time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
0.586,-0.18,1.63,-0.21,0.38,5.92,-1.21,1.20,-0.91,-3.33,1012.86
0.621,0.39,1.12,0.05,0.38,5.92,-1.21,1.20,-0.91,-3.33,1012.86
0.626,0.39,1.12,0.05,0.38,5.92,-1.21,1.07,-0.91,-3.03,1012.86
0.627,0.39,1.12,0.05,0.38,5.92,-1.21,1.07,-0.91,-3.03,1012.86
0.628,0.39,1.12,0.05,7.01,1.28,1.66,1.07,-0.91,-3.03,1012.86
0.66,0.03,0.63,0.11,7.01,1.28,1.66,1.07,-0.91,-3.03,1012.86
0.663,0.03,0.63,0.11,7.01,1.28,1.66,1.00,0.39,-2.24,1012.86
0.664,0.03,0.63,0.11,4.26,-3.04,2.63,1.00,0.39,-2.24,1012.86
0.683,0.03,0.63,0.11,4.26,-3.04,2.63,1.00,0.39,-2.24,1012.87
0.717,0.09,0.58,0.03,4.26,-3.04,2.63,1.00,0.39,-2.24,1012.87
0.72,0.09,0.58,0.03,4.26,-3.04,2.63,0.87,0.30,-0.60,1012.87
0.721,0.09,0.58,0.03,4.94,-3.39,2.17,0.87,0.30,-0.60,1012.87
0.753,0.11,0.32,0.09,4.94,-3.39,2.17,0.87,0.30,-0.60,1012.87
0.755,0.11,0.32,0.09,4.94,-3.39,2.17,0.40,0.42,0.66,1012.87
0.755,0.11,0.32,0.09,4.79,-5.85,2.89,0.40,0.42,0.66,1012.87
0.756,0.11,0.32,0.09,4.79,-5.85,2.89,0.40,0.42,0.66,1012.86
0.78,-0.07,0.31,0.02,4.79,-5.85,2.89,0.40,0.42,0.66,1012.86
0.782,-0.07,0.31,0.02,4.79,-5.85,2.89,0.07,0.98,1.58,1012.86
0.783,-0.07,0.31,0.02,2.34,-6.09,2.31,0.07,0.98,1.58,1012.86
0.802,-0.07,0.31,0.02,2.34,-6.09,2.31,0.07,0.98,1.58,1012.85
0.819,-0.31,0.33,-0.15,2.34,-6.09,2.31,0.07,0.98,1.58,1012.85
0.822,-0.31,0.33,-0.15,2.34,-6.09,2.31,-0.23,1.45,2.04,1012.85
0.824,-0.31,0.33,-0.15,-0.83,-5.96,0.71,-0.23,1.45,2.04,1012.85
0.859,-0.73,0.42,-0.32,-0.83,-5.96,0.71,-0.23,1.45,2.04,1012.85
0.863,-0.73,0.42,-0.32,-0.83,-5.96,0.71,-0.39,1.37,1.79,1012.85
0.865,-0.73,0.42,-0.32,-5.63,-5.21,-0.99,-0.39,1.37,1.79,1012.85
0.867,-0.73,0.42,-0.32,-5.63,-5.21,-0.99,-0.39,1.37,1.79,1012.83
0.9,-0.93,0.40,-0.34,-5.63,-5.21,-0.99,-0.39,1.37,1.79,1012.83
0.902,-0.93,0.40,-0.34,-5.63,-5.21,-0.99,-0.30,0.56,0.89,1012.83
0.906,-0.93,0.40,-0.34,-7.93,-5.39,-1.27,-0.30,0.56,0.89,1012.83
0.925,-0.93,0.40,-0.34,-7.93,-5.39,-1.27,-0.30,0.56,0.89,1012.83
0.941,-0.81,0.50,-0.04,-7.93,-5.39,-1.27,-0.30,0.56,0.89,1012.83
0.944,-0.81,0.50,-0.04,-7.93,-5.39,-1.27,0.27,0.29,-0.14,1012.83
0.946,-0.81,0.50,-0.04,-6.59,-4.29,1.78,0.27,0.29,-0.14,1012.83
0.978,-0.81,0.50,-0.04,-2.14,18.82,-10.48,0.27,0.29,-0.14,1012.83
0.981,-0.42,2.86,-1.37,-2.14,18.82,-10.48,0.27,0.29,-0.14,1012.83
0.983,-0.42,2.86,-1.37,-2.14,18.82,-10.48,1.58,0.49,-1.70,1012.83
0.984,-0.42,2.86,-1.37,-2.14,18.82,-10.48,1.58,0.49,-1.70,1012.83
1.019,-0.42,2.86,-1.37,3.33,-8.01,1.86,1.58,0.49,-1.70,1012.83
1.023,0.12,0.11,-0.09,3.33,-8.01,1.86,1.58,0.49,-1.70,1012.83
1.025,0.12,0.11,-0.09,3.33,-8.01,1.86,-0.41,-0.00,-0.55,1012.83
1.048,0.12,0.11,-0.09,3.33,-8.01,1.86,-0.41,-0.00,-0.55,1012.83
1.059,-1.51,0.71,-0.30,3.33,-8.01,1.86,-0.41,-0.00,-0.55,1012.83
1.062,-1.51,0.71,-0.30,3.33,-8.01,1.86,0.36,1.47,-1.20,1012.83
1.064,-1.51,0.71,-0.30,-12.23,-2.00,0.07,0.36,1.47,-1.20,1012.83
1.106,-0.02,1.43,-0.58,-12.23,-2.00,0.07,0.36,1.47,-1.20,1012.83
1.111,-0.02,1.43,-0.58,-12.23,-2.00,0.07,0.24,-0.26,0.50,1012.83
1.112,-0.02,1.43,-0.58,2.18,5.01,-2.55,0.24,-0.26,0.50,1012.83
1.112,-0.02,1.43,-0.58,2.18,5.01,-2.55,0.24,-0.26,0.50,1012.83
1.14,-0.49,0.81,-0.29,2.18,5.01,-2.55,0.24,-0.26,0.50,1012.83
1.142,-0.49,0.81,-0.29,2.18,5.01,-2.55,-0.13,0.25,0.23,1012.83
1.144,-0.49,0.81,-0.29,-2.50,-1.11,0.23,-0.13,0.25,0.23,1012.83
1.162,-0.49,0.81,-0.29,-2.50,-1.11,0.23,-0.13,0.25,0.23,1012.83
1.174,-0.35,0.95,-0.41,-2.50,-1.11,0.23,-0.13,0.25,0.23,1012.83
1.175,-0.35,0.95,-0.41,-2.50,-1.11,0.23,-0.08,0.04,0.58,1012.83
1.176,-0.35,0.95,-0.41,-1.30,0.24,-0.94,-0.08,0.04,0.58,1012.83
1.224,-0.16,0.97,-0.42,-1.30,0.24,-0.94,-0.08,0.04,0.58,1012.83
1.228,-0.16,0.97,-0.42,-1.30,0.24,-0.94,-0.24,-0.00,0.69,1012.83
1.23,-0.16,0.97,-0.42,0.27,0.33,-1.11,-0.24,-0.00,0.69,1012.83
1.231,-0.16,0.97,-0.42,0.27,0.33,-1.11,-0.24,-0.00,0.69,1012.82
1.253,-0.18,0.90,-0.31,0.27,0.33,-1.11,-0.24,-0.00,0.69,1012.82
1.258,-0.18,0.90,-0.31,0.27,0.33,-1.11,-0.43,0.02,0.70,1012.82
1.26,-0.18,0.90,-0.31,-0.14,-0.45,-0.13,-0.43,0.02,0.70,1012.82
1.282,-0.18,0.90,-0.31,-0.14,-0.45,-0.13,-0.43,0.02,0.70,1012.82
1.293,-0.02,0.92,-0.20,-0.14,-0.45,-0.13,-0.43,0.02,0.70,1012.82
1.296,-0.02,0.92,-0.20,-0.14,-0.45,-0.13,-0.43,0.07,0.68,1012.82
1.298,-0.02,0.92,-0.20,1.13,-0.40,0.80,-0.43,0.07,0.68,1012.82
1.333,-0.02,0.92,-0.14,1.13,-0.40,0.80,-0.43,0.07,0.68,1012.82
1.337,-0.02,0.92,-0.14,1.13,-0.40,0.80,-0.29,0.11,0.51,1012.82
1.339,-0.02,0.92,-0.14,0.94,-0.44,1.21,-0.29,0.11,0.51,1012.82
1.364,-0.02,0.92,-0.14,0.94,-0.44,1.21,-0.29,0.11,0.51,1012.82
1.375,-0.02,0.92,-0.14,1.80,-0.38,1.32,-0.29,0.11,0.51,1012.82
1.378,0.08,0.92,-0.12,1.80,-0.38,1.32,-0.29,0.11,0.51,1012.82
1.379,0.08,0.92,-0.12,1.80,-0.38,1.32,-0.11,-0.09,0.32,1012.82
1.402,0.08,0.92,-0.12,1.80,-0.38,1.32,-0.11,-0.09,0.32,1012.83
1.414,0.23,1.09,-0.25,1.80,-0.38,1.32,-0.11,-0.09,0.32,1012.83
1.416,0.23,1.09,-0.25,1.80,-0.38,1.32,0.09,-0.06,0.08,1012.83
1.417,0.23,1.09,-0.25,3.17,1.22,0.10,0.09,-0.06,0.08,1012.83
1.45,0.01,1.14,-0.43,3.17,1.22,0.10,0.09,-0.06,0.08,1012.83
1.452,0.01,1.14,-0.43,3.17,1.22,0.10,0.05,0.09,-0.16,1012.83
1.453,0.01,1.14,-0.43,1.04,1.71,-1.58,0.05,0.09,-0.16,1012.83
1.459,0.01,1.14,-0.43,1.04,1.71,-1.58,0.05,0.09,-0.16,1012.84
1.506,-0.27,1.22,-0.46,1.04,1.71,-1.58,0.05,0.09,-0.16,1012.84
1.51,-0.27,1.22,-0.46,1.04,1.71,-1.58,-0.21,-0.34,-0.18,1012.84
1.511,-0.27,1.22,-0.46,-1.60,2.47,-1.95,-0.21,-0.34,-0.18,1012.84
1.53,-0.27,1.22,-0.46,-1.60,2.47,-1.95,-0.21,-0.34,-0.18,1012.85
1.533,-0.37,1.44,-0.25,-1.60,2.47,-1.95,-0.21,-0.34,-0.18,1012.85
1.534,-0.37,1.44,-0.25,-1.60,2.47,-1.95,-0.51,-0.70,0.13,1012.85
1.536,-0.37,1.44,-0.25,-2.45,4.42,-0.17,-0.51,-0.70,0.13,1012.85
1.569,0.35,1.63,0.07,-2.45,4.42,-0.17,-0.51,-0.70,0.13,1012.85
1.57,0.35,1.63,0.07,-2.45,4.42,-0.17,-0.68,-0.69,0.46,1012.85
1.571,0.35,1.63,0.07,4.35,6.16,2.72,-0.68,-0.69,0.46,1012.85
1.582,0.35,1.63,0.07,4.35,6.16,2.72,-0.68,-0.69,0.46,1012.84
1.623,1.38,1.48,0.22,4.35,6.16,2.72,-0.68,-0.69,0.46,1012.84
1.627,1.38,1.48,0.22,4.35,6.16,2.72,-0.33,0.30,-0.26,1012.84
1.629,1.38,1.48,0.22,14.34,4.59,3.94,-0.33,0.30,-0.26,1012.84
1.679,1.38,1.48,0.22,14.34,4.59,3.94,-0.33,0.30,-0.26,1012.84
1.681,-0.11,1.93,-0.68,14.34,4.59,3.94,-0.33,0.30,-0.26,1012.84
1.683,-0.11,1.93,-0.68,14.34,4.59,3.94,1.03,1.71,-3.79,1012.84
1.683,-0.11,1.93,-0.68,1.00,9.13,-4.30,1.03,1.71,-3.79,1012.84
1.687,-1.26,1.47,-0.65,1.00,9.13,-4.30,1.03,1.71,-3.79,1012.84
1.689,-1.26,1.47,-0.65,1.00,9.13,-4.30,1.26,0.69,-4.51,1012.84
1.693,-1.26,1.47,-0.65,-8.47,5.16,-3.34,1.26,0.69,-4.51,1012.84
1.701,-1.26,1.47,-0.65,-8.47,5.16,-3.34,1.26,0.69,-4.51,1012.84
1.729,-1.26,1.47,-0.65,2.21,4.15,-1.81,1.26,0.69,-4.51,1012.84
1.732,-0.28,1.31,-0.49,2.21,4.15,-1.81,1.26,0.69,-4.51,1012.84
1.734,-0.28,1.31,-0.49,2.21,4.15,-1.81,0.92,-2.08,-2.57,1012.84
1.761,-0.28,1.31,-0.49,2.21,4.15,-1.81,0.92,-2.08,-2.57,1012.84
1.767,-0.02,0.96,-0.08,2.21,4.15,-1.81,0.92,-2.08,-2.57,1012.84
1.768,-0.02,0.96,-0.08,2.21,4.15,-1.81,0.28,-2.44,-2.06,1012.84
1.769,-0.02,0.96,-0.08,5.63,1.14,1.73,0.28,-2.44,-2.06,1012.84
1.831,-0.07,0.55,0.00,5.63,1.14,1.73,0.28,-2.44,-2.06,1012.84
1.833,-0.07,0.55,0.00,5.63,1.14,1.73,0.21,-0.96,-1.59,1012.84
1.835,-0.07,0.55,0.00,5.71,-2.42,2.34,0.21,-0.96,-1.59,1012.84
1.836,-0.07,0.55,0.00,5.71,-2.42,2.34,0.21,-0.96,-1.59,1012.82
1.867,-0.13,0.37,-0.09,5.71,-2.42,2.34,0.21,-0.96,-1.59,1012.82
1.869,-0.13,0.37,-0.09,5.71,-2.42,2.34,0.32,0.43,-0.73,1012.82
1.871,-0.13,0.37,-0.09,5.17,-3.89,1.58,0.32,0.43,-0.73,1012.82
1.882,-0.13,0.37,-0.09,5.17,-3.89,1.58,0.32,0.43,-0.73,1012.81
1.886,-0.20,0.25,-0.15,5.17,-3.89,1.58,0.32,0.43,-0.73,1012.81
1.888,-0.20,0.25,-0.15,5.17,-3.89,1.58,0.17,0.93,0.34,1012.81
1.89,-0.20,0.25,-0.15,4.25,-5.10,1.29,0.17,0.93,0.34,1012.81
1.925,-0.29,0.00,-0.02,4.25,-5.10,1.29,0.17,0.93,0.34,1012.81
1.926,-0.29,0.00,-0.02,4.25,-5.10,1.29,-0.11,0.74,1.41,1012.81
1.927,-0.29,0.00,-0.02,2.76,-7.74,2.60,-0.11,0.74,1.41,1012.81
1.981,-0.29,0.00,-0.02,2.76,-7.74,2.60,-0.11,0.74,1.41,1012.81
1.983,-0.29,0.04,0.03,2.76,-7.74,2.60,-0.11,0.74,1.41,1012.81
1.983,-0.29,0.04,0.03,2.76,-7.74,2.60,-0.10,0.21,2.46,1012.81
1.984,-0.29,0.04,0.03,1.97,-7.76,3.10,-0.10,0.21,2.46,1012.81
2.001,-0.29,0.04,0.03,1.97,-7.76,3.10,-0.10,0.21,2.46,1012.81
2.003,-0.35,0.28,-0.09,1.97,-7.76,3.10,-0.10,0.21,2.46,1012.81
2.004,-0.35,0.28,-0.09,1.97,-7.76,3.10,-0.06,0.11,2.99,1012.81
2.004,-0.35,0.28,-0.09,0.32,-5.75,1.92,-0.06,0.11,2.99,1012.81
2.043,-0.74,0.46,-0.27,0.32,-5.75,1.92,-0.06,0.11,2.99,1012.81
2.046,-0.74,0.46,-0.27,0.32,-5.75,1.92,-0.16,0.30,2.69,1012.81
2.048,-0.74,0.46,-0.27,-4.37,-4.29,0.12,-0.16,0.30,2.69,1012.81
2.078,-0.74,0.46,-0.27,-4.37,-4.29,0.12,-0.16,0.30,2.69,1012.81
2.082,-0.90,0.63,-0.38,-4.37,-4.29,0.12,-0.16,0.30,2.69,1012.81
2.083,-0.90,0.63,-0.38,-4.37,-4.29,0.12,-0.13,0.33,1.72,1012.81
2.084,-0.90,0.63,-0.38,-6.51,-2.80,-0.99,-0.13,0.33,1.72,1012.81
2.121,-0.90,0.63,-0.38,-6.51,-2.80,-0.99,-0.13,0.33,1.72,1012.81
2.125,-1.22,0.75,-0.81,-6.51,-2.80,-0.99,-0.13,0.33,1.72,1012.81
2.125,-1.22,0.75,-0.81,-6.51,-2.80,-0.99,0.52,0.78,0.14,1012.81
2.126,-1.22,0.75,-0.81,-9.54,-1.53,-4.85,0.52,0.78,0.14,1012.81
2.173,-1.30,1.20,-0.28,-9.54,-1.53,-4.85,0.52,0.78,0.14,1012.81
2.174,-1.30,1.20,-0.28,-9.54,-1.53,-4.85,0.36,-0.43,-1.44,1012.81
2.175,-1.30,1.20,-0.28,-9.61,3.02,0.36,0.36,-0.43,-1.44,1012.81
2.181,-1.30,1.20,-0.28,-9.61,3.02,0.36,0.36,-0.43,-1.44,1012.81
2.202,1.00,1.01,-0.47,-9.61,3.02,0.36,0.36,-0.43,-1.44,1012.81
2.203,1.00,1.01,-0.47,-9.61,3.02,0.36,0.31,-0.94,0.98,1012.81
2.204,1.00,1.01,-0.47,12.45,1.08,-1.43,0.31,-0.94,0.98,1012.81
2.264,-1.27,0.75,-0.43,12.45,1.08,-1.43,0.31,-0.94,0.98,1012.81
2.267,-1.27,0.75,-0.43,12.45,1.08,-1.43,0.04,2.03,-1.21,1012.81
2.268,-1.27,0.75,-0.43,-9.47,-1.34,-0.85,0.04,2.03,-1.21,1012.81
2.27,-1.27,0.75,-0.43,-9.47,-1.34,-0.85,0.04,2.03,-1.21,1012.81
2.281,-0.60,1.02,-0.56,-9.47,-1.34,-0.85,0.04,2.03,-1.21,1012.81
2.282,-0.60,1.02,-0.56,-9.47,-1.34,-0.85,-0.00,0.32,0.24,1012.81
2.283,-0.60,1.02,-0.56,-2.93,1.25,-2.00,-0.00,0.32,0.24,1012.81
2.301,-0.60,1.02,-0.56,-2.93,1.25,-2.00,-0.00,0.32,0.24,1012.80
2.324,-0.07,1.05,-0.36,-2.93,1.25,-2.00,-0.00,0.32,0.24,1012.80
2.326,-0.07,1.05,-0.36,-2.93,1.25,-2.00,-0.21,-0.23,0.66,1012.80
2.328,-0.07,1.05,-0.36,1.97,1.45,-0.14,-0.21,-0.23,0.66,1012.80
2.362,-0.59,0.90,-0.33,1.97,1.45,-0.14,-0.21,-0.23,0.66,1012.80
2.365,-0.59,0.90,-0.33,1.97,1.45,-0.14,-0.22,0.43,0.49,1012.80
2.366,-0.59,0.90,-0.33,1.97,1.45,-0.14,-0.22,0.43,0.49,1012.81
2.368,-0.59,0.90,-0.33,-3.30,-0.14,0.15,-0.22,0.43,0.49,1012.81
2.4,-0.20,0.95,-0.43,-3.30,-0.14,0.15,-0.22,0.43,0.49,1012.81
2.403,-0.20,0.95,-0.43,-3.30,-0.14,0.15,-0.21,-0.11,0.91,1012.81
2.406,-0.20,0.95,-0.43,0.23,0.25,-0.92,-0.21,-0.11,0.91,1012.81
2.432,-0.20,0.95,-0.43,0.23,0.25,-0.92,-0.21,-0.11,0.91,1012.81
2.438,-0.14,0.89,-0.38,0.23,0.25,-0.92,-0.21,-0.11,0.91,1012.81
2.44,-0.14,0.89,-0.38,0.23,0.25,-0.92,-0.35,-0.21,0.87,1012.81
2.442,-0.14,0.89,-0.38,0.54,-0.43,-0.59,-0.35,-0.21,0.87,1012.81
2.478,-0.03,0.88,-0.31,0.54,-0.43,-0.59,-0.35,-0.21,0.87,1012.81
2.481,-0.03,0.88,-0.31,0.54,-0.43,-0.59,-0.44,0.03,0.79,1012.81
2.483,-0.03,0.88,-0.31,1.32,-0.63,-0.04,-0.44,0.03,0.79,1012.81
2.485,-0.03,0.88,-0.31,1.32,-0.63,-0.04,-0.44,0.03,0.79,1012.81
2.525,0.03,0.87,-0.12,1.32,-0.63,-0.04,-0.44,0.03,0.79,1012.81
2.528,0.03,0.87,-0.12,1.32,-0.63,-0.04,-0.39,0.12,0.59,1012.81
2.53,0.03,0.87,-0.12,1.61,-0.85,1.62,-0.39,0.12,0.59,1012.81
2.565,0.03,0.87,-0.12,1.61,-0.85,1.62,-0.39,0.12,0.59,1012.80
2.568,0.03,0.87,-0.12,2.56,-0.13,1.28,-0.39,0.12,0.59,1012.80
2.568,0.14,0.94,-0.15,2.56,-0.13,1.28,-0.39,0.12,0.59,1012.80
2.569,0.14,0.94,-0.15,2.56,-0.13,1.28,-0.14,0.12,0.27,1012.80
2.598,0.02,0.93,-0.29,2.56,-0.13,1.28,-0.14,0.12,0.27,1012.80
2.6,0.02,0.93,-0.29,2.56,-0.13,1.28,0.01,0.35,-0.13,1012.80
2.602,0.02,0.93,-0.29,1.34,-0.29,-0.03,0.01,0.35,-0.13,1012.80
2.603,0.02,0.93,-0.29,1.34,-0.29,-0.03,0.01,0.35,-0.13,1012.81
2.636,0.06,1.11,-0.39,1.34,-0.29,-0.03,0.01,0.35,-0.13,1012.81
2.637,0.06,1.11,-0.39,1.34,-0.29,-0.03,0.06,0.11,-0.24,1012.81
2.638,0.06,1.11,-0.39,1.75,1.54,-0.97,0.06,0.11,-0.24,1012.81
2.66,0.06,1.11,-0.39,1.75,1.54,-0.97,0.06,0.11,-0.24,1012.79
2.678,-0.16,1.26,-0.50,1.75,1.54,-0.97,0.06,0.11,-0.24,1012.79
2.682,-0.16,1.26,-0.50,1.75,1.54,-0.97,-0.11,-0.06,-0.33,1012.79
2.683,-0.16,1.26,-0.50,-0.28,2.96,-2.12,-0.11,-0.06,-0.33,1012.79
2.727,-0.44,1.21,-0.34,-0.28,2.96,-2.12,-0.11,-0.06,-0.33,1012.79
2.73,-0.44,1.21,-0.34,-0.28,2.96,-2.12,-0.48,-0.53,-0.16,1012.79
2.732,-0.44,1.21,-0.34,-2.81,2.39,-0.72,-0.48,-0.53,-0.16,1012.79
2.734,-0.44,1.21,-0.34,-2.81,2.39,-0.72,-0.48,-0.53,-0.16,1012.77
2.766,0.02,1.61,-0.15,-2.81,2.39,-0.72,-0.48,-0.53,-0.16,1012.77
2.771,0.02,1.61,-0.15,-2.81,2.39,-0.72,-0.48,-1.07,0.33,1012.77
2.772,0.02,1.61,-0.15,1.67,6.08,0.88,-0.48,-1.07,0.33,1012.77
2.779,0.02,1.61,-0.15,1.67,6.08,0.88,-0.48,-1.07,0.33,1012.79
2.795,1.09,1.65,0.18,1.67,6.08,0.88,-0.48,-1.07,0.33,1012.79
2.799,1.09,1.65,0.18,1.67,6.08,0.88,-0.34,-0.60,0.03,1012.79
2.801,1.09,1.65,0.18,12.00,6.40,3.87,-0.34,-0.60,0.03,1012.79
2.841,0.56,1.92,-0.46,12.00,6.40,3.87,-0.34,-0.60,0.03,1012.79
2.845,0.56,1.92,-0.46,12.00,6.40,3.87,0.68,0.35,-2.74,1012.79
2.847,0.56,1.92,-0.46,7.65,9.09,-2.05,0.68,0.35,-2.74,1012.79
2.849,0.56,1.92,-0.46,7.65,9.09,-2.05,0.68,0.35,-2.74,1012.80
2.886,-1.10,1.93,-0.75,7.65,9.09,-2.05,0.68,0.35,-2.74,1012.80
2.888,-1.10,1.93,-0.75,7.65,9.09,-2.05,1.30,-0.00,-4.83,1012.80
2.89,-1.10,1.93,-0.75,-6.70,9.74,-4.38,1.30,-0.00,-4.83,1012.80
2.9,-1.10,1.93,-0.75,-6.70,9.74,-4.38,1.30,-0.00,-4.83,1012.79
2.92,-0.50,1.58,-0.61,-6.70,9.74,-4.38,1.30,-0.00,-4.83,1012.79
2.922,-0.50,1.58,-0.61,-6.70,9.74,-4.38,1.03,-2.49,-3.23,1012.79
2.924,-0.50,1.58,-0.61,0.55,6.94,-3.05,1.03,-2.49,-3.23,1012.79
2.951,-0.13,1.07,-0.07,0.55,6.94,-3.05,1.03,-2.49,-3.23,1012.79
2.952,-0.13,1.07,-0.07,0.55,6.94,-3.05,0.36,-2.75,-2.46,1012.79
2.953,-0.13,1.07,-0.07,5.20,2.56,1.67,0.36,-2.75,-2.46,1012.79
2.96,-0.13,1.07,-0.07,5.20,2.56,1.67,0.36,-2.75,-2.46,1012.78
2.994,-0.15,0.53,0.12,5.20,2.56,1.67,0.36,-2.75,-2.46,1012.78
2.997,-0.15,0.53,0.12,5.20,2.56,1.67,0.24,-0.58,-2.03,1012.78
2.999,-0.15,0.53,0.12,5.54,-2.16,3.36,0.24,-0.58,-2.03,1012.78
3.02,-0.15,0.53,0.12,5.54,-2.16,3.36,0.24,-0.58,-2.03,1012.78
3.047,-0.15,0.26,-0.11,5.54,-2.16,3.36,0.24,-0.58,-2.03,1012.78
3.051,-0.15,0.26,-0.11,5.54,-2.16,3.36,0.39,1.46,-1.18,1012.78
