time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
0.782,0.01,0.90,-0.22,-1.67,-0.18,-0.01,0.16,0.23,-0.22,1012.87
0.784,0.01,0.90,-0.22,-1.67,-0.18,-0.01,0.17,0.04,-0.02,1012.87
0.785,0.01,0.90,-0.22,-2.08,-0.39,-0.02,0.17,0.04,-0.02,1012.87
0.809,0.01,0.90,-0.22,-2.08,-0.39,-0.02,0.17,0.04,-0.02,1012.87
0.812,-0.11,0.92,-0.21,-2.08,-0.39,-0.02,0.17,0.04,-0.02,1012.87
0.812,-0.11,0.92,-0.21,-2.08,-0.39,-0.02,0.18,-0.23,0.25,1012.87
0.813,-0.11,0.92,-0.21,-3.26,-0.19,0.15,0.18,-0.23,0.25,1012.87
0.853,0.16,0.98,-0.15,-3.26,-0.19,0.15,0.18,-0.23,0.25,1012.87
0.854,0.16,0.98,-0.15,-3.26,-0.19,0.15,0.30,-0.53,0.62,1012.87
0.854,0.16,0.98,-0.15,-0.80,0.49,0.91,0.30,-0.53,0.62,1012.87
0.868,0.16,0.98,-0.15,-0.80,0.49,0.91,0.30,-0.53,0.62,1012.87
0.891,0.36,1.10,-0.30,-0.80,0.49,0.91,0.30,-0.53,0.62,1012.87
0.892,0.36,1.10,-0.30,-0.80,0.49,0.91,0.46,-0.32,0.71,1012.87
0.892,0.36,1.10,-0.30,0.88,1.75,-0.41,0.46,-0.32,0.71,1012.87
0.939,0.36,1.10,-0.30,0.88,1.75,-0.41,0.46,-0.32,0.71,1012.87
0.941,0.57,1.30,-0.59,0.88,1.75,-0.41,0.46,-0.32,0.71,1012.87
0.943,0.57,1.30,-0.59,0.88,1.75,-0.41,0.28,-0.14,0.52,1012.87
0.945,0.57,1.30,-0.59,2.71,3.69,-3.04,0.28,-0.14,0.52,1012.87
0.97,0.60,1.58,-0.34,2.71,3.69,-3.04,0.28,-0.14,0.52,1012.87
0.972,0.60,1.58,-0.34,2.71,3.69,-3.04,-0.12,0.39,0.00,1012.87
0.972,0.60,1.58,-0.34,2.95,6.33,-0.64,-0.12,0.39,0.00,1012.87
0.988,0.60,1.58,-0.34,2.95,6.33,-0.64,-0.12,0.39,0.00,1012.87
1.01,-0.01,1.74,-0.07,2.95,6.33,-0.64,-0.12,0.39,0.00,1012.87
1.014,-0.01,1.74,-0.07,2.95,6.33,-0.64,-0.43,0.78,-0.37,1012.87
1.015,-0.01,1.74,-0.07,-2.94,7.71,1.68,-0.43,0.78,-0.37,1012.87
1.065,-0.01,1.74,-0.07,-2.94,7.71,1.68,-0.43,0.78,-0.37,1012.86
1.07,-1.02,1.33,-0.10,-2.94,7.71,1.68,-0.43,0.78,-0.37,1012.86
1.072,-1.02,1.33,-0.10,-2.94,7.71,1.68,-0.31,1.36,-0.21,1012.86
1.074,-1.02,1.33,-0.10,-12.62,3.55,1.11,-0.31,1.36,-0.21,1012.86
1.117,-0.07,1.56,-0.65,-12.62,3.55,1.11,-0.31,1.36,-0.21,1012.86
1.12,-0.07,1.56,-0.65,-12.62,3.55,1.11,1.09,0.18,2.32,1012.86
1.122,-0.07,1.56,-0.65,-4.09,6.06,-3.80,1.09,0.18,2.32,1012.86
1.126,-0.07,1.56,-0.65,-4.09,6.06,-3.80,1.09,0.18,2.32,1012.86
1.13,1.73,1.81,-0.39,-4.09,6.06,-3.80,1.09,0.18,2.32,1012.86
1.132,1.73,1.81,-0.39,-4.09,6.06,-3.80,2.33,0.87,4.04,1012.86
1.132,1.73,1.81,-0.39,11.80,9.28,-0.57,2.33,0.87,4.04,1012.86
1.18,0.04,1.78,-0.62,11.80,9.28,-0.57,2.33,0.87,4.04,1012.86
1.183,0.04,1.78,-0.62,11.80,9.28,-0.57,2.44,3.23,2.62,1012.86
1.185,0.04,1.78,-0.62,-5.86,9.73,-2.78,2.44,3.23,2.62,1012.86
1.187,0.04,1.78,-0.62,-5.86,9.73,-2.78,2.44,3.23,2.62,1012.86
1.208,0.48,0.95,-0.25,-5.86,9.73,-2.78,2.44,3.23,2.62,1012.86
1.21,0.48,0.95,-0.25,-5.86,9.73,-2.78,1.34,0.95,3.34,1012.86
1.211,0.48,0.95,-0.25,-2.56,2.66,0.98,1.34,0.95,3.34,1012.86
1.228,0.48,0.95,-0.25,-2.56,2.66,0.98,1.34,0.95,3.34,1012.86
1.253,0.24,0.34,0.10,-2.56,2.66,0.98,1.34,0.95,3.34,1012.86
1.255,0.24,0.34,0.10,-2.56,2.66,0.98,0.73,-1.05,1.98,1012.86
1.256,0.24,0.34,0.10,-5.20,-2.60,4.78,0.73,-1.05,1.98,1012.86
1.293,-0.18,0.03,0.09,-5.20,-2.60,4.78,0.73,-1.05,1.98,1012.86
1.294,-0.18,0.03,0.09,-5.20,-2.60,4.78,0.33,-0.84,0.15,1012.86
1.295,-0.18,0.03,0.09,-5.20,-2.60,4.78,0.33,-0.84,0.15,1012.84
1.295,-0.18,0.03,0.09,-9.09,-5.37,4.95,0.33,-0.84,0.15,1012.84
1.351,-0.37,-0.08,-0.00,-9.09,-5.37,4.95,0.33,-0.84,0.15,1012.84
1.355,-0.37,-0.08,-0.00,-9.09,-5.37,4.95,-0.30,-1.05,-1.63,1012.84
1.356,-0.37,-0.08,-0.00,-10.22,-6.89,4.17,-0.30,-1.05,-1.63,1012.84
1.359,-0.37,-0.08,-0.00,-10.22,-6.89,4.17,-0.30,-1.05,-1.63,1012.82
1.378,-0.22,-0.30,-0.08,-10.22,-6.89,4.17,-0.30,-1.05,-1.63,1012.82
1.38,-0.22,-0.30,-0.08,-10.22,-6.89,4.17,-0.95,-2.14,-3.14,1012.82
1.382,-0.22,-0.30,-0.08,-7.44,-9.75,3.62,-0.95,-2.14,-3.14,1012.82
1.406,0.53,-0.37,-0.64,-7.44,-9.75,3.62,-0.95,-2.14,-3.14,1012.82
1.408,0.53,-0.37,-0.64,-7.44,-9.75,3.62,-1.47,-3.19,-3.52,1012.82
1.408,0.53,-0.37,-0.64,1.50,-11.14,-1.75,-1.47,-3.19,-3.52,1012.82
1.409,0.53,-0.37,-0.64,1.50,-11.14,-1.75,-1.47,-3.19,-3.52,1012.82
1.462,1.94,-0.64,-0.85,1.50,-11.14,-1.75,-1.47,-3.19,-3.52,1012.82
1.466,1.94,-0.64,-0.85,1.50,-11.14,-1.75,-1.46,-1.90,-1.95,1012.82
1.469,1.94,-0.64,-0.85,16.00,-14.05,-3.93,-1.46,-1.90,-1.95,1012.82
1.472,1.94,-0.64,-0.85,16.00,-14.05,-3.93,-1.46,-1.90,-1.95,1012.81
1.506,1.55,-0.86,-0.90,16.00,-14.05,-3.93,-1.46,-1.90,-1.95,1012.81
1.511,1.55,-0.86,-0.90,16.00,-14.05,-3.93,-0.32,0.71,-0.84,1012.81
1.513,1.55,-0.86,-0.90,12.09,-16.10,-4.52,-0.32,0.71,-0.84,1012.81
1.526,1.40,3.40,-0.85,12.09,-16.10,-4.52,-0.32,0.71,-0.84,1012.81
1.528,1.40,3.40,-0.85,12.09,-16.10,-4.52,0.73,1.11,0.57,1012.81
1.53,1.40,3.40,-0.85,10.09,25.44,-3.82,0.73,1.11,0.57,1012.81
1.532,1.40,3.40,-0.85,10.09,25.44,-3.82,0.73,1.11,0.57,1012.81
1.576,-1.06,-0.34,-0.49,10.09,25.44,-3.82,0.73,1.11,0.57,1012.81
1.578,-1.06,-0.34,-0.49,10.09,25.44,-3.82,-0.62,-0.28,-0.55,1012.81
1.579,-1.06,-0.34,-0.49,-13.60,-11.20,-0.48,-0.62,-0.28,-0.55,1012.81
1.587,-1.06,-0.34,-0.49,-13.60,-11.20,-0.48,-0.62,-0.28,-0.55,1012.82
1.604,2.30,0.96,-0.35,-13.60,-11.20,-0.48,-0.62,-0.28,-0.55,1012.82
1.606,2.30,0.96,-0.35,-13.60,-11.20,-0.48,-0.27,-1.27,1.70,1012.82
1.607,2.30,0.96,-0.35,18.73,1.61,0.93,-0.27,-1.27,1.70,1012.82
1.666,0.00,1.02,-0.65,18.73,1.61,0.93,-0.27,-1.27,1.70,1012.82
1.67,0.00,1.02,-0.65,18.73,1.61,0.93,0.00,1.16,-1.42,1012.82
1.672,0.00,1.02,-0.65,-3.51,2.02,-2.17,0.00,1.16,-1.42,1012.82
1.675,0.00,1.02,-0.65,-3.51,2.02,-2.17,0.00,1.16,-1.42,1012.82
1.704,0.32,0.86,-0.56,-3.51,2.02,-2.17,0.00,1.16,-1.42,1012.82
1.708,0.32,0.86,-0.56,-3.51,2.02,-2.17,-0.29,0.61,-0.71,1012.82
1.711,0.32,0.86,-0.56,-0.20,0.31,-1.37,-0.29,0.61,-0.71,1012.82
1.715,0.32,0.86,-0.56,-0.20,0.31,-1.37,-0.29,0.61,-0.71,1012.81
1.724,0.40,0.82,-0.45,-0.20,0.31,-1.37,-0.29,0.61,-0.71,1012.81
1.726,0.40,0.82,-0.45,-0.20,0.31,-1.37,-0.49,0.29,-0.73,1012.81
1.726,0.40,0.82,-0.45,0.73,-0.32,-0.54,-0.49,0.29,-0.73,1012.81
1.775,0.16,0.88,-0.34,0.73,-0.32,-0.54,-0.49,0.29,-0.73,1012.81
1.777,0.16,0.88,-0.34,0.73,-0.32,-0.54,-0.51,0.51,-0.90,1012.81
1.778,0.16,0.88,-0.34,-1.40,0.12,0.31,-0.51,0.51,-0.90,1012.81
1.779,0.16,0.88,-0.34,-1.40,0.12,0.31,-0.51,0.51,-0.90,1012.81
1.806,-0.06,0.90,-0.29,-1.40,0.12,0.31,-0.51,0.51,-0.90,1012.81
1.808,-0.06,0.90,-0.29,-1.40,0.12,0.31,-0.44,0.34,-0.72,1012.81
1.809,-0.06,0.90,-0.29,-3.27,0.20,0.65,-0.44,0.34,-0.72,1012.81
1.827,-0.06,0.90,-0.29,-3.27,0.20,0.65,-0.44,0.34,-0.72,1012.82
1.84,-0.03,0.87,-0.22,-3.27,0.20,0.65,-0.44,0.34,-0.72,1012.82
1.841,-0.03,0.87,-0.22,-3.27,0.20,0.65,-0.35,0.14,-0.27,1012.82
1.853,-0.03,0.87,-0.22,-2.87,-0.24,1.20,-0.35,0.14,-0.27,1012.82
1.888,0.05,0.97,-0.26,-2.87,-0.24,1.20,-0.35,0.14,-0.27,1012.82
1.89,0.05,0.97,-0.26,-2.87,-0.24,1.20,-0.30,-0.26,0.18,1012.82
1.891,0.05,0.97,-0.26,-2.05,0.75,0.65,-0.30,-0.26,0.18,1012.82
1.892,0.05,0.97,-0.26,-2.05,0.75,0.65,-0.30,-0.26,0.18,1012.82
1.92,0.35,1.10,-0.29,-2.05,0.75,0.65,-0.30,-0.26,0.18,1012.82
1.921,0.35,1.10,-0.29,-2.05,0.75,0.65,-0.25,-0.30,0.45,1012.82
1.922,0.35,1.10,-0.29,0.71,1.99,0.37,-0.25,-0.30,0.45,1012.82
1.964,0.35,1.10,-0.29,0.71,1.99,0.37,-0.25,-0.30,0.45,1012.82
1.968,0.59,1.15,-0.39,0.71,1.99,0.37,-0.25,-0.30,0.45,1012.82
1.97,0.59,1.15,-0.39,0.71,1.99,0.37,-0.19,0.13,0.33,1012.82
1.972,0.59,1.15,-0.39,2.88,2.44,-0.76,-0.19,0.13,0.33,1012.82
1.998,0.47,1.43,-0.40,2.88,2.44,-0.76,-0.19,0.13,0.33,1012.82
1.999,0.47,1.43,-0.40,2.88,2.44,-0.76,-0.28,0.76,-0.10,1012.82
2.0,0.47,1.43,-0.40,1.68,5.06,-0.96,-0.28,0.76,-0.10,1012.82
2.008,0.47,1.43,-0.40,1.68,5.06,-0.96,-0.28,0.76,-0.10,1012.82
2.038,-0.26,1.59,-0.23,1.68,5.06,-0.96,-0.28,0.76,-0.10,1012.82
2.041,-0.26,1.59,-0.23,1.68,5.06,-0.96,-0.60,0.75,-0.26,1012.82
2.044,-0.26,1.59,-0.23,-5.37,6.45,0.35,-0.60,0.75,-0.26,1012.82
2.068,-0.26,1.59,-0.23,-5.37,6.45,0.35,-0.60,0.75,-0.26,1012.82
2.106,-0.70,1.39,-0.16,-5.37,6.45,0.35,-0.60,0.75,-0.26,1012.82
2.112,-0.70,1.39,-0.16,-5.37,6.45,0.35,-0.41,0.42,0.33,1012.82
2.113,-0.70,1.39,-0.16,-9.72,4.37,0.85,-0.41,0.42,0.33,1012.82
2.118,0.42,1.73,-0.71,-9.72,4.37,0.85,-0.41,0.42,0.33,1012.82
2.12,0.42,1.73,-0.71,-9.72,4.37,0.85,0.94,-0.25,2.79,1012.82
2.123,0.42,1.73,-0.71,0.25,8.09,-4.08,0.94,-0.25,2.79,1012.82
2.13,0.42,1.73,-0.71,0.25,8.09,-4.08,0.94,-0.25,2.79,1012.82
2.156,1.11,1.45,-0.53,0.25,8.09,-4.08,0.94,-0.25,2.79,1012.82
2.159,1.11,1.45,-0.53,0.25,8.09,-4.08,1.61,-0.35,3.93,1012.82
2.184,1.11,1.45,-0.53,5.63,6.10,-1.75,1.61,-0.35,3.93,1012.82
2.188,1.11,1.45,-0.53,5.63,6.10,-1.75,1.61,-0.35,3.93,1012.81
2.223,0.87,1.20,-0.48,5.63,6.10,-1.75,1.61,-0.35,3.93,1012.81
2.225,0.87,1.20,-0.48,5.63,6.10,-1.75,1.72,1.47,3.22,1012.81
2.226,0.87,1.20,-0.48,2.15,4.60,-1.02,1.72,1.47,3.22,1012.81
2.234,0.39,1.02,-0.27,2.15,4.60,-1.02,1.72,1.47,3.22,1012.81
2.235,0.39,1.02,-0.27,2.15,4.60,-1.02,1.17,1.79,2.52,1012.81
2.236,0.39,1.02,-0.27,-3.43,3.59,0.83,1.17,1.79,2.52,1012.81
2.246,0.39,1.02,-0.27,-3.43,3.59,0.83,1.17,1.79,2.52,1012.81
2.278,-0.06,0.50,-0.05,-3.43,3.59,0.83,1.17,1.79,2.52,1012.81
2.282,-0.06,0.50,-0.05,-3.43,3.59,0.83,0.44,-0.01,1.69,1012.81
2.284,-0.06,0.50,-0.05,-8.12,-0.97,3.04,0.44,-0.01,1.69,1012.81
2.311,-0.06,0.50,-0.05,-8.12,-0.97,3.04,0.44,-0.01,1.69,1012.80
2.316,-0.02,0.16,0.15,-8.12,-0.97,3.04,0.44,-0.01,1.69,1012.80
2.319,-0.02,0.16,0.15,-7.54,-3.98,5.43,0.44,-0.01,1.69,1012.80
2.322,-0.02,0.16,0.15,-7.54,-3.98,5.43,0.01,-1.55,0.62,1012.80
2.355,0.13,0.11,0.13,-7.54,-3.98,5.43,0.01,-1.55,0.62,1012.80
2.358,0.13,0.11,0.13,-7.54,-3.98,5.43,-0.34,-1.14,-0.88,1012.80
2.358,0.13,0.11,0.13,-5.58,-4.72,5.35,-0.34,-1.14,-0.88,1012.80
2.376,0.13,0.11,0.13,-5.58,-4.72,5.35,-0.34,-1.14,-0.88,1012.80
2.394,-0.02,-0.04,-0.03,-5.58,-4.72,5.35,-0.34,-1.14,-0.88,1012.80
2.396,-0.02,-0.04,-0.03,-5.58,-4.72,5.35,-0.76,-0.59,-2.45,1012.80
2.397,-0.02,-0.04,-0.03,-6.25,-6.86,3.66,-0.76,-0.59,-2.45,1012.80
2.427,-0.02,-0.04,-0.03,-6.25,-6.86,3.66,-0.76,-0.59,-2.45,1012.78
2.434,0.28,-0.20,-0.47,-6.25,-6.86,3.66,-0.76,-0.59,-2.45,1012.78
2.436,0.28,-0.20,-0.47,-6.25,-6.86,3.66,-1.15,-1.74,-2.97,1012.78
2.438,0.28,-0.20,-0.47,-2.20,-9.02,-0.51,-1.15,-1.74,-2.97,1012.78
2.483,1.33,-0.34,-0.72,-2.20,-9.02,-0.51,-1.15,-1.74,-2.97,1012.78
2.486,1.33,-0.34,-0.72,-2.20,-9.02,-0.51,-1.39,-2.28,-1.98,1012.78
2.487,1.33,-0.34,-0.72,8.89,-10.87,-2.94,-1.39,-2.28,-1.98,1012.78
2.488,1.33,-0.34,-0.72,8.89,-10.87,-2.94,-1.39,-2.28,-1.98,1012.77
2.513,1.25,-0.90,-1.05,8.89,-10.87,-2.94,-1.39,-2.28,-1.98,1012.77
2.514,1.25,-0.90,-1.05,8.89,-10.87,-2.94,-0.67,-0.55,-1.00,1012.77
2.515,1.25,-0.90,-1.05,8.31,-16.30,-6.22,-0.67,-0.55,-1.00,1012.77
2.546,1.25,-0.90,-1.05,8.31,-16.30,-6.22,-0.67,-0.55,-1.00,1012.77
2.552,1.25,-0.90,-1.05,12.58,1.56,0.99,-0.67,-0.55,-1.00,1012.77
2.553,1.73,0.90,-0.33,12.58,1.56,0.99,-0.67,-0.55,-1.00,1012.77
2.554,1.73,0.90,-0.33,12.58,1.56,0.99,0.72,0.46,0.74,1012.77
2.592,1.73,0.90,-0.33,-8.85,11.80,-5.42,0.72,0.46,0.74,1012.77
2.593,-0.49,1.98,-0.99,-8.85,11.80,-5.42,0.72,0.46,0.74,1012.77
2.594,-0.49,1.98,-0.99,-8.85,11.80,-5.42,0.78,1.54,-1.65,1012.77
2.606,-0.49,1.98,-0.99,-8.85,11.80,-5.42,0.78,1.54,-1.65,1012.78
2.631,0.61,0.38,-0.55,-8.85,11.80,-5.42,0.78,1.54,-1.65,1012.78
2.635,0.61,0.38,-0.55,-8.85,11.80,-5.42,-0.90,-1.27,0.60,1012.78
2.637,0.61,0.38,-0.55,1.98,-3.90,-1.17,-0.90,-1.27,0.60,1012.78
2.666,0.61,0.38,-0.55,1.98,-3.90,-1.17,-0.90,-1.27,0.60,1012.78
2.671,0.89,0.81,-0.40,1.98,-3.90,-1.17,-0.90,-1.27,0.60,1012.78
2.672,0.89,0.81,-0.40,1.98,-3.90,-1.17,-0.57,-0.82,0.05,1012.78
2.672,0.89,0.81,-0.40,4.69,0.22,0.24,-0.57,-0.82,0.05,1012.78
2.715,0.37,1.10,-0.48,4.69,0.22,0.24,-0.57,-0.82,0.05,1012.78
2.717,0.37,1.10,-0.48,4.69,0.22,0.24,-0.45,0.25,-0.66,1012.78
2.718,0.37,1.10,-0.48,-0.17,2.86,-0.68,-0.45,0.25,-0.66,1012.78
2.726,0.37,1.10,-0.48,-0.17,2.86,-0.68,-0.45,0.25,-0.66,1012.78
2.75,0.53,0.84,-0.30,-0.17,2.86,-0.68,-0.45,0.25,-0.66,1012.78
2.752,0.53,0.84,-0.30,-0.17,2.86,-0.68,-0.57,-0.17,-0.62,1012.78
2.753,0.53,0.84,-0.30,1.53,0.13,0.90,-0.57,-0.17,-0.62,1012.78
2.787,0.53,0.84,-0.30,1.53,0.13,0.90,-0.57,-0.17,-0.62,1012.76
2.789,0.47,0.83,-0.37,1.53,0.13,0.90,-0.57,-0.17,-0.62,1012.76
2.791,0.47,0.83,-0.37,1.53,0.13,0.90,-0.44,0.11,-0.81,1012.76
2.792,0.47,0.83,-0.37,1.19,-0.18,0.05,-0.44,0.11,-0.81,1012.76
2.829,0.47,0.83,-0.37,-1.86,0.19,-0.51,-0.44,0.11,-0.81,1012.76
2.833,0.13,0.88,-0.41,-1.86,0.19,-0.51,-0.44,0.11,-0.81,1012.76
2.835,0.13,0.88,-0.41,-1.86,0.19,-0.51,-0.43,0.44,-0.97,1012.76
2.846,0.13,0.88,-0.41,-1.86,0.19,-0.51,-0.43,0.44,-0.97,1012.75
2.878,0.04,0.91,-0.26,-1.86,0.19,-0.51,-0.43,0.44,-0.97,1012.75
2.879,0.04,0.91,-0.26,-1.86,0.19,-0.51,-0.47,0.17,-0.72,1012.75
2.88,0.04,0.91,-0.26,-2.47,0.24,0.72,-0.47,0.17,-0.72,1012.75
2.908,0.04,0.91,-0.26,-2.47,0.24,0.72,-0.47,0.17,-0.72,1012.76
2.91,-0.02,0.91,-0.23,-2.47,0.24,0.72,-0.47,0.17,-0.72,1012.76
2.911,-0.02,0.91,-0.23,-2.47,0.24,0.72,-0.35,-0.02,-0.39,1012.76
2.912,-0.02,0.91,-0.23,-2.91,0.22,0.94,-0.35,-0.02,-0.39,1012.76
2.954,0.11,0.94,-0.22,-2.91,0.22,0.94,-0.35,-0.02,-0.39,1012.76
2.957,0.11,0.94,-0.22,-2.91,0.22,0.94,-0.18,-0.28,-0.04,1012.76
2.959,0.11,0.94,-0.22,-1.54,0.49,0.92,-0.18,-0.28,-0.04,1012.76
2.992,0.11,0.94,-0.22,-1.54,0.49,0.92,-0.18,-0.28,-0.04,1012.77
2.993,0.23,1.08,-0.36,-1.54,0.49,0.92,-0.18,-0.28,-0.04,1012.77
2.995,0.23,1.08,-0.36,-1.54,0.49,0.92,-0.11,-0.34,0.15,1012.77
2.996,0.23,1.08,-0.36,-0.34,1.76,-0.40,-0.11,-0.34,0.15,1012.77
3.026,0.22,1.32,-0.43,-0.34,1.76,-0.40,-0.11,-0.34,0.15,1012.77
3.03,0.22,1.32,-0.43,-0.34,1.76,-0.40,-0.14,0.02,0.13,1012.77
