time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
1.183,0.33,1.28,-0.36,2.54,7.10,-0.42,0.05,0.69,-0.11,1012.83
1.184,0.33,1.28,-0.36,2.54,7.10,-0.42,0.21,-0.46,1.92,1012.83
1.186,0.33,1.28,-0.36,2.54,7.10,-0.42,0.21,-0.46,1.92,1012.81
1.186,0.33,1.28,-0.36,-8.44,3.36,0.91,0.21,-0.46,1.92,1012.81
1.222,0.33,1.28,-0.36,-8.44,3.36,0.91,0.79,-0.39,2.78,1012.81
1.224,0.33,1.28,-0.36,-9.18,3.87,1.22,0.79,-0.39,2.78,1012.81
1.243,0.80,1.46,-0.37,-9.18,3.87,1.22,0.79,-0.39,2.78,1012.81
1.246,0.80,1.46,-0.37,-9.18,3.87,1.22,0.79,-0.39,2.78,1012.80
1.268,0.80,1.46,-0.37,-9.18,3.87,1.22,1.35,1.29,2.58,1012.80
1.269,0.80,1.46,-0.37,1.19,5.66,-1.52,1.35,1.29,2.58,1012.80
1.328,0.52,1.36,-0.37,1.19,5.66,-1.52,1.35,1.29,2.58,1012.80
1.332,0.52,1.36,-0.37,1.19,5.66,-1.52,1.39,2.56,2.50,1012.80
1.335,0.52,1.36,-0.37,0.84,7.33,-1.29,1.39,2.56,2.50,1012.80
1.337,0.52,1.36,-0.37,0.84,7.33,-1.29,1.39,2.56,2.50,1012.81
1.341,0.52,1.36,-0.37,0.84,7.33,-1.29,0.87,0.91,2.62,1012.81
1.344,0.52,1.36,-0.37,0.07,8.02,-1.30,0.87,0.91,2.62,1012.81
1.361,0.48,0.76,-0.25,0.07,8.02,-1.30,0.87,0.91,2.62,1012.81
1.363,0.48,0.76,-0.25,0.07,8.02,-1.30,0.87,0.91,2.62,1012.82
1.388,0.48,0.76,-0.25,0.07,8.02,-1.30,0.55,-0.68,2.14,1012.82
1.389,0.48,0.76,-0.25,-3.25,5.96,-0.67,0.55,-0.68,2.14,1012.82
1.434,0.38,0.51,-0.10,-3.25,5.96,-0.67,0.55,-0.68,2.14,1012.82
1.438,0.38,0.51,-0.10,-3.25,5.96,-0.67,0.37,-0.73,1.21,1012.82
1.44,0.38,0.51,-0.10,-3.70,0.88,0.87,0.37,-0.73,1.21,1012.82
1.442,0.38,0.51,-0.10,-3.70,0.88,0.87,0.37,-0.73,1.21,1012.81
1.459,0.38,0.51,-0.10,-3.70,0.88,0.87,0.18,-0.27,-0.02,1012.81
1.46,0.38,0.51,-0.10,-3.60,0.88,0.97,0.18,-0.27,-0.02,1012.81
1.479,-0.04,0.09,-0.08,-3.60,0.88,0.97,0.18,-0.27,-0.02,1012.81
1.484,-0.04,0.09,-0.08,-3.60,0.88,0.97,0.18,-0.27,-0.02,1012.81
1.509,-0.04,0.09,-0.08,-3.60,0.88,0.97,-0.04,-0.75,-1.28,1012.81
1.511,-0.04,0.09,-0.08,-4.91,-1.82,2.65,-0.04,-0.75,-1.28,1012.81
1.539,0.07,0.07,-0.10,-4.91,-1.82,2.65,-0.04,-0.75,-1.28,1012.81
1.541,0.07,0.07,-0.10,-4.91,-1.82,2.65,-0.38,-1.56,-2.32,1012.81
1.541,0.07,0.07,-0.10,-7.68,-6.00,2.57,-0.38,-1.56,-2.32,1012.81
1.542,0.07,0.07,-0.10,-7.68,-6.00,2.57,-0.38,-1.56,-2.32,1012.80
1.578,0.07,0.07,-0.10,-7.68,-6.00,2.57,-0.75,-1.79,-2.97,1012.80
1.579,0.07,0.07,-0.10,-6.52,-6.72,2.75,-0.75,-1.79,-2.97,1012.80
1.627,0.59,-0.07,-0.15,-6.52,-6.72,2.75,-0.75,-1.79,-2.97,1012.80
1.634,0.59,-0.07,-0.15,-6.52,-6.72,2.75,-0.75,-1.79,-2.97,1012.80
1.635,0.59,-0.07,-0.15,-6.52,-6.72,2.75,-1.05,-1.37,-2.93,1012.80
1.635,0.59,-0.07,-0.15,-2.32,-7.06,2.82,-1.05,-1.37,-2.93,1012.80
1.658,1.22,-0.18,-0.41,-2.32,-7.06,2.82,-1.05,-1.37,-2.93,1012.80
1.66,1.22,-0.18,-0.41,-2.32,-7.06,2.82,-0.98,-0.74,-1.93,1012.80
1.661,1.22,-0.18,-0.41,4.27,-9.21,1.13,-0.98,-0.74,-1.93,1012.80
1.675,1.22,-0.18,-0.41,4.27,-9.21,1.13,-0.98,-0.74,-1.93,1012.79
1.702,1.22,-0.18,-0.41,4.27,-9.21,1.13,-0.48,-0.08,-0.78,1012.79
1.705,1.22,-0.18,-0.41,4.45,-9.23,0.98,-0.48,-0.08,-0.78,1012.79
1.717,1.36,-0.12,-1.10,4.45,-9.23,0.98,-0.48,-0.08,-0.78,1012.79
1.721,1.36,-0.12,-1.10,4.45,-9.23,0.98,-0.48,-0.08,-0.78,1012.80
1.737,1.36,-0.12,-1.10,4.45,-9.23,0.98,0.15,0.38,0.24,1012.80
1.739,1.36,-0.12,-1.10,8.40,-9.79,-0.80,0.15,0.38,0.24,1012.80
1.785,0.09,1.82,-0.28,8.40,-9.79,-0.80,0.15,0.38,0.24,1012.80
1.787,0.09,1.82,-0.28,8.40,-9.79,-0.80,0.25,1.75,-0.05,1012.80
1.788,0.09,1.82,-0.28,13.32,11.88,-2.45,0.25,1.75,-0.05,1012.80
1.788,0.09,1.82,-0.28,13.32,11.88,-2.45,0.25,1.75,-0.05,1012.82
1.823,0.09,1.82,-0.28,13.32,11.88,-2.45,-0.16,-1.02,0.47,1012.82
1.825,0.09,1.82,-0.28,13.08,11.74,-2.29,-0.16,-1.02,0.47,1012.82
1.836,1.31,1.10,-0.21,13.08,11.74,-2.29,-0.16,-1.02,0.47,1012.82
1.843,1.31,1.10,-0.21,13.08,11.74,-2.29,-0.16,-1.02,0.47,1012.82
1.855,1.31,1.10,-0.21,-8.64,-13.66,-1.14,-0.16,-1.02,0.47,1012.82
1.858,1.31,1.10,-0.21,-8.64,-13.66,-1.14,-0.11,-0.45,0.35,1012.82
1.894,0.41,0.51,-0.39,-8.64,-13.66,-1.14,-0.11,-0.45,0.35,1012.82
1.896,0.41,0.51,-0.39,-8.64,-13.66,-1.14,0.16,0.34,-0.60,1012.82
1.897,0.41,0.51,-0.39,6.40,8.02,-1.34,0.16,0.34,-0.60,1012.82
1.902,0.41,0.51,-0.39,6.40,8.02,-1.34,0.16,0.34,-0.60,1012.82
1.935,0.41,0.51,-0.39,6.46,7.77,-1.38,0.16,0.34,-0.60,1012.82
1.938,0.41,0.51,-0.39,6.46,7.77,-1.38,-0.05,0.26,-0.65,1012.82
1.954,0.55,0.88,-0.43,6.46,7.77,-1.38,-0.05,0.26,-0.65,1012.82
1.962,0.55,0.88,-0.43,6.46,7.77,-1.38,-0.05,0.26,-0.65,1012.79
1.987,0.55,0.88,-0.43,6.46,7.77,-1.38,-0.28,-0.03,-0.79,1012.79
1.989,0.55,0.88,-0.43,1.22,-1.27,-1.47,-0.28,-0.03,-0.79,1012.79
2.019,0.48,0.87,-0.41,1.22,-1.27,-1.47,-0.28,-0.03,-0.79,1012.79
2.022,0.48,0.87,-0.41,1.22,-1.27,-1.47,-0.36,0.38,-0.96,1012.79
2.023,0.48,0.87,-0.41,1.07,-0.86,-0.94,-0.36,0.38,-0.96,1012.79
2.024,0.48,0.87,-0.41,1.07,-0.86,-0.94,-0.36,0.38,-0.96,1012.78
2.064,0.48,0.87,-0.41,1.07,-0.86,-0.94,-0.49,0.33,-1.04,1012.78
2.066,0.48,0.87,-0.41,1.37,-1.05,-1.14,-0.49,0.33,-1.04,1012.78
2.073,0.19,0.85,-0.34,1.37,-1.05,-1.14,-0.49,0.33,-1.04,1012.78
2.089,0.19,0.85,-0.34,1.37,-1.05,-1.14,-0.49,0.33,-1.04,1012.80
2.091,0.19,0.85,-0.34,1.37,-1.05,-1.14,-0.56,-0.03,-0.84,1012.80
2.092,0.19,0.85,-0.34,0.19,-0.52,-1.17,-0.56,-0.03,-0.84,1012.80
2.131,0.10,0.87,-0.20,0.19,-0.52,-1.17,-0.56,-0.03,-0.84,1012.80
2.133,0.10,0.87,-0.20,0.19,-0.52,-1.17,-0.48,-0.11,-0.59,1012.80
2.136,0.10,0.87,-0.20,-1.38,-0.48,-0.19,-0.48,-0.11,-0.59,1012.80
2.141,0.10,0.87,-0.20,-1.38,-0.48,-0.19,-0.48,-0.11,-0.59,1012.80
2.172,0.10,0.87,-0.20,-1.38,-0.48,-0.19,-0.30,-0.13,-0.24,1012.80
2.173,0.10,0.87,-0.20,-1.26,-0.53,-0.28,-0.30,-0.13,-0.24,1012.80
2.223,0.13,0.91,-0.16,-1.26,-0.53,-0.28,-0.30,-0.13,-0.24,1012.80
2.226,0.13,0.91,-0.16,-1.26,-0.53,-0.28,-0.30,-0.13,-0.24,1012.80
2.227,0.13,0.91,-0.16,-1.26,-0.53,-0.28,-0.12,-0.17,0.11,1012.80
2.228,0.13,0.91,-0.16,-1.99,-0.36,0.83,-0.12,-0.17,0.11,1012.80
2.26,0.21,0.95,-0.23,-1.99,-0.36,0.83,-0.12,-0.17,0.11,1012.80
2.262,0.21,0.95,-0.23,-1.99,-0.36,0.83,-0.00,-0.15,0.33,1012.80
2.263,0.21,0.95,-0.23,-1.39,-0.18,0.58,-0.00,-0.15,0.33,1012.80
2.264,0.21,0.95,-0.23,-1.39,-0.18,0.58,-0.00,-0.15,0.33,1012.79
2.294,0.21,0.95,-0.23,-1.39,-0.18,0.58,0.05,-0.02,0.43,1012.79
2.296,0.21,0.95,-0.23,-1.51,-0.13,0.59,0.05,-0.02,0.43,1012.79
2.308,0.33,1.01,-0.37,-1.51,-0.13,0.59,0.05,-0.02,0.43,1012.79
2.321,0.33,1.01,-0.37,-1.51,-0.13,0.59,0.05,-0.02,0.43,1012.78
2.329,0.33,1.01,-0.37,-1.51,-0.13,0.59,-0.07,0.04,0.43,1012.78
2.33,0.33,1.01,-0.37,-0.96,0.60,-0.04,-0.07,0.04,0.43,1012.78
2.37,0.67,1.04,-0.40,-0.96,0.60,-0.04,-0.07,0.04,0.43,1012.78
2.373,0.67,1.04,-0.40,-0.96,0.60,-0.04,-0.36,0.19,0.13,1012.78
2.375,0.67,1.04,-0.40,0.74,1.04,-1.95,-0.36,0.19,0.13,1012.78
2.411,0.67,1.04,-0.40,0.74,1.04,-1.95,-0.36,0.19,0.13,1012.78
2.413,0.67,1.04,-0.40,0.74,1.04,-1.95,-0.52,0.51,-0.48,1012.78
2.417,0.67,1.04,-0.40,0.86,0.91,-2.16,-0.52,0.51,-0.48,1012.78
2.428,0.27,1.53,-0.18,0.86,0.91,-2.16,-0.52,0.51,-0.48,1012.78
2.441,0.27,1.53,-0.18,0.86,0.91,-2.16,-0.52,0.51,-0.48,1012.79
2.447,0.27,1.53,-0.18,0.86,0.91,-2.16,-0.40,0.49,-0.75,1012.79
2.45,0.27,1.53,-0.18,3.69,2.05,-1.37,-0.40,0.49,-0.75,1012.79
2.489,0.27,1.53,-0.18,-3.40,6.24,1.22,-0.40,0.49,-0.75,1012.79
2.491,-0.33,1.24,-0.16,-3.40,6.24,1.22,-0.40,0.49,-0.75,1012.79
2.492,-0.33,1.24,-0.16,-3.40,6.24,1.22,-0.14,0.51,0.28,1012.79
2.522,-0.33,1.24,-0.16,-3.40,6.24,1.22,-0.14,0.51,0.28,1012.80
2.529,-0.33,1.24,-0.16,-4.11,6.46,1.33,-0.14,0.51,0.28,1012.80
2.533,-0.33,1.24,-0.16,-4.11,6.46,1.33,-0.02,-1.03,2.36,1012.80
2.546,0.69,1.42,-0.50,-4.11,6.46,1.33,-0.02,-1.03,2.36,1012.80
2.564,0.69,1.42,-0.50,-4.11,6.46,1.33,-0.02,-1.03,2.36,1012.81
2.569,0.69,1.42,-0.50,-5.89,2.67,-1.72,-0.02,-1.03,2.36,1012.81
2.57,0.69,1.42,-0.50,-5.89,2.67,-1.72,0.18,-2.20,3.38,1012.81
2.606,0.73,1.26,-0.30,-5.89,2.67,-1.72,0.18,-2.20,3.38,1012.81
2.608,0.73,1.26,-0.30,-5.89,2.67,-1.72,0.67,-1.15,3.14,1012.81
2.609,0.73,1.26,-0.30,2.23,6.19,-0.74,0.67,-1.15,3.14,1012.81
2.621,0.73,1.26,-0.30,2.23,6.19,-0.74,0.67,-1.15,3.14,1012.80
2.646,0.73,1.26,-0.30,1.33,6.86,-0.53,0.67,-1.15,3.14,1012.80
2.651,0.73,1.26,-0.30,1.33,6.86,-0.53,1.23,0.65,2.66,1012.80
2.671,0.70,1.05,-0.40,1.33,6.86,-0.53,1.23,0.65,2.66,1012.80
2.702,0.70,1.05,-0.40,1.33,6.86,-0.53,1.23,0.65,2.66,1012.79
2.704,0.70,1.05,-0.40,1.33,6.86,-0.53,1.32,1.16,2.32,1012.79
2.705,0.70,1.05,-0.40,0.10,5.32,0.21,1.32,1.16,2.32,1012.79
2.724,0.45,0.67,-0.27,0.10,5.32,0.21,1.32,1.16,2.32,1012.79
2.726,0.45,0.67,-0.27,0.10,5.32,0.21,1.05,0.67,2.04,1012.79
2.73,0.45,0.67,-0.27,-1.69,3.14,-0.60,1.05,0.67,2.04,1012.79
2.742,0.45,0.67,-0.27,-1.69,3.14,-0.60,1.05,0.67,2.04,1012.77
2.763,0.45,0.67,-0.27,-1.69,3.14,-0.60,0.85,0.19,1.44,1012.77
2.766,0.45,0.67,-0.27,-2.00,3.65,-0.46,0.85,0.19,1.44,1012.77
2.788,0.11,0.48,-0.15,-2.00,3.65,-0.46,0.85,0.19,1.44,1012.77
2.821,0.11,0.48,-0.15,-2.00,3.65,-0.46,0.85,0.19,1.44,1012.76
2.823,0.11,0.48,-0.15,-2.00,3.65,-0.46,0.64,-0.32,0.53,1012.76
2.823,0.11,0.48,-0.15,-4.70,1.10,1.26,0.64,-0.32,0.53,1012.76
2.841,-0.06,0.16,-0.11,-4.70,1.10,1.26,0.64,-0.32,0.53,1012.76
2.843,-0.06,0.16,-0.11,-4.70,1.10,1.26,0.36,-0.59,-0.73,1012.76
2.843,-0.06,0.16,-0.11,-7.46,-2.21,2.81,0.36,-0.59,-0.73,1012.76
2.861,-0.06,0.16,-0.11,-7.46,-2.21,2.81,0.36,-0.59,-0.73,1012.75
2.885,-0.06,0.16,-0.11,-7.46,-2.21,2.81,-0.03,-1.25,-1.89,1012.75
2.888,-0.06,0.16,-0.11,-6.74,-2.73,3.12,-0.03,-1.25,-1.89,1012.75
2.917,0.16,0.04,-0.14,-6.74,-2.73,3.12,-0.03,-1.25,-1.89,1012.75
2.92,0.16,0.04,-0.14,-6.74,-2.73,3.12,-0.35,-1.49,-2.73,1012.75
2.921,0.16,0.04,-0.14,-6.75,-4.93,2.88,-0.35,-1.49,-2.73,1012.75
2.922,0.16,0.04,-0.14,-6.75,-4.93,2.88,-0.35,-1.49,-2.73,1012.74
2.971,0.67,0.02,-0.19,-6.75,-4.93,2.88,-0.35,-1.49,-2.73,1012.74
2.975,0.67,0.02,-0.19,-6.75,-4.93,2.88,-0.57,-1.12,-2.95,1012.74
2.977,0.67,0.02,-0.19,-1.92,-7.17,3.09,-0.57,-1.12,-2.95,1012.74
2.981,0.67,0.02,-0.19,-1.92,-7.17,3.09,-0.57,-1.12,-2.95,1012.74
3.0,0.67,0.02,-0.19,-1.92,-7.17,3.09,-0.71,-0.63,-2.17,1012.74
3.001,0.67,0.02,-0.19,-1.16,-7.56,2.94,-0.71,-0.63,-2.17,1012.74
3.02,1.20,0.15,-0.35,-1.16,-7.56,2.94,-0.71,-0.63,-2.17,1012.74
3.04,1.20,0.15,-0.35,-1.16,-7.56,2.94,-0.71,-0.26,-0.98,1012.74
3.042,1.20,0.15,-0.35,4.90,-6.97,1.62,-0.71,-0.26,-0.98,1012.74
3.043,1.20,0.15,-0.35,4.90,-6.97,1.62,-0.71,-0.26,-0.98,1012.74
3.086,1.15,-0.12,-0.99,4.90,-6.97,1.62,-0.71,-0.26,-0.98,1012.74
3.088,1.15,-0.12,-0.99,4.90,-6.97,1.62,-0.24,0.15,-0.11,1012.74
3.089,1.15,-0.12,-0.99,7.39,-6.45,0.32,-0.24,0.15,-0.11,1012.74
3.115,1.15,-0.12,-0.99,7.39,-6.45,0.32,-0.24,0.15,-0.11,1012.74
3.119,1.15,-0.12,-0.99,7.39,-6.45,0.32,0.35,1.15,0.12,1012.74
3.121,1.15,-0.12,-0.99,7.06,-6.27,0.23,0.35,1.15,0.12,1012.74
3.139,0.64,2.06,-0.32,7.06,-6.27,0.23,0.35,1.15,0.12,1012.74
3.159,0.64,2.06,-0.32,7.06,-6.27,0.23,0.07,1.25,-0.33,1012.74
3.16,0.64,2.06,-0.32,7.71,-1.03,-4.52,0.07,1.25,-0.33,1012.74
3.161,0.64,2.06,-0.32,7.71,-1.03,-4.52,0.07,1.25,-0.33,1012.74
3.197,0.50,0.12,-0.35,7.71,-1.03,-4.52,0.07,1.25,-0.33,1012.74
3.199,0.50,0.12,-0.35,7.71,-1.03,-4.52,-0.44,-1.16,0.21,1012.74
3.2,0.50,0.12,-0.35,-2.20,4.69,-1.32,-0.44,-1.16,0.21,1012.74
3.221,0.50,0.12,-0.35,-2.20,4.69,-1.32,-0.44,-1.16,0.21,1012.75
3.237,0.50,0.12,-0.35,-2.09,4.55,-1.34,-0.44,-1.16,0.21,1012.75
3.241,0.50,0.12,-0.35,-2.09,4.55,-1.34,-0.39,-0.41,-0.04,1012.75
3.257,0.76,1.06,-0.49,-2.09,4.55,-1.34,-0.39,-0.41,-0.04,1012.75
3.278,0.76,1.06,-0.49,-2.09,4.55,-1.34,-0.25,0.13,-0.59,1012.75
3.279,0.76,1.06,-0.49,3.00,0.09,-0.62,-0.25,0.13,-0.59,1012.75
3.28,0.76,1.06,-0.49,3.00,0.09,-0.62,-0.25,0.13,-0.59,1012.76
3.317,0.57,0.92,-0.38,3.00,0.09,-0.62,-0.25,0.13,-0.59,1012.76
3.318,0.57,0.92,-0.38,3.00,0.09,-0.62,-0.34,-0.05,-0.79,1012.76
3.319,0.57,0.92,-0.38,1.91,-1.89,-0.21,-0.34,-0.05,-0.79,1012.76
