time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
0.469,-0.09,1.02,-0.02,-0.02,-0.03,-0.01,0.01,0.02,-0.02,976.71
0.471,-0.09,1.02,-0.02,-0.02,-0.03,-0.01,0.01,0.06,0.00,976.71
0.471,-0.09,1.02,-0.02,-0.02,-0.03,-0.00,0.01,0.06,0.00,976.71
0.481,-0.09,1.02,-0.02,-0.02,-0.03,-0.00,0.01,0.06,0.00,976.72
0.49,-0.08,0.99,-0.03,-0.02,-0.03,-0.00,0.01,0.06,0.00,976.72
0.527,-0.09,1.00,-0.03,-0.02,-0.03,-0.00,0.01,0.06,0.00,976.72
0.532,-0.09,1.00,-0.03,-0.02,-0.03,-0.00,0.02,-0.02,0.03,976.72
0.536,-0.09,1.00,-0.03,-0.08,0.02,-0.00,0.02,-0.02,0.03,976.72
0.538,-0.09,1.00,-0.02,-0.08,0.02,-0.00,0.02,-0.02,0.03,976.72
0.572,-0.09,1.00,-0.02,-0.08,0.02,-0.00,0.02,-0.02,0.03,976.73
0.574,-0.11,0.99,-0.03,-0.08,0.02,-0.00,0.02,-0.02,0.03,976.73
0.575,-0.11,0.99,-0.03,-0.08,0.02,-0.00,0.02,0.01,0.03,976.73
0.576,-0.11,0.99,-0.03,-0.08,-0.03,-0.01,0.02,0.01,0.03,976.73
0.577,-0.10,0.99,-0.04,-0.08,-0.03,-0.01,0.02,0.01,0.03,976.73
0.588,-0.05,1.00,-0.02,-0.08,-0.03,-0.01,0.02,0.01,0.03,976.73
0.589,-0.05,1.00,-0.02,-0.08,-0.03,-0.01,0.03,0.00,0.05,976.73
0.59,-0.05,1.00,-0.02,-0.08,-0.03,0.00,0.03,0.00,0.05,976.73
0.601,-0.05,1.00,-0.02,-0.08,-0.03,0.00,0.03,0.00,0.05,976.74
0.609,-0.06,1.01,-0.03,-0.08,-0.03,0.00,0.03,0.00,0.05,976.74
0.646,-0.06,1.01,-0.03,0.12,0.00,0.00,0.03,0.00,0.05,976.74
0.652,-0.08,1.00,-0.03,0.12,0.00,0.00,0.03,0.00,0.05,976.74
0.653,-0.08,1.00,-0.03,0.12,0.00,0.00,0.03,0.01,0.04,976.74
0.654,-0.07,1.01,-0.02,0.12,0.00,0.00,0.03,0.01,0.04,976.74
0.661,-0.07,1.01,-0.02,0.12,0.00,0.00,0.03,0.01,0.04,976.74
0.668,-0.07,1.01,-0.02,0.11,0.01,0.09,0.03,0.01,0.04,976.74
0.669,-0.05,1.00,-0.01,0.11,0.01,0.09,0.03,0.01,0.04,976.74
0.669,-0.05,1.00,-0.01,0.11,0.01,0.09,0.04,0.05,0.02,976.74
0.687,-0.05,1.01,-0.02,0.11,0.01,0.09,0.04,0.05,0.02,976.74
0.72,-0.03,1.02,-0.04,0.11,0.01,0.09,0.04,0.05,0.02,976.74
0.723,-0.03,1.02,-0.04,0.11,0.01,0.09,0.07,0.04,-0.01,976.74
0.726,-0.03,1.02,-0.04,0.10,0.01,0.11,0.07,0.04,-0.01,976.74
0.728,-0.03,1.02,-0.04,0.10,0.01,0.11,0.07,0.04,-0.01,976.73
0.77,-0.04,1.04,-0.05,0.10,0.01,0.11,0.07,0.04,-0.01,976.73
0.774,-0.04,1.07,-0.08,0.10,0.01,0.11,0.07,0.04,-0.01,976.73
0.777,-0.04,1.07,-0.08,0.10,0.01,0.11,0.09,0.06,-0.09,976.73
0.779,-0.04,1.07,-0.08,0.43,0.19,-0.01,0.09,0.06,-0.09,976.73
0.782,-0.05,1.06,-0.09,0.43,0.19,-0.01,0.09,0.06,-0.09,976.73
0.784,-0.05,1.06,-0.09,0.43,0.19,-0.01,0.09,0.06,-0.09,976.73
0.787,-0.04,1.05,-0.11,0.43,0.19,-0.01,0.09,0.06,-0.09,976.73
0.788,-0.04,1.05,-0.11,0.47,0.58,-0.57,0.09,0.06,-0.09,976.73
0.79,-0.04,1.05,-0.11,0.47,0.58,-0.57,0.06,0.08,-0.16,976.73
0.805,-0.01,1.09,-0.15,0.47,0.58,-0.57,0.06,0.08,-0.16,976.73
0.825,0.04,1.12,-0.18,0.47,0.58,-0.57,0.06,0.08,-0.16,976.73
0.827,0.04,1.12,-0.18,0.47,0.58,-0.57,-0.08,0.09,-0.25,976.73
0.828,0.04,1.12,-0.18,0.56,0.57,-0.59,-0.08,0.09,-0.25,976.73
0.841,0.04,1.12,-0.18,0.56,0.57,-0.59,-0.08,0.09,-0.25,976.73
0.845,0.09,1.09,-0.20,0.56,0.57,-0.59,-0.08,0.09,-0.25,976.73
0.87,0.08,1.09,-0.15,0.56,0.57,-0.59,-0.08,0.09,-0.25,976.73
0.871,0.08,1.09,-0.15,0.56,0.57,-0.59,-0.19,0.03,-0.48,976.73
0.872,0.08,1.09,-0.15,1.52,0.95,-1.41,-0.19,0.03,-0.48,976.73
0.884,-0.01,1.04,-0.14,1.52,0.95,-1.41,-0.19,0.03,-0.48,976.73
0.899,-0.01,1.04,-0.14,1.52,0.95,-1.41,-0.19,0.03,-0.48,976.72
0.905,0.05,0.94,-0.13,1.52,0.95,-1.41,-0.19,0.03,-0.48,976.72
0.905,0.05,0.94,-0.13,1.52,0.95,-1.41,-0.09,0.05,-0.63,976.72
0.906,0.05,0.94,-0.13,1.72,0.24,-1.08,-0.09,0.05,-0.63,976.72
0.925,0.25,0.87,-0.10,1.72,0.24,-1.08,-0.09,0.05,-0.63,976.72
0.954,0.25,0.87,-0.08,1.72,0.24,-1.08,-0.09,0.05,-0.63,976.72
0.955,0.25,0.87,-0.08,1.72,0.24,-1.08,0.08,0.07,-0.25,976.72
0.956,0.25,0.87,-0.08,1.79,0.25,-1.03,0.08,0.07,-0.25,976.72
0.962,0.25,0.87,-0.08,1.79,0.25,-1.03,0.08,0.07,-0.25,976.71
0.963,0.10,0.89,-0.17,1.79,0.25,-1.03,0.08,0.07,-0.25,976.71
0.983,0.09,0.91,-0.17,1.79,0.25,-1.03,0.08,0.07,-0.25,976.71
0.987,0.09,0.91,-0.17,1.79,0.25,-1.03,0.30,0.43,0.23,976.71
0.989,0.09,0.91,-0.17,3.21,-1.17,-0.65,0.30,0.43,0.23,976.71
1.004,0.08,0.93,-0.15,3.21,-1.17,-0.65,0.30,0.43,0.23,976.71
1.033,0.08,0.93,-0.15,3.21,-1.17,-0.65,0.30,0.43,0.23,976.71
1.037,0.07,0.94,-0.13,3.21,-1.17,-0.65,0.30,0.43,0.23,976.71
1.04,0.07,0.94,-0.13,3.21,-1.17,-0.65,0.45,0.24,0.70,976.71
1.042,0.07,0.94,-0.13,1.70,-0.70,-0.80,0.45,0.24,0.70,976.71
1.044,0.10,0.95,-0.10,1.70,-0.70,-0.80,0.45,0.24,0.70,976.71
1.075,0.15,0.97,-0.06,1.70,-0.70,-0.80,0.45,0.24,0.70,976.71
1.076,0.15,0.97,-0.06,1.70,-0.70,-0.80,0.51,-0.16,1.07,976.71
1.077,0.15,0.97,-0.06,1.27,-0.70,-0.59,0.51,-0.16,1.07,976.71
1.083,0.15,0.97,-0.06,1.27,-0.70,-0.59,0.51,-0.16,1.07,976.72
1.085,0.17,0.97,-0.05,1.27,-0.70,-0.59,0.51,-0.16,1.07,976.72
1.102,0.17,0.99,-0.06,1.27,-0.70,-0.59,0.51,-0.16,1.07,976.72
1.103,0.17,0.99,-0.06,1.27,-0.70,-0.59,0.58,-0.02,1.23,976.72
1.104,0.17,0.99,-0.06,1.40,-0.29,0.42,0.58,-0.02,1.23,976.72
1.123,0.19,1.03,-0.05,1.40,-0.29,0.42,0.58,-0.02,1.23,976.72
1.157,0.19,1.03,-0.05,1.40,-0.29,0.42,0.58,-0.02,1.23,976.73
1.158,0.20,1.01,-0.03,1.40,-0.29,0.42,0.58,-0.02,1.23,976.73
1.159,0.20,1.01,-0.03,1.40,-0.29,0.42,0.61,0.49,1.25,976.73
1.159,0.20,1.01,-0.03,1.31,0.19,0.88,0.61,0.49,1.25,976.73
1.165,0.12,1.00,-0.05,1.31,0.19,0.88,0.61,0.49,1.25,976.73
1.18,0.05,1.03,-0.09,1.31,0.19,0.88,0.61,0.49,1.25,976.73
1.183,0.05,1.03,-0.09,1.31,0.19,0.88,0.57,1.00,1.16,976.73
1.184,0.05,1.03,-0.09,0.80,0.25,1.05,0.57,1.00,1.16,976.73
1.199,0.05,1.03,-0.09,0.80,0.25,1.05,0.57,1.00,1.16,976.71
1.201,0.05,1.01,-0.12,0.80,0.25,1.05,0.57,1.00,1.16,976.71
1.232,0.01,0.99,-0.14,0.80,0.25,1.05,0.57,1.00,1.16,976.71
1.236,0.01,0.99,-0.14,0.80,0.25,1.05,0.48,1.03,1.05,976.71
1.238,0.01,0.99,-0.14,-0.79,0.38,0.76,0.48,1.03,1.05,976.71
1.24,-0.03,1.00,-0.15,-0.79,0.38,0.76,0.48,1.03,1.05,976.71
1.268,-0.03,1.00,-0.15,-0.79,0.38,0.76,0.48,1.03,1.05,976.71
1.27,0.00,0.99,-0.15,-0.79,0.38,0.76,0.48,1.03,1.05,976.71
1.272,0.00,0.99,-0.15,-0.79,0.38,0.76,0.39,0.43,0.93,976.71
1.273,0.00,0.99,-0.15,-1.85,0.24,0.27,0.39,0.43,0.93,976.71
1.281,0.01,0.96,-0.14,-1.85,0.24,0.27,0.39,0.43,0.93,976.71
1.299,-0.06,0.98,-0.17,-1.85,0.24,0.27,0.39,0.43,0.93,976.71
1.3,-0.06,0.98,-0.17,-1.85,0.24,0.27,0.29,-0.30,0.66,976.71
1.3,-0.06,0.98,-0.17,-2.04,0.31,0.40,0.29,-0.30,0.66,976.71
1.319,-0.06,0.98,-0.17,-2.04,0.31,0.40,0.29,-0.30,0.66,976.72
1.32,-0.08,1.00,-0.24,-2.04,0.31,0.40,0.29,-0.30,0.66,976.72
1.344,-0.14,0.99,-0.26,-2.04,0.31,0.40,0.29,-0.30,0.66,976.72
1.346,-0.14,0.99,-0.26,-2.04,0.31,0.40,0.23,-0.80,0.26,976.72
1.347,-0.14,0.99,-0.26,-2.45,0.20,0.23,0.23,-0.80,0.26,976.72
1.359,-0.19,1.01,-0.21,-2.45,0.20,0.23,0.23,-0.80,0.26,976.72
1.379,-0.19,1.01,-0.21,-2.45,0.20,0.23,0.23,-0.80,0.26,976.73
1.382,-0.32,1.03,-0.14,-2.45,0.20,0.23,0.23,-0.80,0.26,976.73
1.383,-0.32,1.03,-0.14,-2.45,0.20,0.23,0.14,-1.33,-0.32,976.73
1.385,-0.32,1.03,-0.14,-3.84,0.47,0.14,0.14,-1.33,-0.32,976.73
1.399,-0.44,1.13,-0.14,-3.84,0.47,0.14,0.14,-1.33,-0.32,976.73
1.419,0.28,1.19,-0.05,-3.84,0.47,0.14,0.14,-1.33,-0.32,976.73
1.422,0.28,1.19,-0.05,-3.84,0.47,0.14,-0.09,-1.43,-1.07,976.73
1.424,0.28,1.19,-0.05,-3.26,0.39,0.18,-0.09,-1.43,-1.07,976.73
1.447,1.26,1.13,-0.10,-3.26,0.39,0.18,-0.09,-1.43,-1.07,976.73
1.448,1.26,1.13,-0.10,-3.26,0.39,0.18,-0.09,-1.43,-1.07,976.73
1.457,0.37,0.88,-0.09,-3.26,0.39,0.18,-0.09,-1.43,-1.07,976.73
1.458,0.37,0.88,-0.09,-3.26,0.39,0.18,-0.06,-0.95,-0.87,976.73
1.459,0.37,0.88,-0.09,2.84,1.73,1.26,-0.06,-0.95,-0.87,976.73
1.483,-0.45,0.77,-0.18,2.84,1.73,1.26,-0.06,-0.95,-0.87,976.73
1.5,-0.49,1.10,-0.39,2.84,1.73,1.26,-0.06,-0.95,-0.87,976.73
1.502,-0.49,1.10,-0.39,2.84,1.73,1.26,0.29,1.56,-1.58,976.73
1.504,-0.49,1.10,-0.39,-2.16,-0.57,0.13,0.29,1.56,-1.58,976.73
1.505,-0.49,1.10,-0.39,-2.16,-0.57,0.13,0.29,1.56,-1.58,976.72
1.516,-0.83,1.31,-0.47,-2.16,-0.57,0.13,0.29,1.56,-1.58,976.72
1.546,-0.38,0.84,-0.35,-2.16,-0.57,0.13,0.29,1.56,-1.58,976.72
1.548,-0.38,0.84,-0.35,-2.16,-0.57,0.13,0.32,0.99,-1.39,976.72
1.55,-0.38,0.84,-0.35,-1.70,-0.53,0.24,0.32,0.99,-1.39,976.72
1.557,-0.05,0.91,-0.20,-1.70,-0.53,0.24,0.32,0.99,-1.39,976.72
1.558,-0.05,0.91,-0.20,-1.70,-0.53,0.24,0.32,0.99,-1.39,976.71
1.593,0.01,1.08,-0.12,-1.70,-0.53,0.24,0.32,0.99,-1.39,976.71
1.597,0.01,1.08,-0.12,-1.70,-0.53,0.24,0.10,-0.88,-0.70,976.71
1.599,0.01,1.08,-0.12,-3.50,0.51,-0.91,0.10,-0.88,-0.70,976.71
1.601,-0.05,0.97,-0.17,-3.50,0.51,-0.91,0.10,-0.88,-0.70,976.71
1.616,-0.10,0.94,-0.20,-3.50,0.51,-0.91,0.10,-0.88,-0.70,976.71
1.618,-0.10,0.94,-0.20,-3.50,0.51,-0.91,0.23,-0.78,-0.66,976.71
1.618,-0.10,0.94,-0.20,0.46,0.30,0.89,0.23,-0.78,-0.66,976.71
1.619,-0.10,0.94,-0.20,0.46,0.30,0.89,0.23,-0.78,-0.66,976.71
1.645,-0.27,0.97,-0.33,0.46,0.30,0.89,0.23,-0.78,-0.66,976.71
1.656,-0.27,0.97,-0.33,0.69,0.35,0.99,0.23,-0.78,-0.66,976.71
1.658,-0.39,0.97,-0.30,0.69,0.35,0.99,0.23,-0.78,-0.66,976.71
1.664,-0.39,0.97,-0.30,0.69,0.35,0.99,0.29,0.14,-0.69,976.71
1.683,-0.23,0.96,-0.33,0.69,0.35,0.99,0.29,0.14,-0.69,976.71
1.685,-0.23,0.96,-0.33,0.69,0.35,0.99,0.29,0.14,-0.69,976.73
1.695,-0.13,0.97,-0.28,0.69,0.35,0.99,0.29,0.14,-0.69,976.73
1.696,-0.13,0.97,-0.28,0.69,0.35,0.99,0.22,-0.31,-0.39,976.73
1.697,-0.13,0.97,-0.28,-1.55,0.11,-0.50,0.22,-0.31,-0.39,976.73
1.731,-0.12,0.97,-0.26,-1.55,0.11,-0.50,0.22,-0.31,-0.39,976.73
1.736,-0.18,0.94,-0.29,-1.55,0.11,-0.50,0.22,-0.31,-0.39,976.73
1.738,-0.18,0.94,-0.29,-1.55,0.11,-0.50,0.21,-0.50,-0.25,976.73
1.74,-0.18,0.94,-0.29,0.07,0.04,0.03,0.21,-0.50,-0.25,976.73
1.742,-0.18,0.94,-0.29,0.07,0.04,0.03,0.21,-0.50,-0.25,976.73
1.77,-0.24,0.95,-0.32,0.07,0.04,0.03,0.21,-0.50,-0.25,976.73
1.776,-0.15,0.95,-0.35,0.07,0.04,0.03,0.21,-0.50,-0.25,976.73
1.777,-0.15,0.95,-0.35,0.07,0.04,0.03,0.23,-0.20,-0.24,976.73
1.778,-0.15,0.95,-0.35,0.18,0.08,0.10,0.23,-0.20,-0.24,976.73
1.793,-0.13,0.94,-0.34,0.18,0.08,0.10,0.23,-0.20,-0.24,976.73
1.799,-0.13,0.94,-0.34,0.18,0.08,0.10,0.23,-0.20,-0.24,976.73
1.82,-0.13,0.94,-0.34,0.00,-0.02,-0.45,0.23,-0.20,-0.24,976.73
1.821,-0.15,0.92,-0.33,0.00,-0.02,-0.45,0.23,-0.20,-0.24,976.73
1.822,-0.15,0.92,-0.33,0.00,-0.02,-0.45,0.20,-0.27,-0.18,976.73
1.853,-0.19,0.94,-0.31,0.00,-0.02,-0.45,0.20,-0.27,-0.18,976.73
1.854,-0.11,0.94,-0.34,0.00,-0.02,-0.45,0.20,-0.27,-0.18,976.73
1.855,-0.11,0.94,-0.34,0.00,-0.02,-0.45,0.19,-0.18,-0.18,976.73
1.856,-0.11,0.94,-0.34,0.34,-0.09,-0.30,0.19,-0.18,-0.18,976.73
1.861,-0.11,0.94,-0.34,0.34,-0.09,-0.30,0.19,-0.18,-0.18,976.73
1.872,-0.13,0.93,-0.35,0.34,-0.09,-0.30,0.19,-0.18,-0.18,976.73
1.893,-0.17,0.94,-0.36,0.34,-0.09,-0.30,0.19,-0.18,-0.18,976.73
1.894,-0.17,0.94,-0.36,0.34,-0.09,-0.30,0.21,-0.08,-0.21,976.73
1.895,-0.17,0.94,-0.36,0.42,-0.05,-0.22,0.21,-0.08,-0.21,976.73
1.927,-0.11,0.96,-0.37,0.42,-0.05,-0.22,0.21,-0.08,-0.21,976.73
1.929,-0.11,0.96,-0.37,0.42,-0.05,-0.22,0.21,-0.08,-0.21,976.73
1.975,-0.15,0.95,-0.34,0.42,-0.05,-0.22,0.21,-0.08,-0.21,976.73
1.978,-0.15,0.95,-0.34,0.42,-0.05,-0.22,0.21,-0.01,-0.27,976.73
1.979,-0.15,0.95,-0.34,0.58,0.07,-0.47,0.21,-0.01,-0.27,976.73
1.981,-0.14,0.93,-0.32,0.58,0.07,-0.47,0.21,-0.01,-0.27,976.73
1.983,-0.08,0.95,-0.35,0.58,0.07,-0.47,0.21,-0.01,-0.27,976.73
1.983,-0.08,0.95,-0.35,0.58,0.07,-0.47,0.21,-0.05,-0.34,976.73
1.984,-0.08,0.95,-0.35,0.82,0.13,-0.19,0.21,-0.05,-0.34,976.73
1.985,-0.08,0.95,-0.35,0.82,0.13,-0.19,0.21,-0.05,-0.34,976.73
1.991,-0.11,0.94,-0.40,0.82,0.13,-0.19,0.21,-0.05,-0.34,976.73
2.011,-0.08,0.95,-0.38,0.82,0.13,-0.19,0.21,-0.05,-0.34,976.73
2.012,-0.08,0.95,-0.38,0.82,0.13,-0.19,0.22,-0.07,-0.49,976.73
2.013,-0.08,0.95,-0.38,0.99,0.20,-0.12,0.22,-0.07,-0.49,976.73
2.051,-0.12,0.98,-0.36,0.99,0.20,-0.12,0.22,-0.07,-0.49,976.73
2.052,-0.12,0.98,-0.36,0.99,0.20,-0.12,0.22,-0.07,-0.49,976.72
2.053,-0.21,1.00,-0.38,0.99,0.20,-0.12,0.22,-0.07,-0.49,976.72
2.053,-0.21,1.00,-0.38,0.99,0.20,-0.12,0.19,-0.17,-0.72,976.72
2.054,-0.21,1.00,-0.38,1.43,0.41,-0.44,0.19,-0.17,-0.72,976.72
2.069,-0.19,0.96,-0.43,1.43,0.41,-0.44,0.19,-0.17,-0.72,976.72
2.09,-0.21,0.98,-0.40,1.43,0.41,-0.44,0.19,-0.17,-0.72,976.72
2.091,-0.21,0.98,-0.40,1.43,0.41,-0.44,0.09,-0.27,-0.93,976.72
2.091,-0.21,0.98,-0.40,0.83,0.75,-0.67,0.09,-0.27,-0.93,976.72
2.097,-0.21,0.98,-0.40,0.83,0.75,-0.67,0.09,-0.27,-0.93,976.72
2.11,-0.29,0.98,-0.32,0.83,0.75,-0.67,0.09,-0.27,-0.93,976.72
2.131,-0.35,0.98,-0.49,0.83,0.75,-0.67,0.09,-0.27,-0.93,976.72
2.136,-0.35,0.98,-0.49,0.83,0.75,-0.67,-0.05,-0.25,-1.05,976.72
2.139,-0.35,0.98,-0.49,1.20,0.85,-0.70,-0.05,-0.25,-1.05,976.72
2.179,-0.47,1.03,-0.42,1.20,0.85,-0.70,-0.05,-0.25,-1.05,976.72
2.182,-0.47,1.03,-0.42,1.20,0.85,-0.70,-0.05,-0.25,-1.05,976.71
2.183,-0.53,1.10,-0.41,1.20,0.85,-0.70,-0.05,-0.25,-1.05,976.71
2.184,-0.53,1.10,-0.41,1.20,0.85,-0.70,-0.13,-0.21,-1.01,976.71
2.185,-0.53,1.10,-0.41,-0.06,1.13,-0.82,-0.13,-0.21,-1.01,976.71
2.189,-0.28,1.13,-0.44,-0.06,1.13,-0.82,-0.13,-0.21,-1.01,976.71
2.208,-0.08,1.32,-0.50,-0.06,1.13,-0.82,-0.13,-0.21,-1.01,976.71
2.211,-0.08,1.32,-0.50,-0.06,1.13,-0.82,-0.10,-0.88,-0.89,976.71
2.213,-0.08,1.32,-0.50,1.07,3.02,-1.39,-0.10,-0.88,-0.89,976.71
2.229,-0.08,1.32,-0.50,1.07,3.02,-1.39,-0.10,-0.88,-0.89,976.70
2.23,0.09,1.50,-0.57,1.07,3.02,-1.39,-0.10,-0.88,-0.89,976.70
2.27,0.28,1.44,-0.35,1.07,3.02,-1.39,-0.10,-0.88,-0.89,976.70
2.275,0.28,1.44,-0.35,1.07,3.02,-1.39,-0.21,-1.20,-1.17,976.70
2.279,0.28,1.44,-0.35,1.57,3.14,-1.64,-0.21,-1.20,-1.17,976.70
2.282,0.50,1.49,-0.15,1.57,3.14,-1.64,-0.21,-1.20,-1.17,976.70
2.283,0.50,1.49,-0.15,1.57,3.14,-1.64,-0.21,-1.20,-1.17,976.70
2.288,0.57,1.42,-0.12,1.57,3.14,-1.64,-0.21,-1.20,-1.17,976.70
2.289,0.57,1.42,-0.12,1.57,3.14,-1.64,-0.35,-1.20,-1.97,976.70
2.29,0.57,1.42,-0.12,7.95,6.22,-1.04,-0.35,-1.20,-1.97,976.70
2.308,0.16,1.38,-0.21,7.95,6.22,-1.04,-0.35,-1.20,-1.97,976.70
2.328,0.16,1.38,-0.21,6.63,6.26,-0.21,-0.35,-1.20,-1.97,976.70
2.331,-0.50,1.48,-0.47,6.63,6.26,-0.21,-0.35,-1.20,-1.97,976.70
2.332,-0.50,1.48,-0.47,6.63,6.26,-0.21,-0.34,0.15,-2.97,976.70
2.337,-0.50,1.48,-0.47,6.63,6.26,-0.21,-0.34,0.15,-2.97,976.69
2.346,-0.88,1.32,-0.35,6.63,6.26,-0.21,-0.34,0.15,-2.97,976.69
2.367,-0.88,1.32,-0.35,7.43,6.96,-0.20,-0.34,0.15,-2.97,976.69
2.371,-0.70,1.08,-0.26,7.43,6.96,-0.20,-0.34,0.15,-2.97,976.69
2.373,-0.70,1.08,-0.26,7.43,6.96,-0.20,-0.29,0.35,-3.32,976.69
2.386,-0.58,0.87,-0.29,7.43,6.96,-0.20,-0.29,0.35,-3.32,976.69
2.397,-0.58,0.87,-0.29,7.43,6.96,-0.20,-0.29,0.35,-3.32,976.68
2.406,-0.03,0.61,-0.22,7.43,6.96,-0.20,-0.29,0.35,-3.32,976.68
