time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
0.573,-0.08,0.99,-0.06,0.18,-0.08,0.36,0.50,-0.16,0.04,976.27
0.573,-0.08,0.99,-0.06,0.25,-0.03,0.44,0.50,-0.16,0.04,976.27
0.592,-0.08,0.99,-0.06,0.25,-0.03,0.44,0.50,-0.16,0.04,976.26
0.593,-0.05,0.98,-0.11,0.25,-0.03,0.44,0.50,-0.16,0.04,976.26
0.612,-0.09,0.98,-0.10,0.25,-0.03,0.44,0.50,-0.16,0.04,976.26
0.614,-0.09,0.98,-0.10,0.25,-0.03,0.44,0.58,-0.22,-0.03,976.26
0.615,-0.09,0.98,-0.10,0.27,-0.01,0.64,0.58,-0.22,-0.03,976.26
0.635,-0.15,0.97,-0.11,0.27,-0.01,0.64,0.58,-0.22,-0.03,976.26
0.651,-0.11,0.95,-0.14,0.27,-0.01,0.64,0.58,-0.22,-0.03,976.26
0.654,-0.11,0.95,-0.14,0.23,-0.14,0.23,0.58,-0.22,-0.03,976.26
0.655,-0.11,0.95,-0.14,0.23,-0.14,0.23,0.60,-0.29,-0.09,976.26
0.657,-0.11,0.95,-0.14,0.23,-0.14,0.23,0.60,-0.29,-0.09,976.26
0.671,0.13,0.96,0.03,0.23,-0.14,0.23,0.60,-0.29,-0.09,976.26
0.691,0.04,0.99,-0.09,0.23,-0.14,0.23,0.60,-0.29,-0.09,976.26
0.693,0.04,0.99,-0.09,0.23,-0.14,0.23,0.65,-0.37,-0.14,976.26
0.695,0.04,0.99,-0.09,1.42,-0.17,0.85,0.65,-0.37,-0.14,976.26
0.711,-0.13,1.07,-0.28,1.42,-0.17,0.85,0.65,-0.37,-0.14,976.26
0.716,-0.13,1.07,-0.28,1.42,-0.17,0.85,0.65,-0.37,-0.14,976.27
0.73,-0.12,1.08,-0.39,1.42,-0.17,0.85,0.65,-0.37,-0.14,976.27
0.732,-0.12,1.08,-0.39,1.42,-0.17,0.85,0.67,-0.19,-0.33,976.27
0.733,-0.12,1.08,-0.39,1.53,-0.11,1.08,0.67,-0.19,-0.33,976.27
0.75,-0.23,0.97,-0.44,1.53,-0.11,1.08,0.67,-0.19,-0.33,976.27
0.77,-0.26,0.95,-0.38,1.53,-0.11,1.08,0.67,-0.19,-0.33,976.27
0.772,-0.26,0.95,-0.38,1.53,-0.11,1.08,0.47,-0.10,-0.40,976.27
0.773,-0.26,0.95,-0.38,-0.08,0.65,-1.67,0.47,-0.10,-0.40,976.27
0.774,-0.26,0.95,-0.38,-0.08,0.65,-1.67,0.47,-0.10,-0.40,976.26
0.79,-0.48,0.92,-0.33,-0.08,0.65,-1.67,0.47,-0.10,-0.40,976.26
0.81,-0.45,0.96,-0.15,-0.08,0.65,-1.67,0.47,-0.10,-0.40,976.26
0.812,-0.45,0.96,-0.15,-0.08,0.65,-1.67,0.18,0.41,-0.18,976.26
0.813,-0.45,0.96,-0.15,-2.31,-0.27,-0.79,0.18,0.41,-0.18,976.26
0.83,-0.32,1.01,-0.20,-2.31,-0.27,-0.79,0.18,0.41,-0.18,976.26
0.832,-0.32,1.01,-0.20,-2.31,-0.27,-0.79,0.18,0.41,-0.18,976.25
0.849,-0.27,0.97,-0.32,-2.31,-0.27,-0.79,0.18,0.41,-0.18,976.25
0.851,-0.27,0.97,-0.32,-2.31,-0.27,-0.79,0.20,0.29,0.31,976.25
0.852,-0.27,0.97,-0.32,-2.41,-0.27,-0.69,0.20,0.29,0.31,976.25
0.869,-0.17,0.94,-0.30,-2.41,-0.27,-0.69,0.20,0.29,0.31,976.25
0.897,-0.09,0.96,-0.28,-2.41,-0.27,-0.69,0.20,0.29,0.31,976.25
0.9,-0.09,0.96,-0.28,-2.41,-0.27,-0.69,0.25,-0.08,0.61,976.25
0.901,-0.09,0.96,-0.28,-1.24,0.05,-0.42,0.25,-0.08,0.61,976.25
0.901,-0.09,0.96,-0.28,-1.24,0.05,-0.42,0.25,-0.08,0.61,976.23
0.916,-0.06,0.97,-0.25,-1.24,0.05,-0.42,0.25,-0.08,0.61,976.23
0.93,-0.04,0.97,-0.26,-1.24,0.05,-0.42,0.25,-0.08,0.61,976.23
0.933,-0.04,0.97,-0.26,-1.24,0.05,-0.42,0.19,-0.08,0.60,976.23
0.934,-0.04,0.97,-0.26,0.42,-0.07,-0.28,0.19,-0.08,0.60,976.23
0.948,-0.04,0.99,-0.29,0.42,-0.07,-0.28,0.19,-0.08,0.60,976.23
0.953,-0.04,0.99,-0.29,0.42,-0.07,-0.28,0.19,-0.08,0.60,976.23
0.967,-0.09,0.93,-0.29,0.42,-0.07,-0.28,0.19,-0.08,0.60,976.23
0.968,-0.09,0.93,-0.29,0.42,-0.07,-0.28,0.16,0.03,0.49,976.23
0.968,-0.09,0.93,-0.29,0.23,-0.07,-0.21,0.16,0.03,0.49,976.23
0.992,-0.06,0.94,-0.24,0.23,-0.07,-0.21,0.16,0.03,0.49,976.23
1.008,-0.05,1.01,-0.29,0.23,-0.07,-0.21,0.16,0.03,0.49,976.23
1.01,-0.05,1.01,-0.29,0.23,-0.07,-0.21,0.12,0.14,0.46,976.23
1.011,-0.05,1.01,-0.29,0.06,-0.23,-0.28,0.12,0.14,0.46,976.23
1.012,-0.05,1.01,-0.29,0.06,-0.23,-0.28,0.12,0.14,0.46,976.24
1.027,-0.08,1.01,-0.30,0.06,-0.23,-0.28,0.12,0.14,0.46,976.24
1.047,-0.11,0.99,-0.24,0.06,-0.23,-0.28,0.12,0.14,0.46,976.24
1.048,-0.11,0.99,-0.24,0.06,-0.23,-0.28,0.11,0.16,0.46,976.24
1.049,-0.11,0.99,-0.24,-0.30,0.30,-0.24,0.11,0.16,0.46,976.24
1.067,-0.18,1.00,-0.23,-0.30,0.30,-0.24,0.11,0.16,0.46,976.24
1.072,-0.18,1.00,-0.23,-0.30,0.30,-0.24,0.11,0.16,0.46,976.25
1.097,-0.20,0.97,-0.19,-0.30,0.30,-0.24,0.11,0.16,0.46,976.25
1.099,-0.20,0.97,-0.19,-0.30,0.30,-0.24,0.12,0.14,0.57,976.25
1.099,-0.20,0.97,-0.19,-0.52,0.30,-0.19,0.12,0.14,0.57,976.25
1.107,-0.18,0.99,-0.29,-0.52,0.30,-0.19,0.12,0.14,0.57,976.25
1.126,-0.08,0.99,-0.30,-0.52,0.30,-0.19,0.12,0.14,0.57,976.25
1.127,-0.08,0.99,-0.30,-0.52,0.30,-0.19,0.21,0.01,0.89,976.25
1.128,-0.08,0.99,-0.30,-1.86,0.12,0.28,0.21,0.01,0.89,976.25
1.132,-0.08,0.99,-0.30,-1.86,0.12,0.28,0.21,0.01,0.89,976.26
1.146,-0.10,0.98,-0.24,-1.86,0.12,0.28,0.21,0.01,0.89,976.26
1.166,-0.21,1.04,-0.22,-1.86,0.12,0.28,0.21,0.01,0.89,976.26
1.169,-0.21,1.04,-0.22,-1.86,0.12,0.28,0.27,0.03,1.23,976.26
1.171,-0.21,1.04,-0.22,-1.75,0.33,0.21,0.27,0.03,1.23,976.26
1.186,-0.20,1.16,-0.29,-1.75,0.33,0.21,0.27,0.03,1.23,976.26
1.192,-0.20,1.16,-0.29,-1.75,0.33,0.21,0.27,0.03,1.23,976.25
1.216,-0.26,1.36,-0.35,-1.75,0.33,0.21,0.27,0.03,1.23,976.25
1.218,-0.26,1.36,-0.35,-1.75,0.33,0.21,0.30,-0.04,1.62,976.25
1.219,-0.26,1.36,-0.35,-2.31,0.41,0.32,0.30,-0.04,1.62,976.25
1.226,-0.22,1.44,-0.21,-2.31,0.41,0.32,0.30,-0.04,1.62,976.25
1.244,-0.27,1.34,-0.08,-2.31,0.41,0.32,0.30,-0.04,1.62,976.25
1.246,-0.27,1.34,-0.08,-2.31,0.41,0.32,0.36,-0.17,2.08,976.25
1.246,-0.27,1.34,-0.08,-3.96,3.65,0.16,0.36,-0.17,2.08,976.25
1.251,-0.27,1.34,-0.08,-3.96,3.65,0.16,0.36,-0.17,2.08,976.26
1.265,-0.32,1.34,-0.12,-3.96,3.65,0.16,0.36,-0.17,2.08,976.26
1.285,-0.25,1.44,-0.28,-3.96,3.65,0.16,0.36,-0.17,2.08,976.26
1.287,-0.25,1.44,-0.28,-3.96,3.65,0.16,0.62,0.14,2.54,976.26
1.289,-0.25,1.44,-0.28,-5.34,4.34,1.57,0.62,0.14,2.54,976.26
1.319,0.06,1.45,-0.35,-5.34,4.34,1.57,0.62,0.14,2.54,976.26
1.325,0.06,1.45,-0.35,-5.34,4.34,1.57,0.62,0.14,2.54,976.27
1.328,0.33,1.40,-0.37,-5.34,4.34,1.57,0.62,0.14,2.54,976.27
1.33,0.33,1.40,-0.37,-5.34,4.34,1.57,0.79,-0.22,3.01,976.27
1.343,0.33,1.40,-0.37,-6.26,4.73,1.84,0.79,-0.22,3.01,976.27
1.346,0.34,1.21,-0.39,-6.26,4.73,1.84,0.79,-0.22,3.01,976.27
1.365,0.30,1.11,-0.53,-6.26,4.73,1.84,0.79,-0.22,3.01,976.27
1.368,0.30,1.11,-0.53,-6.26,4.73,1.84,0.56,-0.36,3.02,976.27
1.37,0.30,1.11,-0.53,-2.06,5.00,0.00,0.56,-0.36,3.02,976.27
1.372,0.30,1.11,-0.53,-2.06,5.00,0.00,0.56,-0.36,3.02,976.26
1.385,0.04,1.01,-0.48,-2.06,5.00,0.00,0.56,-0.36,3.02,976.26
1.417,-0.19,0.67,-0.26,-2.06,5.00,0.00,0.56,-0.36,3.02,976.26
1.418,-0.19,0.67,-0.26,-2.06,5.00,0.00,0.04,0.13,2.23,976.26
1.419,-0.19,0.67,-0.26,-4.59,1.27,-0.52,0.04,0.13,2.23,976.26
1.426,-0.19,0.56,-0.59,-4.59,1.27,-0.52,0.04,0.13,2.23,976.26
1.434,-0.19,0.56,-0.59,-4.59,1.27,-0.52,0.04,0.13,2.23,976.25
1.441,-0.13,0.56,-0.42,-4.59,1.27,-0.52,0.04,0.13,2.23,976.25
1.442,-0.13,0.56,-0.42,-4.59,1.27,-0.52,-0.37,0.20,0.84,976.25
1.443,-0.13,0.56,-0.42,-4.80,1.37,-0.67,-0.37,0.20,0.84,976.25
1.462,0.12,0.62,-0.42,-4.80,1.37,-0.67,-0.37,0.20,0.84,976.25
1.484,0.12,0.62,-0.42,-5.69,-2.18,-1.41,-0.37,0.20,0.84,976.25
1.486,0.11,0.63,-0.48,-5.69,-2.18,-1.41,-0.37,0.20,0.84,976.25
1.487,0.11,0.63,-0.48,-5.69,-2.18,-1.41,-0.77,0.01,-0.35,976.25
1.491,0.11,0.63,-0.48,-5.69,-2.18,-1.41,-0.77,0.01,-0.35,976.25
1.507,0.01,0.60,-0.38,-5.69,-2.18,-1.41,-0.77,0.01,-0.35,976.25
1.531,0.04,0.61,-0.41,-5.69,-2.18,-1.41,-0.77,0.01,-0.35,976.25
1.533,0.04,0.61,-0.41,-5.69,-2.18,-1.41,-1.04,-0.15,-1.37,976.25
1.534,0.04,0.61,-0.41,-4.05,-2.23,-1.17,-1.04,-0.15,-1.37,976.25
1.541,0.14,0.66,-0.44,-4.05,-2.23,-1.17,-1.04,-0.15,-1.37,976.25
1.552,0.14,0.66,-0.44,-4.05,-2.23,-1.17,-1.04,-0.15,-1.37,976.24
1.562,0.17,0.71,-0.39,-4.05,-2.23,-1.17,-1.04,-0.15,-1.37,976.24
1.563,0.17,0.71,-0.39,-4.05,-2.23,-1.17,-1.03,-1.13,-2.05,976.24
1.564,0.17,0.71,-0.39,-3.18,-2.64,-1.31,-1.03,-1.13,-2.05,976.24
1.581,0.19,0.66,-0.37,-3.18,-2.64,-1.31,-1.03,-1.13,-2.05,976.24
1.617,0.21,0.67,-0.37,-3.18,-2.64,-1.31,-1.03,-1.13,-2.05,976.24
1.618,0.21,0.67,-0.37,-3.18,-2.64,-1.31,-1.02,-2.24,-2.47,976.24
1.619,0.21,0.67,-0.37,-0.87,-2.38,-1.09,-1.02,-2.24,-2.47,976.24
1.62,0.21,0.67,-0.37,-0.87,-2.38,-1.09,-1.02,-2.24,-2.47,976.23
1.621,0.33,0.78,-0.43,-0.87,-2.38,-1.09,-1.02,-2.24,-2.47,976.23
1.641,0.48,0.89,-0.61,-0.87,-2.38,-1.09,-1.02,-2.24,-2.47,976.23
1.644,0.48,0.89,-0.61,-0.87,-2.38,-1.09,-1.17,-2.83,-2.80,976.23
1.645,0.48,0.89,-0.61,2.06,-1.67,-2.00,-1.17,-2.83,-2.80,976.23
1.659,0.38,0.91,-0.54,2.06,-1.67,-2.00,-1.17,-2.83,-2.80,976.23
1.671,0.38,0.91,-0.54,2.06,-1.67,-2.00,-1.17,-2.83,-2.80,976.23
1.685,0.21,0.83,-0.47,2.06,-1.67,-2.00,-1.17,-2.83,-2.80,976.23
1.687,0.21,0.83,-0.47,2.06,-1.67,-2.00,-1.54,-1.70,-3.19,976.23
1.689,0.21,0.83,-0.47,3.36,-1.85,-2.48,-1.54,-1.70,-3.19,976.23
1.717,0.26,0.78,-0.43,3.36,-1.85,-2.48,-1.54,-1.70,-3.19,976.23
1.719,0.26,0.78,-0.43,3.95,-1.29,-3.06,-1.54,-1.70,-3.19,976.23
1.724,0.45,0.79,-0.35,3.95,-1.29,-3.06,-1.54,-1.70,-3.19,976.23
1.725,0.45,0.79,-0.35,3.95,-1.29,-3.06,-1.38,-0.65,-3.11,976.23
1.746,0.45,0.79,-0.35,3.95,-1.29,-3.06,-1.38,-0.65,-3.11,976.23
1.748,0.74,0.86,-0.37,3.95,-1.29,-3.06,-1.38,-0.65,-3.11,976.23
1.758,0.85,0.81,-0.26,3.95,-1.29,-3.06,-1.38,-0.65,-3.11,976.23
1.759,0.85,0.81,-0.26,3.95,-1.29,-3.06,-0.77,-0.85,-2.63,976.23
1.76,0.85,0.81,-0.26,8.73,-1.29,-1.88,-0.77,-0.85,-2.63,976.23
1.79,0.54,0.69,-0.29,8.73,-1.29,-1.88,-0.77,-0.85,-2.63,976.23
1.792,0.54,0.69,-0.29,8.73,-1.29,-1.88,-0.77,-0.85,-2.63,976.25
1.817,0.35,0.61,-0.28,8.73,-1.29,-1.88,-0.77,-0.85,-2.63,976.25
1.82,0.35,0.61,-0.28,9.38,-1.09,-2.11,-0.77,-0.85,-2.63,976.25
1.821,0.35,0.61,-0.28,9.38,-1.09,-2.11,-0.69,-0.21,-2.18,976.25
1.822,0.30,0.61,-0.22,9.38,-1.09,-2.11,-0.69,-0.21,-2.18,976.25
1.838,0.33,0.68,-0.20,9.38,-1.09,-2.11,-0.69,-0.21,-2.18,976.25
1.84,0.33,0.68,-0.20,9.38,-1.09,-2.11,-0.61,-0.27,-1.26,976.25
1.842,0.33,0.68,-0.20,6.94,-2.74,-1.73,-0.61,-0.27,-1.26,976.25
1.852,0.33,0.68,-0.20,6.94,-2.74,-1.73,-0.61,-0.27,-1.26,976.27
1.857,0.33,0.69,-0.20,6.94,-2.74,-1.73,-0.61,-0.27,-1.26,976.27
1.877,0.25,0.81,-0.19,6.94,-2.74,-1.73,-0.61,-0.27,-1.26,976.27
1.88,0.25,0.81,-0.19,6.94,-2.74,-1.73,-0.48,-0.49,-0.57,976.27
1.882,0.25,0.81,-0.19,6.14,-1.79,-1.24,-0.48,-0.49,-0.57,976.27
1.908,0.08,1.02,-0.15,6.14,-1.79,-1.24,-0.48,-0.49,-0.57,976.27
1.933,0.08,1.02,-0.15,6.14,-1.79,-1.24,-0.48,-0.49,-0.57,976.28
1.935,-0.03,1.17,-0.17,6.14,-1.79,-1.24,-0.48,-0.49,-0.57,976.28
1.937,-0.03,1.17,-0.17,6.14,-1.79,-1.24,-0.39,-0.22,-0.27,976.28
1.94,-0.03,1.17,-0.17,6.14,-1.74,-1.38,-0.39,-0.22,-0.27,976.28
1.941,-0.07,1.21,-0.28,6.14,-1.74,-1.38,-0.39,-0.22,-0.27,976.28
1.955,0.01,1.16,-0.25,6.14,-1.74,-1.38,-0.39,-0.22,-0.27,976.28
1.957,0.01,1.16,-0.25,6.14,-1.74,-1.38,-0.07,-0.58,0.27,976.28
1.957,0.01,1.16,-0.25,2.97,2.16,-1.50,-0.07,-0.58,0.27,976.28
1.97,0.01,1.16,-0.25,2.97,2.16,-1.50,-0.07,-0.58,0.27,976.29
1.976,0.03,1.13,-0.13,2.97,2.16,-1.50,-0.07,-0.58,0.27,976.29
1.998,-0.11,1.14,-0.89,2.97,2.16,-1.50,-0.07,-0.58,0.27,976.29
2.0,-0.11,1.14,-0.89,2.34,2.14,-3.56,-0.07,-0.58,0.27,976.29
2.002,-0.11,1.14,-0.89,2.34,2.14,-3.56,0.41,-0.72,1.23,976.29
2.033,1.25,1.56,-0.36,2.34,2.14,-3.56,0.41,-0.72,1.23,976.29
2.037,1.25,1.56,-0.36,2.34,2.14,-3.56,0.41,-0.72,1.23,976.29
2.04,-0.49,1.92,0.05,2.34,2.14,-3.56,0.41,-0.72,1.23,976.29
2.042,-0.49,1.92,0.05,2.34,2.14,-3.56,1.24,-0.40,3.11,976.29
2.043,-0.49,1.92,0.05,1.21,1.90,-3.09,1.24,-0.40,3.11,976.29
2.054,-2.39,2.30,-0.27,1.21,1.90,-3.09,1.24,-0.40,3.11,976.29
2.074,-3.16,2.79,1.60,1.21,1.90,-3.09,1.24,-0.40,3.11,976.29
2.077,-3.16,2.79,1.60,1.21,1.90,-3.09,1.02,2.50,1.76,976.29
2.079,-3.16,2.79,1.60,-4.56,9.38,-0.36,1.02,2.50,1.76,976.29
2.1,-3.16,2.79,1.60,-4.56,9.38,-0.36,1.02,2.50,1.76,976.28
2.101,-0.44,0.06,-0.97,-4.56,9.38,-0.36,1.02,2.50,1.76,976.28
2.129,1.08,-0.86,-2.09,-4.56,9.38,-0.36,1.02,2.50,1.76,976.28
2.131,1.08,-0.86,-2.09,-4.56,9.38,-0.36,2.07,-3.38,3.22,976.28
2.132,1.08,-0.86,-2.09,-8.30,-2.84,-2.46,2.07,-3.38,3.22,976.28
2.134,2.34,0.01,-0.43,-8.30,-2.84,-2.46,2.07,-3.38,3.22,976.28
2.15,2.34,0.01,-0.43,-8.30,-2.84,-2.46,2.07,-3.38,3.22,976.28
2.153,1.95,2.03,-0.11,-8.30,-2.84,-2.46,2.07,-3.38,3.22,976.28
2.154,1.95,2.03,-0.11,-8.30,-2.84,-2.46,1.75,-2.78,3.94,976.28
2.156,1.95,2.03,-0.11,-9.29,-2.52,-1.73,1.75,-2.78,3.94,976.28
2.173,-0.41,1.93,-0.49,-9.29,-2.52,-1.73,1.75,-2.78,3.94,976.28
2.197,-0.71,0.37,-0.63,-9.29,-2.52,-1.73,1.75,-2.78,3.94,976.28
2.198,-0.71,0.37,-0.63,-9.29,-2.52,-1.73,0.42,1.67,0.35,976.28
2.199,-0.71,0.37,-0.63,11.08,3.97,-0.26,0.42,1.67,0.35,976.28
2.221,-0.71,0.37,-0.63,11.08,3.97,-0.26,0.42,1.67,0.35,976.28
2.222,0.14,0.67,-0.64,11.08,3.97,-0.26,0.42,1.67,0.35,976.28
2.237,0.14,0.67,-0.64,-1.67,-1.73,-2.26,0.42,1.67,0.35,976.28
2.238,0.58,1.14,-0.45,-1.67,-1.73,-2.26,0.42,1.67,0.35,976.28
2.238,0.58,1.14,-0.45,-1.67,-1.73,-2.26,0.56,-0.14,0.53,976.28
2.252,0.56,0.90,-0.38,-1.67,-1.73,-2.26,0.56,-0.14,0.53,976.28
2.27,0.56,0.90,-0.38,-1.67,-1.73,-2.26,0.56,-0.14,0.53,976.29
2.272,0.25,0.96,-0.34,-1.67,-1.73,-2.26,0.56,-0.14,0.53,976.29
2.274,0.25,0.96,-0.34,-1.67,-1.73,-2.26,0.29,-0.59,0.79,976.29
2.275,0.25,0.96,-0.34,-1.83,-1.61,-2.08,0.29,-0.59,0.79,976.29
2.291,0.01,0.92,-0.42,-1.83,-1.61,-2.08,0.29,-0.59,0.79,976.29
2.315,0.17,0.91,-0.42,-1.83,-1.61,-2.08,0.29,-0.59,0.79,976.29
2.316,0.17,0.91,-0.42,-1.83,-1.61,-2.08,0.18,0.15,0.44,976.29
2.317,0.17,0.91,-0.42,0.61,0.38,-0.12,0.18,0.15,0.44,976.29
2.344,0.17,0.91,-0.42,0.61,0.38,-0.12,0.18,0.15,0.44,976.30
2.346,0.24,0.92,-0.39,0.61,0.38,-0.12,0.18,0.15,0.44,976.30
2.35,0.11,0.89,-0.38,0.61,0.38,-0.12,0.18,0.15,0.44,976.30
2.351,0.11,0.89,-0.38,0.61,0.38,-0.12,0.20,-0.05,0.66,976.30
2.352,0.11,0.89,-0.38,-0.57,0.24,-0.22,0.20,-0.05,0.66,976.30
2.37,0.02,0.89,-0.30,-0.57,0.24,-0.22,0.20,-0.05,0.66,976.30
2.39,0.02,0.89,-0.30,-0.57,0.24,-0.22,0.20,-0.05,0.66,976.30
2.391,0.09,0.86,-0.29,-0.57,0.24,-0.22,0.20,-0.05,0.66,976.30
2.391,0.09,0.86,-0.29,-0.57,0.24,-0.22,0.26,0.22,0.88,976.30
2.392,0.09,0.86,-0.29,-0.88,0.36,-0.15,0.26,0.22,0.88,976.30
2.41,0.06,0.88,-0.25,-0.88,0.36,-0.15,0.26,0.22,0.88,976.30
