time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
0.173,-0.10,1.00,0.09,-0.17,-0.01,-0.10,-0.01,0.04,-0.06,976.69
0.174,-0.10,1.00,0.09,0.00,-0.01,-0.06,-0.01,0.04,-0.06,976.69
0.181,-0.10,0.99,0.09,0.00,-0.01,-0.06,-0.01,0.04,-0.06,976.69
0.189,-0.10,0.99,0.09,0.00,-0.01,-0.06,-0.01,0.04,-0.06,976.69
0.2,-0.08,0.99,0.10,0.00,-0.01,-0.06,-0.01,0.04,-0.06,976.69
0.201,-0.08,0.99,0.10,0.00,-0.01,-0.06,-0.01,0.04,-0.05,976.69
0.202,-0.08,0.99,0.10,0.02,-0.00,-0.06,-0.01,0.04,-0.05,976.69
0.231,-0.08,1.00,0.10,0.02,-0.00,-0.06,-0.01,0.04,-0.05,976.69
0.241,-0.10,0.99,0.09,0.02,-0.00,-0.06,-0.01,0.04,-0.05,976.69
0.242,-0.10,0.99,0.09,0.02,-0.00,-0.06,-0.02,0.04,-0.05,976.69
0.243,-0.10,0.99,0.09,0.06,-0.02,-0.06,-0.02,0.04,-0.05,976.69
0.248,-0.10,0.99,0.09,0.06,-0.02,-0.06,-0.02,0.04,-0.05,976.71
0.259,-0.11,0.99,0.09,0.06,-0.02,-0.06,-0.02,0.04,-0.05,976.71
0.282,-0.10,1.00,0.09,0.06,-0.02,-0.06,-0.02,0.04,-0.05,976.71
0.283,-0.10,1.00,0.09,0.06,-0.02,-0.06,-0.02,0.06,-0.05,976.71
0.284,-0.10,1.00,0.09,-0.04,-0.00,-0.11,-0.02,0.06,-0.05,976.71
0.299,-0.09,0.99,0.10,-0.04,-0.00,-0.11,-0.02,0.06,-0.05,976.71
0.34,-0.09,0.99,0.10,-0.04,-0.00,-0.11,-0.02,0.06,-0.05,976.70
0.343,-0.09,0.99,0.10,-0.02,-0.00,-0.11,-0.02,0.06,-0.05,976.70
0.345,-0.10,1.00,0.10,-0.02,-0.00,-0.11,-0.02,0.06,-0.05,976.70
0.346,-0.10,1.00,0.10,-0.02,-0.00,-0.11,-0.02,0.03,-0.05,976.70
0.348,-0.11,0.99,0.10,-0.02,-0.00,-0.11,-0.02,0.03,-0.05,976.70
0.366,-0.12,0.99,0.10,-0.02,-0.00,-0.11,-0.02,0.03,-0.05,976.70
0.367,-0.12,0.99,0.10,-0.02,-0.00,-0.11,-0.02,0.06,-0.05,976.70
0.367,-0.12,0.99,0.10,0.01,-0.01,-0.04,-0.02,0.06,-0.05,976.70
0.368,-0.12,0.99,0.10,0.01,-0.01,-0.04,-0.02,0.06,-0.05,976.68
0.378,-0.11,0.99,0.10,0.01,-0.01,-0.04,-0.02,0.06,-0.05,976.68
0.397,-0.09,0.98,0.11,0.01,-0.01,-0.04,-0.02,0.06,-0.05,976.68
0.398,-0.09,0.98,0.11,0.01,-0.01,-0.04,-0.02,0.03,-0.04,976.68
0.399,-0.09,0.98,0.11,-0.03,-0.05,-0.00,-0.02,0.03,-0.04,976.68
0.417,-0.10,0.98,0.11,-0.03,-0.05,-0.00,-0.02,0.03,-0.04,976.68
0.427,-0.10,0.98,0.11,-0.03,-0.05,-0.00,-0.02,0.03,-0.04,976.65
0.437,-0.11,0.98,0.11,-0.03,-0.05,-0.00,-0.02,0.03,-0.04,976.65
0.438,-0.11,0.98,0.11,-0.03,-0.05,-0.00,-0.02,0.01,-0.03,976.65
0.438,-0.11,0.98,0.11,-0.02,-0.04,-0.01,-0.02,0.01,-0.03,976.65
0.457,-0.12,1.00,0.09,-0.02,-0.04,-0.01,-0.02,0.01,-0.03,976.65
0.477,-0.11,0.99,0.08,-0.02,-0.04,-0.01,-0.02,0.01,-0.03,976.65
0.479,-0.11,0.99,0.08,-0.02,-0.04,-0.01,-0.03,-0.03,-0.03,976.65
0.481,-0.11,0.99,0.08,-0.04,-0.03,-0.04,-0.03,-0.03,-0.03,976.65
0.488,-0.11,0.99,0.08,-0.04,-0.03,-0.04,-0.03,-0.03,-0.03,976.65
0.5,-0.10,1.00,0.08,-0.04,-0.03,-0.04,-0.03,-0.03,-0.03,976.65
0.517,-0.09,1.02,0.06,-0.04,-0.03,-0.04,-0.03,-0.03,-0.03,976.65
0.521,-0.09,1.02,0.06,-0.04,-0.03,-0.04,-0.05,-0.09,-0.03,976.65
0.523,-0.09,1.02,0.06,0.06,0.12,-0.35,-0.05,-0.09,-0.03,976.65
0.539,-0.09,1.01,0.07,0.06,0.12,-0.35,-0.05,-0.09,-0.03,976.65
0.565,-0.09,1.01,0.07,0.06,0.12,-0.35,-0.05,-0.09,-0.03,976.66
0.567,-0.09,1.01,0.07,0.08,0.13,-0.37,-0.05,-0.09,-0.03,976.66
0.568,-0.10,1.00,0.09,0.08,0.13,-0.37,-0.05,-0.09,-0.03,976.66
0.569,-0.10,1.00,0.09,0.08,0.13,-0.37,-0.08,-0.03,-0.05,976.66
0.576,-0.08,1.00,0.11,0.08,0.13,-0.37,-0.08,-0.03,-0.05,976.66
0.596,-0.07,1.02,0.12,0.08,0.13,-0.37,-0.08,-0.03,-0.05,976.66
0.598,-0.07,1.02,0.12,0.08,0.13,-0.37,-0.11,0.06,-0.08,976.66
0.6,-0.07,1.02,0.12,0.18,0.12,-0.26,-0.11,0.06,-0.08,976.66
0.626,-0.07,1.02,0.12,0.18,0.12,-0.26,-0.11,0.06,-0.08,976.67
0.629,-0.09,0.99,0.11,0.18,0.12,-0.26,-0.11,0.06,-0.08,976.67
0.636,-0.10,0.98,0.12,0.18,0.12,-0.26,-0.11,0.06,-0.08,976.67
0.638,-0.10,0.98,0.12,0.18,0.12,-0.26,-0.12,0.13,-0.13,976.67
0.641,-0.10,0.98,0.12,0.30,0.06,-0.00,-0.12,0.13,-0.13,976.67
0.66,-0.09,1.00,0.12,0.30,0.06,-0.00,-0.12,0.13,-0.13,976.67
0.668,-0.09,1.00,0.12,0.30,0.06,-0.00,-0.12,0.13,-0.13,976.67
0.677,-0.13,1.00,0.10,0.30,0.06,-0.00,-0.12,0.13,-0.13,976.67
0.679,-0.13,1.00,0.10,0.30,0.06,-0.00,-0.12,0.20,-0.17,976.67
0.68,-0.13,1.00,0.10,0.37,0.07,-0.04,-0.12,0.20,-0.17,976.67
0.694,-0.16,0.98,0.12,0.37,0.07,-0.04,-0.12,0.20,-0.17,976.67
0.714,-0.15,0.99,0.17,0.37,0.07,-0.04,-0.12,0.20,-0.17,976.67
0.716,-0.15,0.99,0.17,0.37,0.07,-0.04,-0.10,0.27,-0.17,976.67
0.717,-0.15,0.99,0.17,0.03,0.06,-0.11,-0.10,0.27,-0.17,976.67
0.757,-0.15,0.99,0.17,0.03,0.06,-0.11,-0.10,0.27,-0.17,976.67
0.76,-0.10,1.01,0.18,0.03,0.06,-0.11,-0.10,0.27,-0.17,976.67
0.76,-0.11,1.00,0.21,0.03,0.06,-0.11,-0.10,0.27,-0.17,976.67
0.761,-0.11,1.00,0.21,0.03,0.06,-0.11,-0.05,0.22,-0.12,976.67
0.762,-0.11,1.00,0.21,0.19,0.12,0.60,-0.05,0.22,-0.12,976.67
0.774,-0.11,1.01,0.20,0.19,0.12,0.60,-0.05,0.22,-0.12,976.67
0.787,-0.11,1.01,0.20,0.19,0.12,0.60,-0.05,0.22,-0.12,976.68
0.797,-0.16,1.02,0.15,0.19,0.12,0.60,-0.05,0.22,-0.12,976.68
0.8,-0.16,1.02,0.15,0.19,0.12,0.60,0.04,0.22,-0.10,976.68
0.802,-0.16,1.02,0.15,0.23,0.13,0.62,0.04,0.22,-0.10,976.68
0.813,-0.16,1.00,0.12,0.23,0.13,0.62,0.04,0.22,-0.10,976.68
0.84,0.02,0.99,0.05,0.23,0.13,0.62,0.04,0.22,-0.10,976.68
0.842,0.02,0.99,0.05,0.00,0.23,0.37,0.04,0.22,-0.10,976.68
0.843,0.02,0.99,0.05,0.00,0.23,0.37,0.15,0.07,-0.04,976.68
0.847,0.02,0.99,0.05,0.00,0.23,0.37,0.15,0.07,-0.04,976.70
0.852,0.09,1.08,0.11,0.00,0.23,0.37,0.15,0.07,-0.04,976.70
0.873,-0.02,1.09,0.15,0.00,0.23,0.37,0.15,0.07,-0.04,976.70
0.877,-0.02,1.09,0.15,0.00,0.23,0.37,0.25,0.31,0.08,976.70
0.878,-0.02,1.09,0.15,1.64,0.61,-0.04,0.25,0.31,0.08,976.70
0.894,-0.08,1.05,0.08,1.64,0.61,-0.04,0.25,0.31,0.08,976.70
0.912,-0.08,1.05,0.08,1.64,0.61,-0.04,0.25,0.31,0.08,976.71
0.915,-0.02,1.01,0.10,1.64,0.61,-0.04,0.25,0.31,0.08,976.71
0.917,-0.02,1.01,0.10,1.64,0.61,-0.04,0.22,0.68,0.18,976.71
0.918,-0.02,1.01,0.10,1.57,0.58,0.08,0.22,0.68,0.18,976.71
0.932,0.05,1.00,0.14,1.57,0.58,0.08,0.22,0.68,0.18,976.71
0.964,0.09,1.00,0.13,1.57,0.58,0.08,0.22,0.68,0.18,976.71
0.967,0.09,1.00,0.13,1.57,0.58,0.08,0.14,0.36,0.06,976.71
0.969,0.09,1.00,0.13,1.11,0.24,0.20,0.14,0.36,0.06,976.71
0.971,0.09,1.00,0.13,1.11,0.24,0.20,0.14,0.36,0.06,976.72
0.973,0.09,0.95,0.11,1.11,0.24,0.20,0.14,0.36,0.06,976.72
0.995,0.05,0.98,0.04,1.11,0.24,0.20,0.14,0.36,0.06,976.72
0.998,0.05,0.98,0.04,1.11,0.24,0.20,0.09,0.58,-0.03,976.72
0.999,0.05,0.98,0.04,2.01,-0.15,0.10,0.09,0.58,-0.03,976.72
1.011,0.01,0.97,-0.02,2.01,-0.15,0.10,0.09,0.58,-0.03,976.72
1.033,0.01,0.97,-0.02,2.01,-0.15,0.10,0.09,0.58,-0.03,976.71
1.035,0.07,0.96,0.04,2.01,-0.15,0.10,0.09,0.58,-0.03,976.71
1.037,0.07,0.96,0.04,2.01,-0.15,0.10,0.10,1.13,0.06,976.71
1.038,0.07,0.96,0.04,1.99,-0.15,0.19,0.10,1.13,0.06,976.71
1.059,0.13,0.97,0.10,1.99,-0.15,0.19,0.10,1.13,0.06,976.71
1.069,0.06,0.97,0.09,1.99,-0.15,0.19,0.10,1.13,0.06,976.71
1.07,0.06,0.97,0.09,1.99,-0.15,0.19,0.10,1.84,0.09,976.71
1.071,0.06,0.97,0.09,1.90,-0.28,-0.18,0.10,1.84,0.09,976.71
1.087,0.06,0.97,0.09,1.90,-0.28,-0.18,0.10,1.84,0.09,976.71
1.09,-0.04,0.95,0.13,1.90,-0.28,-0.18,0.10,1.84,0.09,976.71
1.127,-0.17,1.00,0.14,1.90,-0.28,-0.18,0.10,1.84,0.09,976.71
1.133,-0.17,1.00,0.14,1.90,-0.28,-0.18,0.08,2.86,0.12,976.71
1.134,-0.17,1.00,0.14,0.72,-0.20,0.79,0.08,2.86,0.12,976.71
1.135,-0.26,1.00,0.17,0.72,-0.20,0.79,0.08,2.86,0.12,976.71
1.15,-0.26,1.00,0.17,0.72,-0.20,0.79,0.08,2.86,0.12,976.70
1.152,-0.24,1.02,0.25,0.72,-0.20,0.79,0.08,2.86,0.12,976.70
1.152,-0.24,1.02,0.25,0.72,-0.20,0.79,-0.03,3.00,0.23,976.70
1.153,-0.24,1.02,0.25,0.66,-0.20,0.91,-0.03,3.00,0.23,976.70
1.168,-0.22,1.03,0.29,0.66,-0.20,0.91,-0.03,3.00,0.23,976.70
1.189,-0.32,1.05,0.23,0.66,-0.20,0.91,-0.03,3.00,0.23,976.70
1.191,-0.32,1.05,0.23,0.66,-0.20,0.91,-0.15,2.90,0.20,976.70
1.193,-0.32,1.05,0.23,-1.24,0.18,2.05,-0.15,2.90,0.20,976.70
1.207,-0.32,1.05,0.23,-1.24,0.18,2.05,-0.15,2.90,0.20,976.71
1.209,-0.36,1.04,0.21,-1.24,0.18,2.05,-0.15,2.90,0.20,976.71
1.251,-0.29,1.04,0.24,-1.24,0.18,2.05,-0.15,2.90,0.20,976.71
1.255,-0.29,1.04,0.24,-1.24,0.18,2.05,-0.33,2.83,0.07,976.71
1.256,-0.29,1.04,0.24,-2.04,0.45,1.91,-0.33,2.83,0.07,976.71
1.257,-0.32,1.04,0.18,-2.04,0.45,1.91,-0.33,2.83,0.07,976.71
1.284,-0.32,1.04,0.18,-2.04,0.45,1.91,-0.33,2.83,0.07,976.72
1.287,-0.37,1.01,0.09,-2.04,0.45,1.91,-0.33,2.83,0.07,976.72
1.288,-0.37,1.01,0.09,-2.04,0.45,1.91,-0.49,2.54,-0.05,976.72
1.29,-0.37,1.01,0.09,-1.95,0.45,1.81,-0.49,2.54,-0.05,976.72
1.291,-0.35,0.98,0.06,-1.95,0.45,1.81,-0.49,2.54,-0.05,976.72
1.313,-0.29,0.93,0.03,-1.95,0.45,1.81,-0.49,2.54,-0.05,976.72
1.314,-0.29,0.93,0.03,-1.95,0.45,1.81,-0.58,2.32,-0.17,976.72
1.314,-0.29,0.93,0.03,-2.00,0.11,0.56,-0.58,2.32,-0.17,976.72
1.326,-0.29,0.93,0.03,-2.00,0.11,0.56,-0.58,2.32,-0.17,976.72
1.327,-0.24,0.88,-0.03,-2.00,0.11,0.56,-0.58,2.32,-0.17,976.72
1.345,-0.25,0.87,-0.11,-2.00,0.11,0.56,-0.58,2.32,-0.17,976.72
1.347,-0.25,0.87,-0.11,-2.00,0.11,0.56,-0.58,2.30,-0.35,976.72
1.347,-0.25,0.87,-0.11,-0.96,-0.95,-0.95,-0.58,2.30,-0.35,976.72
1.365,-0.28,0.85,-0.18,-0.96,-0.95,-0.95,-0.58,2.30,-0.35,976.72
1.384,-0.28,0.81,-0.21,-0.96,-0.95,-0.95,-0.58,2.30,-0.35,976.72
1.386,-0.28,0.81,-0.21,-0.71,-0.89,-0.93,-0.58,2.30,-0.35,976.72
1.387,-0.28,0.81,-0.21,-0.71,-0.89,-0.93,-0.47,2.59,-0.47,976.72
1.387,-0.28,0.81,-0.21,-0.71,-0.89,-0.93,-0.47,2.59,-0.47,976.71
1.404,-0.23,0.80,-0.21,-0.71,-0.89,-0.93,-0.47,2.59,-0.47,976.71
1.424,-0.22,0.80,-0.22,-0.71,-0.89,-0.93,-0.47,2.59,-0.47,976.71
1.425,-0.22,0.80,-0.22,-0.47,-1.51,-2.43,-0.47,2.59,-0.47,976.71
1.425,-0.22,0.80,-0.22,-0.47,-1.51,-2.43,-0.31,2.62,-0.51,976.71
1.444,-0.24,0.79,-0.25,-0.47,-1.51,-2.43,-0.31,2.62,-0.51,976.71
1.446,-0.24,0.79,-0.25,-0.47,-1.51,-2.43,-0.31,2.62,-0.51,976.70
1.464,-0.23,0.82,-0.28,-0.47,-1.51,-2.43,-0.31,2.62,-0.51,976.70
1.465,-0.23,0.82,-0.28,-0.47,-1.51,-2.43,-0.12,2.46,-0.43,976.70
1.465,-0.23,0.82,-0.28,0.06,-1.63,-2.69,-0.12,2.46,-0.43,976.70
1.484,-0.21,0.82,-0.29,0.06,-1.63,-2.69,-0.12,2.46,-0.43,976.70
1.504,-0.24,0.83,-0.26,0.06,-1.63,-2.69,-0.12,2.46,-0.43,976.70
1.506,-0.24,0.83,-0.26,0.06,-1.63,-2.69,0.12,1.98,-0.15,976.70
1.507,-0.24,0.83,-0.26,0.12,-1.59,-2.42,0.12,1.98,-0.15,976.70
1.508,-0.24,0.83,-0.26,0.12,-1.59,-2.42,0.12,1.98,-0.15,976.71
1.529,-0.38,0.92,-0.28,0.12,-1.59,-2.42,0.12,1.98,-0.15,976.71
1.566,-0.22,0.94,-0.29,0.12,-1.59,-2.42,0.12,1.98,-0.15,976.71
1.569,-0.22,0.94,-0.29,0.12,-1.59,-2.42,0.43,1.33,0.21,976.71
1.57,-0.22,0.94,-0.29,-0.41,-1.07,-2.37,0.43,1.33,0.21,976.71
1.571,-0.42,1.13,0.10,-0.41,-1.07,-2.37,0.43,1.33,0.21,976.71
1.573,-0.42,1.13,0.10,-0.41,-1.07,-2.37,0.43,1.33,0.21,976.71
1.584,-0.66,1.21,0.39,-0.41,-1.07,-2.37,0.43,1.33,0.21,976.71
1.586,-0.66,1.21,0.39,-0.41,-1.07,-2.37,0.58,0.31,0.70,976.71
1.586,-0.66,1.21,0.39,-2.17,1.18,1.26,0.58,0.31,0.70,976.71
1.603,-0.85,1.12,-0.04,-2.17,1.18,1.26,0.58,0.31,0.70,976.71
1.623,-0.02,1.33,-0.09,-2.17,1.18,1.26,0.58,0.31,0.70,976.71
1.624,-0.02,1.33,-0.09,-2.17,1.18,1.26,0.46,-1.31,0.61,976.71
1.625,-0.02,1.33,-0.09,-2.33,1.13,1.31,0.46,-1.31,0.61,976.71
1.627,-0.02,1.33,-0.09,-2.33,1.13,1.31,0.46,-1.31,0.61,976.70
1.646,1.07,1.37,0.48,-2.33,1.13,1.31,0.46,-1.31,0.61,976.70
1.682,0.19,0.94,-0.01,-2.33,1.13,1.31,0.46,-1.31,0.61,976.70
1.686,0.19,0.94,-0.01,-2.33,1.13,1.31,0.82,-2.11,1.33,976.70
1.687,0.19,0.94,-0.01,2.06,2.79,1.93,0.82,-2.11,1.33,976.70
1.689,-0.34,0.70,-0.53,2.06,2.79,1.93,0.82,-2.11,1.33,976.70
1.691,-0.34,0.70,-0.53,2.06,2.79,1.93,0.82,-2.11,1.33,976.69
1.702,-0.47,0.79,-0.67,2.06,2.79,1.93,0.82,-2.11,1.33,976.69
1.706,-0.47,0.79,-0.67,2.06,2.79,1.93,1.16,0.52,1.36,976.69
1.708,-0.47,0.79,-0.67,-1.14,-1.76,-2.66,1.16,0.52,1.36,976.69
1.722,0.10,1.13,-0.21,-1.14,-1.76,-2.66,1.16,0.52,1.36,976.69
1.748,0.31,1.12,0.08,-1.14,-1.76,-2.66,1.16,0.52,1.36,976.69
1.751,0.31,1.12,0.08,-1.14,-1.76,-2.66,0.80,-0.04,1.12,976.69
1.753,0.31,1.12,0.08,-1.54,-1.72,-2.32,0.80,-0.04,1.12,976.69
1.755,0.31,1.12,0.08,-1.54,-1.72,-2.32,0.80,-0.04,1.12,976.70
1.779,-0.02,1.03,-0.05,-1.54,-1.72,-2.32,0.80,-0.04,1.12,976.70
1.783,-0.07,1.05,-0.44,-1.54,-1.72,-2.32,0.80,-0.04,1.12,976.70
1.785,-0.07,1.05,-0.44,-1.54,-1.72,-2.32,0.79,-0.38,0.96,976.70
1.787,-0.07,1.05,-0.44,1.42,1.09,1.33,0.79,-0.38,0.96,976.70
1.8,0.12,1.02,-0.53,1.42,1.09,1.33,0.79,-0.38,0.96,976.70
1.806,0.12,1.02,-0.53,1.42,1.09,1.33,0.79,-0.38,0.96,976.71
1.821,0.18,0.94,-0.33,1.42,1.09,1.33,0.79,-0.38,0.96,976.71
1.824,0.18,0.94,-0.33,0.55,0.28,-2.05,0.79,-0.38,0.96,976.71
1.826,0.18,0.94,-0.33,0.55,0.28,-2.05,0.68,0.08,0.85,976.71
1.853,0.09,1.01,-0.21,0.55,0.28,-2.05,0.68,0.08,0.85,976.71
1.889,0.06,1.02,-0.24,0.55,0.28,-2.05,0.68,0.08,0.85,976.71
1.892,0.06,1.02,-0.24,0.55,0.28,-2.05,0.33,0.13,0.53,976.71
1.895,0.06,1.02,-0.24,0.33,0.31,-1.89,0.33,0.13,0.53,976.71
1.897,0.06,1.02,-0.24,0.33,0.31,-1.89,0.33,0.13,0.53,976.71
1.898,0.10,0.93,-0.23,0.33,0.31,-1.89,0.33,0.13,0.53,976.71
1.9,0.00,1.01,-0.32,0.33,0.31,-1.89,0.33,0.13,0.53,976.71
1.902,0.00,1.01,-0.32,0.33,0.31,-1.89,0.25,0.18,0.37,976.71
1.902,0.00,1.01,-0.32,0.23,0.17,0.20,0.25,0.18,0.37,976.71
1.918,-0.06,1.02,-0.30,0.23,0.17,0.20,0.25,0.18,0.37,976.71
1.932,-0.06,1.02,-0.30,0.23,0.17,0.20,0.25,0.18,0.37,976.71
1.938,0.02,0.93,-0.19,0.23,0.17,0.20,0.25,0.18,0.37,976.71
1.939,0.02,0.93,-0.19,0.23,0.17,0.20,0.21,0.27,0.38,976.71
1.939,0.02,0.93,-0.19,-0.84,0.18,-0.13,0.21,0.27,0.38,976.71
1.958,0.05,0.99,-0.21,-0.84,0.18,-0.13,0.21,0.27,0.38,976.71
1.98,0.00,1.01,-0.31,-0.84,0.18,-0.13,0.21,0.27,0.38,976.71
1.983,0.00,1.01,-0.31,-0.84,0.18,-0.13,0.20,0.21,0.48,976.71
1.986,0.00,1.01,-0.31,-1.03,0.21,-0.06,0.20,0.21,0.48,976.71
1.988,0.00,1.01,-0.31,-1.03,0.21,-0.06,0.20,0.21,0.48,976.70
1.998,0.10,0.95,-0.26,-1.03,0.21,-0.06,0.20,0.21,0.48,976.70
2.018,0.13,0.96,-0.23,-1.03,0.21,-0.06,0.20,0.21,0.48,976.70
2.021,0.13,0.96,-0.23,-1.03,0.21,-0.06,0.22,0.09,0.56,976.70
2.023,0.13,0.96,-0.23,-0.66,0.21,0.12,0.22,0.09,0.56,976.70
2.048,0.07,0.99,-0.24,-0.66,0.21,0.12,0.22,0.09,0.56,976.70
2.052,0.07,0.99,-0.24,-0.66,0.21,0.12,0.22,0.09,0.56,976.70
2.057,0.07,1.00,-0.25,-0.66,0.21,0.12,0.22,0.09,0.56,976.70
2.058,0.07,1.00,-0.25,-0.66,0.21,0.12,0.24,0.09,0.58,976.70
2.058,0.07,1.00,-0.25,-0.46,0.27,0.38,0.24,0.09,0.58,976.70
2.082,0.17,1.01,-0.25,-0.46,0.27,0.38,0.24,0.09,0.58,976.70
2.098,0.21,0.98,-0.31,-0.46,0.27,0.38,0.24,0.09,0.58,976.70
2.102,0.21,0.98,-0.31,-0.46,0.27,0.38,0.32,0.11,0.61,976.70
2.105,0.21,0.98,-0.31,-0.68,0.34,0.48,0.32,0.11,0.61,976.70
2.108,0.21,0.98,-0.31,-0.68,0.34,0.48,0.32,0.11,0.61,976.69
2.117,0.16,1.02,-0.35,-0.68,0.34,0.48,0.32,0.11,0.61,976.69
2.149,0.07,1.09,-0.32,-0.68,0.34,0.48,0.32,0.11,0.61,976.69
2.152,0.07,1.09,-0.32,-0.68,0.34,0.48,0.45,0.44,0.57,976.69
2.154,0.07,1.09,-0.32,-0.09,0.61,-0.03,0.45,0.44,0.57,976.69
2.172,0.02,1.07,-0.29,-0.09,0.61,-0.03,0.45,0.44,0.57,976.69
2.173,0.02,1.07,-0.29,-0.09,0.61,-0.03,0.45,0.44,0.57,976.67
2.183,-0.11,1.01,-0.21,-0.09,0.61,-0.03,0.45,0.44,0.57,976.67
2.185,-0.11,1.01,-0.21,-0.09,0.61,-0.03,0.48,0.75,0.65,976.67
2.186,-0.11,1.01,-0.21,-2.17,1.22,0.41,0.48,0.75,0.65,976.67
2.195,-0.12,0.99,-0.19,-2.17,1.22,0.41,0.48,0.75,0.65,976.67
2.215,0.03,1.15,-0.18,-2.17,1.22,0.41,0.48,0.75,0.65,976.67
2.216,0.03,1.15,-0.18,-2.17,1.22,0.41,0.53,0.60,1.10,976.67
2.216,0.03,1.15,-0.18,-2.59,1.37,0.54,0.53,0.60,1.10,976.67
2.233,0.03,1.15,-0.18,-2.59,1.37,0.54,0.53,0.60,1.10,976.67
2.236,0.09,1.19,-0.19,-2.59,1.37,0.54,0.53,0.60,1.10,976.67
2.262,-0.02,1.16,-0.26,-2.59,1.37,0.54,0.53,0.60,1.10,976.67
2.27,-0.02,1.16,-0.26,-2.59,1.37,0.54,0.62,0.26,1.63,976.67
2.275,-0.02,1.16,-0.26,-3.09,2.13,1.58,0.62,0.26,1.63,976.67
2.277,-0.14,1.29,-0.37,-3.09,2.13,1.58,0.62,0.26,1.63,976.67
2.289,-0.14,1.29,-0.37,-3.09,2.13,1.58,0.62,0.26,1.63,976.68
2.296,-0.11,1.45,-0.29,-3.09,2.13,1.58,0.62,0.26,1.63,976.68
2.297,-0.11,1.45,-0.29,-3.09,2.13,1.58,0.72,0.42,2.06,976.68
2.298,-0.11,1.45,-0.29,-4.66,4.28,0.53,0.72,0.42,2.06,976.68
2.313,-0.39,1.57,-0.19,-4.66,4.28,0.53,0.72,0.42,2.06,976.68
2.335,-0.30,1.61,-0.23,-4.66,4.28,0.53,0.72,0.42,2.06,976.68
2.336,-0.30,1.61,-0.23,-4.66,4.28,0.53,0.86,0.76,2.52,976.68
2.337,-0.30,1.61,-0.23,-5.49,4.75,0.66,0.86,0.76,2.52,976.68
2.351,-0.30,1.61,-0.23,-5.49,4.75,0.66,0.86,0.76,2.52,976.68
2.352,0.20,1.66,-0.32,-5.49,4.75,0.66,0.86,0.76,2.52,976.68
2.372,0.39,1.59,-0.26,-5.49,4.75,0.66,0.86,0.76,2.52,976.68
2.373,0.39,1.59,-0.26,-5.49,4.75,0.66,1.30,0.90,3.15,976.68
2.373,0.39,1.59,-0.26,-7.15,8.55,1.43,1.30,0.90,3.15,976.68
2.393,0.22,1.45,-0.41,-7.15,8.55,1.43,1.30,0.90,3.15,976.68
2.405,0.22,1.45,-0.41,-7.15,8.55,1.43,1.30,0.90,3.15,976.68
2.412,0.39,1.46,-0.60,-7.15,8.55,1.43,1.30,0.90,3.15,976.68
2.413,0.39,1.46,-0.60,-7.15,8.55,1.43,1.49,1.03,3.19,976.68
2.414,0.39,1.46,-0.60,-3.25,8.28,-0.12,1.49,1.03,3.19,976.68
2.435,0.23,1.14,-0.23,-3.25,8.28,-0.12,1.49,1.03,3.19,976.68
2.47,0.11,0.75,-0.26,-3.25,8.28,-0.12,1.49,1.03,3.19,976.68
2.473,0.11,0.75,-0.26,-3.25,8.28,-0.12,0.97,0.68,2.06,976.68
2.475,0.11,0.75,-0.26,-3.79,8.84,-0.07,0.97,0.68,2.06,976.68
