time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
0.267,-0.09,1.01,-0.08,-0.03,-0.05,-0.05,-0.00,0.01,-0.01,1012.85
0.269,-0.09,1.01,-0.08,0.02,-0.06,-0.01,-0.00,0.01,-0.01,1012.85
0.286,-0.10,1.00,-0.08,0.02,-0.06,-0.01,-0.00,0.01,-0.01,1012.85
0.303,-0.10,1.00,-0.08,0.02,-0.06,-0.01,-0.00,0.01,-0.01,1012.86
0.304,-0.09,1.00,-0.08,0.02,-0.06,-0.01,-0.00,0.01,-0.01,1012.86
0.304,-0.09,1.00,-0.08,0.02,-0.06,-0.01,-0.00,0.01,-0.01,1012.86
0.305,-0.09,1.00,-0.08,-0.04,-0.02,-0.04,-0.00,0.01,-0.01,1012.86
0.319,-0.09,1.00,-0.08,-0.04,-0.02,-0.04,-0.00,0.01,-0.01,1012.86
0.339,-0.09,1.00,-0.08,-0.04,-0.02,-0.04,-0.00,0.01,-0.01,1012.86
0.341,-0.09,1.00,-0.08,-0.04,-0.02,-0.04,-0.00,0.00,-0.01,1012.86
0.341,-0.09,1.00,-0.08,-0.03,-0.02,-0.04,-0.00,0.00,-0.01,1012.86
0.353,-0.09,1.00,-0.08,-0.03,-0.02,-0.04,-0.00,0.00,-0.01,1012.87
0.36,-0.09,1.00,-0.07,-0.03,-0.02,-0.04,-0.00,0.00,-0.01,1012.87
0.38,-0.09,1.00,-0.07,-0.03,-0.02,-0.04,-0.00,0.00,-0.01,1012.87
0.382,-0.09,1.00,-0.07,-0.03,-0.02,-0.04,-0.00,-0.00,-0.01,1012.87
0.384,-0.09,1.00,-0.07,-0.01,-0.03,-0.02,-0.00,-0.00,-0.01,1012.87
0.416,-0.09,1.00,-0.07,-0.01,-0.03,-0.02,-0.00,-0.00,-0.01,1012.87
0.418,-0.09,1.00,-0.07,-0.01,-0.03,-0.02,-0.00,-0.00,-0.01,1012.87
0.418,-0.09,1.00,-0.08,-0.01,-0.03,-0.02,-0.00,-0.00,-0.01,1012.87
0.419,-0.09,1.00,-0.08,-0.01,-0.03,-0.02,-0.00,0.00,-0.01,1012.87
0.42,-0.09,1.00,-0.08,0.01,-0.03,-0.01,-0.00,0.00,-0.01,1012.87
0.438,-0.09,1.00,-0.08,0.01,-0.03,-0.01,-0.00,0.00,-0.01,1012.87
0.458,-0.10,1.00,-0.08,0.01,-0.03,-0.01,-0.00,0.00,-0.01,1012.87
0.46,-0.10,1.00,-0.08,0.01,-0.03,-0.01,-0.00,0.01,-0.01,1012.87
0.46,-0.10,1.00,-0.08,0.01,-0.03,-0.01,-0.00,0.01,-0.01,1012.87
0.475,-0.10,1.00,-0.08,0.01,-0.03,-0.01,-0.00,0.01,-0.01,1012.88
0.478,-0.10,1.00,-0.07,0.01,-0.03,-0.01,-0.00,0.01,-0.01,1012.88
0.498,-0.09,1.00,-0.07,0.01,-0.03,-0.01,-0.00,0.01,-0.01,1012.88
0.5,-0.09,1.00,-0.07,0.01,-0.03,-0.01,-0.00,-0.00,-0.01,1012.88
0.501,-0.09,1.00,-0.07,-0.04,-0.02,-0.01,-0.00,-0.00,-0.01,1012.88
0.522,-0.09,1.00,-0.08,-0.04,-0.02,-0.01,-0.00,-0.00,-0.01,1012.88
0.533,-0.09,1.00,-0.08,-0.04,-0.02,-0.01,-0.00,-0.00,-0.01,1012.88
0.537,-0.09,1.00,-0.08,-0.04,-0.02,-0.01,-0.00,-0.00,-0.01,1012.88
0.538,-0.09,1.00,-0.08,-0.04,-0.02,-0.01,-0.00,-0.00,-0.00,1012.88
0.539,-0.09,1.00,-0.08,0.00,-0.01,-0.02,-0.00,-0.00,-0.00,1012.88
0.558,-0.09,1.00,-0.07,0.00,-0.01,-0.02,-0.00,-0.00,-0.00,1012.88
0.577,-0.09,1.00,-0.07,0.00,-0.01,-0.02,-0.00,-0.00,-0.00,1012.88
0.579,-0.09,1.00,-0.07,0.00,-0.01,-0.02,0.00,0.00,-0.00,1012.88
0.58,-0.09,1.00,-0.07,0.00,-0.01,-0.02,0.00,0.00,-0.00,1012.88
0.603,-0.09,1.00,-0.07,0.00,-0.01,-0.02,0.00,0.00,-0.00,1012.88
0.605,-0.08,1.01,-0.07,0.00,-0.01,-0.02,0.00,0.00,-0.00,1012.88
0.616,-0.08,1.01,-0.08,0.00,-0.01,-0.02,0.00,0.00,-0.00,1012.88
0.617,-0.08,1.01,-0.08,0.00,-0.01,-0.02,0.01,-0.00,-0.01,1012.88
0.618,-0.08,1.01,-0.08,0.03,0.02,0.01,0.01,-0.00,-0.01,1012.88
0.636,-0.07,1.01,-0.08,0.03,0.02,0.01,0.01,-0.00,-0.01,1012.88
0.652,-0.07,1.01,-0.08,0.03,0.02,0.01,0.01,-0.00,-0.01,1012.88
0.655,-0.08,1.01,-0.07,0.03,0.02,0.01,0.01,-0.00,-0.01,1012.88
0.655,-0.08,1.01,-0.07,0.03,0.02,0.01,0.03,-0.01,-0.03,1012.88
0.656,-0.08,1.01,-0.07,0.16,0.05,0.02,0.03,-0.01,-0.03,1012.88
0.685,-0.08,1.01,-0.07,0.16,0.05,0.02,0.03,-0.01,-0.03,1012.88
0.695,-0.08,1.01,-0.07,0.16,0.04,0.04,0.03,-0.01,-0.03,1012.88
0.697,-0.05,1.00,-0.07,0.16,0.04,0.04,0.03,-0.01,-0.03,1012.88
0.698,-0.05,1.00,-0.07,0.16,0.04,0.04,0.05,-0.03,-0.06,1012.88
0.713,-0.05,1.00,-0.07,0.16,0.04,0.04,0.05,-0.03,-0.06,1012.88
0.715,-0.01,1.00,-0.07,0.16,0.04,0.04,0.05,-0.03,-0.06,1012.88
0.735,0.04,1.00,-0.07,0.16,0.04,0.04,0.05,-0.03,-0.06,1012.88
0.737,0.04,1.00,-0.07,0.16,0.04,0.04,0.07,0.01,-0.12,1012.88
0.738,0.04,1.00,-0.07,0.51,0.02,0.07,0.07,0.01,-0.12,1012.88
0.755,0.05,1.00,-0.05,0.51,0.02,0.07,0.07,0.01,-0.12,1012.88
0.773,0.05,1.00,-0.05,0.51,0.02,0.07,0.07,0.01,-0.12,1012.88
0.789,0.01,0.99,-0.08,0.51,0.02,0.07,0.07,0.01,-0.12,1012.88
0.791,0.01,0.99,-0.08,0.51,0.02,0.07,0.03,0.18,-0.27,1012.88
0.793,0.01,0.99,-0.08,1.35,-0.02,0.11,0.03,0.18,-0.27,1012.88
0.812,-0.02,0.98,-0.08,1.35,-0.02,0.11,0.03,0.18,-0.27,1012.88
0.814,-0.05,0.99,-0.08,1.35,-0.02,0.11,0.03,0.18,-0.27,1012.88
0.815,-0.05,0.99,-0.08,1.35,-0.02,0.11,-0.01,0.37,-0.45,1012.88
0.815,-0.05,0.99,-0.08,1.49,0.00,0.12,-0.01,0.37,-0.45,1012.88
0.832,-0.05,0.99,-0.08,1.49,0.00,0.12,-0.01,0.37,-0.45,1012.88
0.835,-0.07,0.99,-0.10,1.49,0.00,0.12,-0.01,0.37,-0.45,1012.88
0.853,-0.08,1.00,-0.08,1.49,0.00,0.12,-0.01,0.37,-0.45,1012.88
0.855,-0.08,1.00,-0.08,1.49,0.00,0.12,-0.03,0.40,-0.56,1012.88
0.856,-0.08,1.00,-0.08,0.86,-0.11,-0.04,-0.03,0.40,-0.56,1012.88
0.874,-0.12,0.99,-0.11,0.86,-0.11,-0.04,-0.03,0.40,-0.56,1012.88
0.899,-0.12,0.99,-0.11,0.86,-0.11,-0.04,-0.03,0.40,-0.56,1012.88
0.901,-0.18,0.99,-0.11,0.86,-0.11,-0.04,-0.03,0.40,-0.56,1012.88
0.903,-0.18,0.99,-0.11,0.86,-0.11,-0.04,-0.05,0.31,-0.59,1012.88
0.904,-0.18,0.99,-0.11,0.34,0.01,-0.19,-0.05,0.31,-0.59,1012.88
0.916,-0.27,0.97,-0.03,0.34,0.01,-0.19,-0.05,0.31,-0.59,1012.88
0.932,-0.29,0.94,0.01,0.34,0.01,-0.19,-0.05,0.31,-0.59,1012.88
0.933,-0.29,0.94,0.01,0.56,0.05,-0.18,-0.05,0.31,-0.59,1012.88
0.934,-0.29,0.94,0.01,0.56,0.05,-0.18,-0.03,0.30,-0.61,1012.88
0.953,-0.24,0.96,0.00,0.56,0.05,-0.18,-0.03,0.30,-0.61,1012.88
0.954,-0.24,0.96,0.00,0.56,0.05,-0.18,-0.03,0.30,-0.61,1012.88
0.972,-0.23,0.98,0.00,0.56,0.05,-0.18,-0.03,0.30,-0.61,1012.88
0.974,-0.23,0.98,0.00,0.56,0.05,-0.18,0.07,0.30,-0.56,1012.88
0.975,-0.23,0.98,0.00,-0.63,-0.27,0.79,0.07,0.30,-0.56,1012.88
0.999,-0.23,0.97,-0.05,-0.63,-0.27,0.79,0.07,0.30,-0.56,1012.88
1.015,-0.16,0.98,-0.09,-0.63,-0.27,0.79,0.07,0.30,-0.56,1012.88
1.018,-0.16,0.98,-0.09,-0.63,-0.27,0.79,0.18,0.48,-0.53,1012.88
1.019,-0.16,0.98,-0.09,0.16,-0.02,0.51,0.18,0.48,-0.53,1012.88
1.02,-0.16,0.98,-0.09,0.16,-0.02,0.51,0.18,0.48,-0.53,1012.88
1.031,-0.21,0.98,-0.05,0.16,-0.02,0.51,0.18,0.48,-0.53,1012.88
1.051,-0.33,0.96,-0.07,0.16,-0.02,0.51,0.18,0.48,-0.53,1012.88
1.053,-0.33,0.96,-0.07,0.16,-0.02,0.51,0.18,0.74,-0.60,1012.88
1.054,-0.33,0.96,-0.07,0.35,0.04,0.63,0.18,0.74,-0.60,1012.88
1.07,-0.43,0.95,-0.06,0.35,0.04,0.63,0.18,0.74,-0.60,1012.88
1.073,-0.43,0.95,-0.06,0.35,0.04,0.63,0.18,0.74,-0.60,1012.88
1.095,-0.45,0.94,-0.08,0.35,0.04,0.63,0.18,0.74,-0.60,1012.88
1.098,-0.45,0.94,-0.08,0.35,0.04,0.63,0.23,0.79,-0.59,1012.88
1.1,-0.45,0.94,-0.08,-0.62,-0.04,0.64,0.23,0.79,-0.59,1012.88
1.119,-0.41,0.93,-0.11,-0.62,-0.04,0.64,0.23,0.79,-0.59,1012.88
1.131,-0.35,0.95,-0.16,-0.62,-0.04,0.64,0.23,0.79,-0.59,1012.88
1.133,-0.35,0.95,-0.16,-0.62,-0.04,0.64,0.35,0.62,-0.38,1012.88
1.134,-0.35,0.95,-0.16,-1.24,-0.22,0.28,0.35,0.62,-0.38,1012.88
1.135,-0.35,0.95,-0.16,-1.24,-0.22,0.28,0.35,0.62,-0.38,1012.88
1.149,-0.31,0.98,-0.19,-1.24,-0.22,0.28,0.35,0.62,-0.38,1012.88
1.169,-0.32,0.96,-0.20,-1.24,-0.22,0.28,0.35,0.62,-0.38,1012.88
1.171,-0.32,0.96,-0.20,-1.24,-0.22,0.28,0.43,0.27,-0.22,1012.88
1.172,-0.32,0.96,-0.20,-1.16,-0.17,0.46,0.43,0.27,-0.22,1012.88
1.189,-0.34,0.92,-0.24,-1.16,-0.17,0.46,0.43,0.27,-0.22,1012.88
1.214,-0.34,0.92,-0.24,-1.16,-0.17,0.46,0.43,0.27,-0.22,1012.88
1.217,-0.32,0.94,-0.27,-1.16,-0.17,0.46,0.43,0.27,-0.22,1012.88
1.218,-0.32,0.94,-0.27,-1.16,-0.17,0.46,0.42,0.04,-0.19,1012.88
1.219,-0.32,0.94,-0.27,-0.32,0.04,-0.29,0.42,0.04,-0.19,1012.88
1.229,-0.28,0.96,-0.25,-0.32,0.04,-0.29,0.42,0.04,-0.19,1012.88
1.249,-0.26,0.97,-0.25,-0.32,0.04,-0.29,0.42,0.04,-0.19,1012.88
1.251,-0.26,0.97,-0.25,-0.32,0.04,-0.29,0.34,0.04,-0.14,1012.88
1.253,-0.26,0.97,-0.25,0.11,0.11,-0.64,0.34,0.04,-0.14,1012.88
1.254,-0.26,0.97,-0.25,0.11,0.11,-0.64,0.34,0.04,-0.14,1012.88
1.269,-0.25,0.99,-0.31,0.11,0.11,-0.64,0.34,0.04,-0.14,1012.88
1.297,-0.26,0.97,-0.34,0.11,0.11,-0.64,0.34,0.04,-0.14,1012.88
1.302,-0.26,0.97,-0.34,0.11,0.11,-0.64,0.26,0.03,-0.18,1012.88
1.304,-0.26,0.97,-0.34,0.17,0.14,-0.53,0.26,0.03,-0.18,1012.88
1.309,-0.34,0.97,-0.31,0.17,0.14,-0.53,0.26,0.03,-0.18,1012.88
1.337,-0.34,0.97,-0.31,0.17,0.14,-0.53,0.26,0.03,-0.18,1012.88
1.344,-0.36,0.96,-0.25,0.17,0.14,-0.53,0.26,0.03,-0.18,1012.88
1.344,-0.36,0.96,-0.25,0.17,0.14,-0.53,0.12,0.05,-0.27,1012.88
1.345,-0.36,0.96,-0.25,0.29,0.40,-1.06,0.12,0.05,-0.27,1012.88
1.349,-0.29,0.94,-0.25,0.29,0.40,-1.06,0.12,0.05,-0.27,1012.88
1.366,-0.28,0.95,-0.26,0.29,0.40,-1.06,0.12,0.05,-0.27,1012.88
1.368,-0.28,0.95,-0.26,0.29,0.40,-1.06,0.04,-0.12,-0.27,1012.88
1.368,-0.28,0.95,-0.26,0.12,0.15,-0.38,0.04,-0.12,-0.27,1012.88
1.371,-0.28,0.95,-0.26,0.12,0.15,-0.38,0.04,-0.12,-0.27,1012.87
1.386,-0.27,0.95,-0.27,0.12,0.15,-0.38,0.04,-0.12,-0.27,1012.87
1.406,-0.26,0.95,-0.26,0.12,0.15,-0.38,0.04,-0.12,-0.27,1012.87
1.407,-0.26,0.95,-0.26,0.12,0.15,-0.38,-0.00,-0.17,-0.30,1012.87
1.408,-0.26,0.95,-0.26,0.24,0.19,-0.40,-0.00,-0.17,-0.30,1012.87
1.426,-0.31,0.98,-0.29,0.24,0.19,-0.40,-0.00,-0.17,-0.30,1012.87
1.433,-0.31,0.98,-0.29,0.24,0.19,-0.40,-0.00,-0.17,-0.30,1012.87
1.447,-0.35,0.95,-0.28,0.24,0.19,-0.40,-0.00,-0.17,-0.30,1012.87
1.452,-0.35,0.95,-0.28,0.24,0.19,-0.40,-0.09,-0.15,-0.40,1012.87
1.454,-0.35,0.95,-0.28,0.66,0.32,-0.63,-0.09,-0.15,-0.40,1012.87
1.466,-0.33,0.92,-0.28,0.66,0.32,-0.63,-0.09,-0.15,-0.40,1012.87
1.488,-0.31,0.95,-0.23,0.66,0.32,-0.63,-0.09,-0.15,-0.40,1012.87
1.491,-0.31,0.95,-0.23,0.66,0.32,-0.63,-0.16,-0.25,-0.49,1012.87
1.493,-0.31,0.95,-0.23,0.37,0.18,-0.64,-0.16,-0.25,-0.49,1012.87
1.495,-0.31,0.95,-0.23,0.37,0.18,-0.64,-0.16,-0.25,-0.49,1012.86
1.522,-0.32,0.96,-0.21,0.37,0.18,-0.64,-0.16,-0.25,-0.49,1012.86
1.552,-0.31,0.95,-0.25,0.37,0.18,-0.64,-0.16,-0.25,-0.49,1012.86
1.554,-0.31,0.95,-0.25,0.37,0.18,-0.64,-0.23,-0.33,-0.57,1012.86
1.555,-0.31,0.95,-0.25,0.59,0.24,-0.75,-0.23,-0.33,-0.57,1012.86
1.556,-0.38,0.94,-0.22,0.59,0.24,-0.75,-0.23,-0.33,-0.57,1012.86
1.557,-0.38,0.94,-0.22,0.59,0.24,-0.75,-0.23,-0.33,-0.57,1012.86
1.565,-0.43,0.94,-0.20,0.59,0.24,-0.75,-0.23,-0.33,-0.57,1012.86
1.567,-0.43,0.94,-0.20,0.59,0.24,-0.75,-0.33,-0.04,-0.70,1012.86
1.569,-0.43,0.94,-0.20,0.79,0.44,-0.48,-0.33,-0.04,-0.70,1012.86
1.585,-0.45,0.95,-0.14,0.79,0.44,-0.48,-0.33,-0.04,-0.70,1012.86
1.607,-0.51,0.98,-0.13,0.79,0.44,-0.48,-0.33,-0.04,-0.70,1012.86
1.611,-0.51,0.98,-0.13,-0.23,0.59,0.08,-0.33,-0.04,-0.70,1012.86
1.612,-0.51,0.98,-0.13,-0.23,0.59,0.08,-0.39,0.25,-0.82,1012.86
1.613,-0.51,0.98,-0.13,-0.23,0.59,0.08,-0.39,0.25,-0.82,1012.86
1.623,-0.55,1.00,-0.15,-0.23,0.59,0.08,-0.39,0.25,-0.82,1012.86
1.643,-0.56,1.03,-0.18,-0.23,0.59,0.08,-0.39,0.25,-0.82,1012.86
1.644,-0.56,1.03,-0.18,-0.23,0.59,0.08,-0.43,0.38,-0.78,1012.86
1.644,-0.56,1.03,-0.18,0.02,0.69,0.00,-0.43,0.38,-0.78,1012.86
1.663,-0.60,1.12,-0.17,0.02,0.69,0.00,-0.43,0.38,-0.78,1012.86
1.673,-0.60,1.12,-0.17,0.02,0.69,0.00,-0.43,0.38,-0.78,1012.84
1.684,-0.65,1.22,-0.13,0.02,0.69,0.00,-0.43,0.38,-0.78,1012.84
1.687,-0.65,1.22,-0.13,0.02,0.69,0.00,-0.41,0.53,-0.63,1012.84
1.689,-0.65,1.22,-0.13,-0.80,1.68,-0.13,-0.41,0.53,-0.63,1012.84
1.71,-0.62,1.37,-0.06,-0.80,1.68,-0.13,-0.41,0.53,-0.63,1012.84
1.723,-0.52,1.45,-0.08,-0.80,1.68,-0.13,-0.41,0.53,-0.63,1012.84
1.724,-0.52,1.45,-0.08,-0.80,1.68,-0.13,-0.33,0.50,-0.48,1012.84
1.744,-0.52,1.45,-0.08,-0.90,4.57,0.60,-0.33,0.50,-0.48,1012.84
1.746,-0.52,1.45,-0.08,-0.90,4.57,0.60,-0.33,0.50,-0.48,1012.84
1.747,-0.37,1.44,-0.35,-0.90,4.57,0.60,-0.33,0.50,-0.48,1012.84
1.764,-0.34,1.39,-0.54,-0.90,4.57,0.60,-0.33,0.50,-0.48,1012.84
1.768,-0.34,1.39,-0.54,-0.90,4.57,0.60,-0.48,0.45,-0.31,1012.84
1.769,-0.34,1.39,-0.54,-0.81,4.52,0.52,-0.48,0.45,-0.31,1012.84
1.784,-0.49,1.38,-0.60,-0.81,4.52,0.52,-0.48,0.45,-0.31,1012.84
1.792,-0.49,1.38,-0.60,-0.81,4.52,0.52,-0.48,0.45,-0.31,1012.85
1.808,-0.39,1.29,-0.42,-0.81,4.52,0.52,-0.48,0.45,-0.31,1012.85
1.81,-0.39,1.29,-0.42,-0.81,4.52,0.52,-0.64,0.40,-0.14,1012.85
1.811,-0.39,1.29,-0.42,1.11,4.98,-3.55,-0.64,0.40,-0.14,1012.85
1.839,-0.24,0.94,-0.28,1.11,4.98,-3.55,-0.64,0.40,-0.14,1012.85
1.841,0.04,1.13,-0.05,1.11,4.98,-3.55,-0.64,0.40,-0.14,1012.85
1.846,0.04,1.13,-0.05,1.11,4.98,-3.55,-1.02,-0.92,0.33,1012.85
1.848,0.04,1.13,-0.05,2.95,2.09,-1.64,-1.02,-0.92,0.33,1012.85
1.852,0.04,1.13,-0.05,2.95,2.09,-1.64,-1.02,-0.92,0.33,1012.85
1.861,0.51,1.58,-0.28,2.95,2.09,-1.64,-1.02,-0.92,0.33,1012.85
1.881,0.54,1.37,-0.31,2.95,2.09,-1.64,-1.02,-0.92,0.33,1012.85
1.883,0.54,1.37,-0.31,2.95,2.09,-1.64,-1.59,-0.16,-0.30,1012.85
1.885,0.54,1.37,-0.31,3.01,2.08,-2.19,-1.59,-0.16,-0.30,1012.85
1.911,-0.01,1.17,-0.15,3.01,2.08,-2.19,-1.59,-0.16,-0.30,1012.85
1.917,-0.01,1.17,-0.15,3.01,2.08,-2.19,-1.59,-0.16,-0.30,1012.87
1.921,-0.89,1.15,-0.51,3.01,2.08,-2.19,-1.59,-0.16,-0.30,1012.87
1.923,-0.89,1.15,-0.51,3.01,2.08,-2.19,-1.77,2.03,-3.16,1012.87
1.924,-0.89,1.15,-0.51,9.27,5.12,-2.30,-1.77,2.03,-3.16,1012.87
1.94,-1.43,1.00,-0.46,9.27,5.12,-2.30,-1.77,2.03,-3.16,1012.87
1.96,-1.38,0.95,-0.06,9.27,5.12,-2.30,-1.77,2.03,-3.16,1012.87
1.963,-1.38,0.95,-0.06,9.27,5.12,-2.30,-1.35,1.93,-4.26,1012.87
1.965,-1.38,0.95,-0.06,-4.88,2.86,-3.11,-1.35,1.93,-4.26,1012.87
1.971,-1.38,0.95,-0.06,-4.88,2.86,-3.11,-1.35,1.93,-4.26,1012.87
1.98,-1.42,0.99,-0.16,-4.88,2.86,-3.11,-1.35,1.93,-4.26,1012.87
2.0,-1.41,0.94,-0.30,-4.88,2.86,-3.11,-1.35,1.93,-4.26,1012.87
2.002,-1.41,0.94,-0.30,-4.88,2.86,-3.11,-0.84,-0.40,-2.96,1012.87
2.002,-1.41,0.94,-0.30,-4.02,3.69,-3.40,-0.84,-0.40,-2.96,1012.87
2.027,-1.15,0.77,-0.25,-4.02,3.69,-3.40,-0.84,-0.40,-2.96,1012.87
2.032,-1.15,0.77,-0.25,-4.02,3.69,-3.40,-0.84,-0.40,-2.96,1012.87
2.039,-0.76,0.56,-0.08,-4.02,3.69,-3.40,-0.84,-0.40,-2.96,1012.87
2.04,-0.76,0.56,-0.08,-4.02,3.69,-3.40,-0.68,-2.39,-1.56,1012.87
2.041,-0.76,0.56,-0.08,-4.47,2.85,-3.28,-0.68,-2.39,-1.56,1012.87
2.059,-0.51,0.41,0.24,-4.47,2.85,-3.28,-0.68,-2.39,-1.56,1012.87
2.078,-0.44,0.28,0.38,-4.47,2.85,-3.28,-0.68,-2.39,-1.56,1012.87
2.08,-0.44,0.28,0.38,-4.47,2.85,-3.28,-0.90,-2.45,-0.29,1012.87
2.08,-0.44,0.28,0.38,2.83,-1.71,-0.20,-0.90,-2.45,-0.29,1012.87
2.092,-0.44,0.28,0.38,2.83,-1.71,-0.20,-0.90,-2.45,-0.29,1012.86
2.109,-0.39,0.16,0.33,2.83,-1.71,-0.20,-0.90,-2.45,-0.29,1012.86
2.118,-0.26,0.03,0.29,2.83,-1.71,-0.20,-0.90,-2.45,-0.29,1012.86
2.12,-0.26,0.03,0.29,2.83,-1.71,-0.20,-0.43,-0.80,0.36,1012.86
2.121,-0.26,0.03,0.29,2.63,-1.76,-0.55,-0.43,-0.80,0.36,1012.86
2.151,-0.34,-0.04,0.16,2.63,-1.76,-0.55,-0.43,-0.80,0.36,1012.86
2.154,-0.34,-0.04,0.16,2.63,-1.76,-0.55,-0.43,-0.80,0.36,1012.86
2.158,-0.60,0.02,0.09,2.63,-1.76,-0.55,-0.43,-0.80,0.36,1012.86
2.16,-0.60,0.02,0.09,2.63,-1.76,-0.55,0.02,1.48,0.87,1012.86
2.161,-0.60,0.02,0.09,4.80,-5.55,0.71,0.02,1.48,0.87,1012.86
2.186,-0.83,0.02,0.11,4.80,-5.55,0.71,0.02,1.48,0.87,1012.86
2.213,-0.84,-0.03,0.16,4.80,-5.55,0.71,0.02,1.48,0.87,1012.86
2.215,-0.84,-0.03,0.16,4.80,-5.55,0.71,0.20,1.68,1.45,1012.86
2.216,-0.84,-0.03,0.16,0.35,-6.36,-0.10,0.20,1.68,1.45,1012.86
2.217,-0.84,-0.03,0.16,0.35,-6.36,-0.10,0.20,1.68,1.45,1012.85
2.218,-0.65,-0.04,0.21,0.35,-6.36,-0.10,0.20,1.68,1.45,1012.85
2.236,-0.50,-0.00,0.20,0.35,-6.36,-0.10,0.20,1.68,1.45,1012.85
2.238,-0.50,-0.00,0.20,0.35,-6.36,-0.10,0.37,0.30,2.27,1012.85
2.24,-0.50,-0.00,0.20,-0.24,-6.93,0.09,0.37,0.30,2.27,1012.85
2.257,-0.37,0.01,0.20,-0.24,-6.93,0.09,0.37,0.30,2.27,1012.85
2.273,-0.37,0.01,0.20,-0.24,-6.93,0.09,0.37,0.30,2.27,1012.84
2.277,-0.37,0.01,0.20,1.42,-7.69,1.05,0.37,0.30,2.27,1012.84
2.279,-0.37,0.02,0.22,1.42,-7.69,1.05,0.37,0.30,2.27,1012.84
2.281,-0.37,0.02,0.22,1.42,-7.69,1.05,0.53,-0.01,2.61,1012.84
2.303,-0.45,0.04,0.23,1.42,-7.69,1.05,0.53,-0.01,2.61,1012.84
2.315,-0.50,0.08,0.23,1.42,-7.69,1.05,0.53,-0.01,2.61,1012.84
2.316,-0.50,0.08,0.23,1.42,-7.69,1.05,0.53,0.66,2.28,1012.84
