time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
0.731,0.23,0.91,-0.35,-0.79,0.04,0.25,0.87,1.34,0.92,976.72
0.733,-0.09,0.96,-0.41,-0.79,0.04,0.25,0.87,1.34,0.92,976.72
0.735,-0.09,0.96,-0.41,-0.79,0.04,0.25,0.57,2.23,0.46,976.72
0.737,-0.41,1.16,-0.47,-0.79,0.04,0.25,0.57,2.23,0.46,976.72
0.75,-0.64,1.36,-0.09,-0.79,0.04,0.25,0.57,2.23,0.46,976.72
0.753,-0.64,1.36,-0.09,-0.79,0.04,0.25,0.12,2.61,-0.48,976.72
0.754,-0.64,1.36,-0.09,-1.87,0.59,-0.83,0.12,2.61,-0.48,976.72
0.755,-0.64,1.36,-0.09,-1.87,0.59,-0.83,0.12,2.61,-0.48,976.74
0.762,-1.27,1.21,-0.33,-1.87,0.59,-0.83,0.12,2.61,-0.48,976.74
0.783,-1.45,0.69,-0.23,-1.87,0.59,-0.83,0.12,2.61,-0.48,976.74
0.785,-1.45,0.69,-0.23,-1.87,0.59,-0.83,-0.02,0.15,-1.67,976.74
0.785,-1.45,0.69,-0.23,-11.20,1.30,1.03,-0.02,0.15,-1.67,976.74
0.817,0.08,0.68,-0.56,-11.20,1.30,1.03,-0.02,0.15,-1.67,976.74
0.819,0.08,0.68,-0.56,-11.20,1.30,1.03,-0.02,0.15,-1.67,976.76
0.822,0.67,0.94,-0.47,-11.20,1.30,1.03,-0.02,0.15,-1.67,976.76
0.824,0.67,0.94,-0.47,-11.20,1.30,1.03,0.26,-2.13,0.70,976.76
0.825,0.67,0.94,-0.47,-11.00,1.31,1.12,0.26,-2.13,0.70,976.76
0.841,0.88,1.09,-0.20,-11.00,1.31,1.12,0.26,-2.13,0.70,976.76
0.872,0.52,1.03,-0.26,-11.00,1.31,1.12,0.26,-2.13,0.70,976.76
0.873,0.52,1.03,-0.26,-11.00,1.31,1.12,0.12,-1.74,0.88,976.76
0.873,0.52,1.03,-0.26,5.13,-0.49,-0.73,0.12,-1.74,0.88,976.76
0.874,0.52,1.03,-0.26,5.13,-0.49,-0.73,0.12,-1.74,0.88,976.76
0.88,-0.09,1.00,-0.22,5.13,-0.49,-0.73,0.12,-1.74,0.88,976.76
0.9,-0.12,0.94,-0.38,5.13,-0.49,-0.73,0.12,-1.74,0.88,976.76
0.9,-0.12,0.94,-0.38,5.13,-0.49,-0.73,0.10,0.49,-0.54,976.76
0.901,-0.12,0.94,-0.38,0.91,0.37,0.51,0.10,0.49,-0.54,976.76
0.923,-0.07,0.94,-0.42,0.91,0.37,0.51,0.10,0.49,-0.54,976.76
0.927,-0.07,0.94,-0.42,0.91,0.37,0.51,0.10,0.49,-0.54,976.76
0.946,-0.13,0.97,-0.40,0.91,0.37,0.51,0.10,0.49,-0.54,976.76
0.947,-0.13,0.97,-0.40,0.91,0.37,0.51,0.20,0.50,-0.52,976.76
0.948,-0.13,0.97,-0.40,1.02,0.39,0.57,0.20,0.50,-0.52,976.76
0.96,-0.07,0.95,-0.30,1.02,0.39,0.57,0.20,0.50,-0.52,976.76
0.98,0.12,0.96,-0.21,1.02,0.39,0.57,0.20,0.50,-0.52,976.76
0.981,0.12,0.96,-0.21,1.02,0.39,0.57,0.18,0.23,-0.27,976.76
0.982,0.12,0.96,-0.21,-0.79,0.05,-0.20,0.18,0.23,-0.27,976.76
0.987,0.12,0.96,-0.21,-0.79,0.05,-0.20,0.18,0.23,-0.27,976.77
1.0,0.03,1.00,-0.42,-0.79,0.05,-0.20,0.18,0.23,-0.27,976.77
1.042,-0.21,0.96,-0.50,-0.79,0.05,-0.20,0.18,0.23,-0.27,976.77
1.046,-0.21,0.96,-0.50,-0.79,0.05,-0.20,0.22,0.69,-0.29,976.77
1.048,-0.21,0.96,-0.50,-0.09,0.30,-0.17,0.22,0.69,-0.29,976.77
1.05,-0.28,0.92,-0.48,-0.09,0.30,-0.17,0.22,0.69,-0.29,976.77
1.068,-0.28,0.92,-0.48,-0.09,0.30,-0.17,0.22,0.69,-0.29,976.77
1.069,-0.19,0.91,-0.49,-0.09,0.30,-0.17,0.22,0.69,-0.29,976.77
1.07,-0.19,0.91,-0.49,-0.09,0.30,-0.17,0.13,0.59,-0.20,976.77
1.07,-0.19,0.91,-0.49,-0.10,0.31,-0.11,0.13,0.59,-0.20,976.77
1.078,0.12,0.94,-0.53,-0.10,0.31,-0.11,0.13,0.59,-0.20,976.77
1.098,0.19,0.97,-0.34,-0.10,0.31,-0.11,0.13,0.59,-0.20,976.77
1.099,0.19,0.97,-0.34,-0.10,0.31,-0.11,-0.01,-0.23,0.00,976.77
1.1,0.19,0.97,-0.34,-0.98,-0.19,-1.29,-0.01,-0.23,0.00,976.77
1.107,0.19,0.97,-0.34,-0.98,-0.19,-1.29,-0.01,-0.23,0.00,976.76
1.117,0.06,0.96,-0.33,-0.98,-0.19,-1.29,-0.01,-0.23,0.00,976.76
1.138,-0.06,0.94,-0.36,-0.98,-0.19,-1.29,-0.01,-0.23,0.00,976.76
1.14,-0.06,0.94,-0.36,-0.98,-0.19,-1.29,-0.14,-0.10,-0.23,976.76
1.141,-0.06,0.94,-0.36,0.85,0.14,0.19,-0.14,-0.10,-0.23,976.76
1.158,-0.06,0.95,-0.36,0.85,0.14,0.19,-0.14,-0.10,-0.23,976.76
1.166,-0.06,0.95,-0.36,0.85,0.14,0.19,-0.14,-0.10,-0.23,976.76
1.177,0.02,0.95,-0.38,0.85,0.14,0.19,-0.14,-0.10,-0.23,976.76
1.179,0.02,0.95,-0.38,0.85,0.14,0.19,-0.13,0.21,-0.34,976.76
1.18,0.02,0.95,-0.38,0.93,0.12,0.14,-0.13,0.21,-0.34,976.76
1.197,0.12,0.96,-0.43,0.93,0.12,0.14,-0.13,0.21,-0.34,976.76
1.217,0.03,0.95,-0.33,0.93,0.12,0.14,-0.13,0.21,-0.34,976.76
1.218,0.03,0.95,-0.33,0.93,0.12,0.14,-0.16,0.32,-0.35,976.76
1.219,0.03,0.95,-0.33,0.66,0.02,-0.36,-0.16,0.32,-0.35,976.76
1.233,0.03,0.95,-0.33,0.66,0.02,-0.36,-0.16,0.32,-0.35,976.76
1.259,-0.06,0.98,-0.36,0.66,0.02,-0.36,-0.16,0.32,-0.35,976.76
1.26,-0.06,0.98,-0.36,0.02,0.20,-0.05,-0.16,0.32,-0.35,976.76
1.261,-0.11,0.98,-0.35,0.02,0.20,-0.05,-0.16,0.32,-0.35,976.76
1.262,-0.11,0.98,-0.35,0.02,0.20,-0.05,-0.25,0.77,-0.47,976.76
1.276,-0.11,0.94,-0.38,0.02,0.20,-0.05,-0.25,0.77,-0.47,976.76
1.289,-0.11,0.94,-0.38,0.02,0.20,-0.05,-0.25,0.77,-0.47,976.77
1.295,-0.14,0.94,-0.33,0.02,0.20,-0.05,-0.25,0.77,-0.47,976.77
1.297,-0.14,0.94,-0.33,0.02,0.20,-0.05,-0.28,0.87,-0.41,976.77
1.298,-0.14,0.94,-0.33,0.06,0.17,-0.14,-0.28,0.87,-0.41,976.77
1.316,-0.15,0.99,-0.30,0.06,0.17,-0.14,-0.28,0.87,-0.41,976.77
1.339,-0.15,0.98,-0.21,0.06,0.17,-0.14,-0.28,0.87,-0.41,976.77
1.343,-0.15,0.98,-0.21,0.06,0.17,-0.14,-0.27,0.99,-0.25,976.77
1.345,-0.15,0.98,-0.21,-0.81,-0.02,-0.08,-0.27,0.99,-0.25,976.77
1.353,-0.15,0.98,-0.21,-0.81,-0.02,-0.08,-0.27,0.99,-0.25,976.77
1.381,-0.23,1.00,-0.11,-0.81,-0.02,-0.08,-0.27,0.99,-0.25,976.77
1.385,-0.20,1.11,0.02,-0.81,-0.02,-0.08,-0.27,0.99,-0.25,976.77
1.387,-0.20,1.11,0.02,-0.81,-0.02,-0.08,-0.14,1.25,0.03,976.77
1.389,-0.20,1.11,0.02,-1.53,0.67,2.14,-0.14,1.25,0.03,976.77
1.396,-0.05,1.17,0.10,-1.53,0.67,2.14,-0.14,1.25,0.03,976.77
1.408,-0.05,1.17,0.10,-1.53,0.67,2.14,-0.14,1.25,0.03,976.76
1.417,-0.11,1.12,-0.23,-1.53,0.67,2.14,-0.14,1.25,0.03,976.76
1.419,-0.11,1.12,-0.23,-1.53,0.67,2.14,0.33,1.73,0.58,976.76
1.421,-0.11,1.12,-0.23,-1.93,0.70,2.23,0.33,1.73,0.58,976.76
1.435,-0.04,1.34,-0.64,-1.93,0.70,2.23,0.33,1.73,0.58,976.76
1.458,0.37,1.53,-0.18,-1.93,0.70,2.23,0.33,1.73,0.58,976.76
1.46,0.37,1.53,-0.18,-1.93,0.70,2.23,0.81,2.98,0.72,976.76
1.46,0.37,1.53,-0.18,-1.36,2.56,0.95,0.81,2.98,0.72,976.76
1.465,0.37,1.53,-0.18,-1.36,2.56,0.95,0.81,2.98,0.72,976.76
1.495,0.18,1.65,-0.69,-1.36,2.56,0.95,0.81,2.98,0.72,976.76
1.497,-0.41,1.81,-0.29,-1.36,2.56,0.95,0.81,2.98,0.72,976.76
1.498,-0.41,1.81,-0.29,-1.36,2.56,0.95,0.84,5.06,-0.11,976.76
1.499,-0.41,1.81,-0.29,-0.89,7.00,-0.24,0.84,5.06,-0.11,976.76
1.513,-0.16,1.60,-0.28,-0.89,7.00,-0.24,0.84,5.06,-0.11,976.76
1.534,-0.16,1.60,-0.28,-0.89,7.00,-0.24,0.84,5.06,-0.11,976.75
1.537,-0.16,1.60,-0.28,-1.49,7.05,-0.12,0.84,5.06,-0.11,976.75
1.538,0.41,1.60,-0.34,-1.49,7.05,-0.12,0.84,5.06,-0.11,976.75
1.539,0.41,1.60,-0.34,-1.49,7.05,-0.12,1.15,4.58,-0.07,976.75
1.564,0.50,1.47,-0.38,-1.49,7.05,-0.12,1.15,4.58,-0.07,976.75
1.573,0.44,1.32,-0.38,-1.49,7.05,-0.12,1.15,4.58,-0.07,976.75
1.575,0.44,1.32,-0.38,-1.49,7.05,-0.12,1.29,2.91,0.35,976.75
1.576,0.44,1.32,-0.38,-0.06,6.10,0.61,1.29,2.91,0.35,976.75
1.585,0.44,1.32,-0.38,-0.06,6.10,0.61,1.29,2.91,0.35,976.75
1.593,0.28,1.23,-0.27,-0.06,6.10,0.61,1.29,2.91,0.35,976.75
1.612,0.23,1.05,-0.16,-0.06,6.10,0.61,1.29,2.91,0.35,976.75
1.615,0.23,1.05,-0.16,-0.06,6.10,0.61,0.98,3.63,-0.01,976.75
1.616,0.23,1.05,-0.16,0.03,2.69,1.20,0.98,3.63,-0.01,976.75
1.638,0.14,0.83,-0.04,0.03,2.69,1.20,0.98,3.63,-0.01,976.75
1.646,0.14,0.83,-0.04,0.03,2.69,1.20,0.98,3.63,-0.01,976.76
1.652,0.04,0.66,-0.05,0.03,2.69,1.20,0.98,3.63,-0.01,976.76
1.653,0.04,0.66,-0.05,-0.36,2.69,0.96,0.98,3.63,-0.01,976.76
1.654,0.04,0.66,-0.05,-0.36,2.69,0.96,0.62,3.41,-0.29,976.76
1.678,0.02,0.50,0.02,-0.36,2.69,0.96,0.62,3.41,-0.29,976.76
1.692,-0.04,0.34,0.04,-0.36,2.69,0.96,0.62,3.41,-0.29,976.76
1.695,-0.04,0.34,0.04,-0.36,2.69,0.96,0.32,2.17,-0.57,976.76
1.696,-0.04,0.34,0.04,-2.87,-2.53,3.09,0.32,2.17,-0.57,976.76
1.706,-0.04,0.34,0.04,-2.87,-2.53,3.09,0.32,2.17,-0.57,976.77
1.711,-0.02,0.23,0.03,-2.87,-2.53,3.09,0.32,2.17,-0.57,976.77
1.732,-0.02,0.23,0.03,-3.34,-6.61,3.44,0.32,2.17,-0.57,976.77
1.735,0.03,0.17,0.01,-3.34,-6.61,3.44,0.32,2.17,-0.57,976.77
1.737,0.03,0.17,0.01,-3.34,-6.61,3.44,0.11,1.29,-1.05,976.77
1.757,0.05,0.16,-0.03,-3.34,-6.61,3.44,0.11,1.29,-1.05,976.77
1.765,0.05,0.16,-0.03,-3.34,-6.61,3.44,0.11,1.29,-1.05,976.76
1.782,0.05,0.16,-0.03,-2.83,-6.70,3.23,0.11,1.29,-1.05,976.76
1.783,0.15,0.23,-0.15,-2.83,-6.70,3.23,0.11,1.29,-1.05,976.76
1.784,0.15,0.23,-0.15,-2.83,-6.70,3.23,-0.09,1.02,-1.62,976.76
1.791,0.19,0.29,-0.19,-2.83,-6.70,3.23,-0.09,1.02,-1.62,976.76
1.81,0.14,0.34,-0.15,-2.83,-6.70,3.23,-0.09,1.02,-1.62,976.76
1.812,0.14,0.34,-0.15,-2.83,-6.70,3.23,-0.27,1.27,-2.11,976.76
1.814,0.14,0.34,-0.15,-0.83,-7.04,1.49,-0.27,1.27,-2.11,976.76
1.825,0.14,0.34,-0.15,-0.83,-7.04,1.49,-0.27,1.27,-2.11,976.75
1.829,0.17,0.45,-0.22,-0.83,-7.04,1.49,-0.27,1.27,-2.11,976.75
1.862,0.22,0.57,-0.28,-0.83,-7.04,1.49,-0.27,1.27,-2.11,976.75
1.867,0.22,0.57,-0.28,-0.83,-7.04,1.49,-0.24,1.38,-2.13,976.75
1.871,0.22,0.57,-0.28,0.31,-4.91,0.35,-0.24,1.38,-2.13,976.75
1.874,0.44,0.70,-0.53,0.31,-4.91,0.35,-0.24,1.38,-2.13,976.75
1.899,0.44,0.70,-0.53,0.31,-4.91,0.35,-0.24,1.38,-2.13,976.76
1.901,0.72,0.86,-0.53,0.31,-4.91,0.35,-0.24,1.38,-2.13,976.76
1.901,0.72,0.86,-0.53,0.31,-4.91,0.35,-0.01,0.36,-1.29,976.76
1.902,0.72,0.86,-0.53,0.74,-4.89,0.32,-0.01,0.36,-1.29,976.76
1.91,0.72,0.80,-0.47,0.74,-4.89,0.32,-0.01,0.36,-1.29,976.76
1.928,0.34,0.47,-0.41,0.74,-4.89,0.32,-0.01,0.36,-1.29,976.76
1.929,0.34,0.47,-0.41,0.74,-4.89,0.32,0.08,0.31,-0.32,976.76
1.93,0.34,0.47,-0.41,5.13,-1.62,-2.44,0.08,0.31,-0.32,976.76
1.977,0.34,0.47,-0.41,5.13,-1.62,-2.44,0.08,0.31,-0.32,976.76
1.978,0.11,0.13,-0.12,5.13,-1.62,-2.44,0.08,0.31,-0.32,976.76
1.979,-0.14,0.46,-0.46,5.13,-1.62,-2.44,0.08,0.31,-0.32,976.76
1.98,-0.14,0.46,-0.46,5.13,-1.62,-2.44,0.24,0.66,-0.18,976.76
1.98,-0.14,0.46,-0.46,-0.04,-5.73,-0.60,0.24,0.66,-0.18,976.76
1.996,-0.51,4.56,-3.59,-0.04,-5.73,-0.60,0.24,0.66,-0.18,976.76
2.004,-0.51,4.56,-3.59,-0.04,-5.73,-0.60,0.24,0.66,-0.18,976.76
2.007,0.77,1.82,3.72,-0.04,-5.73,-0.60,0.24,0.66,-0.18,976.76
2.008,0.77,1.82,3.72,-0.04,-5.73,-0.60,0.90,-1.21,0.31,976.76
2.009,0.77,1.82,3.72,-0.02,-5.52,-0.22,0.90,-1.21,0.31,976.76
2.026,0.60,-0.86,-0.67,-0.02,-5.52,-0.22,0.90,-1.21,0.31,976.76
2.046,0.82,-0.45,-3.14,-0.02,-5.52,-0.22,0.90,-1.21,0.31,976.76
2.047,0.82,-0.45,-3.14,1.11,9.18,1.77,0.90,-1.21,0.31,976.76
2.048,0.82,-0.45,-3.14,1.11,9.18,1.77,1.47,-0.90,2.28,976.76
2.064,0.82,-0.45,-3.14,1.11,9.18,1.77,1.47,-0.90,2.28,976.77
2.066,0.59,1.42,0.68,1.11,9.18,1.77,1.47,-0.90,2.28,976.77
2.086,0.14,1.79,-0.42,1.11,9.18,1.77,1.47,-0.90,2.28,976.77
2.087,0.14,1.79,-0.42,1.11,9.18,1.77,0.64,0.26,0.92,976.77
2.087,0.14,1.79,-0.42,2.95,0.34,-5.60,0.64,0.26,0.92,976.77
2.11,0.35,0.67,-1.28,2.95,0.34,-5.60,0.64,0.26,0.92,976.77
2.127,0.35,0.67,-1.28,2.95,0.34,-5.60,0.64,0.26,0.92,976.76
2.129,-0.02,0.63,-0.26,2.95,0.34,-5.60,0.64,0.26,0.92,976.76
2.13,-0.02,0.63,-0.26,2.97,0.35,-5.41,0.64,0.26,0.92,976.76
2.132,-0.02,0.63,-0.26,2.97,0.35,-5.41,0.29,0.06,-0.25,976.76
2.145,0.14,1.11,-0.68,2.97,0.35,-5.41,0.29,0.06,-0.25,976.76
2.181,0.33,0.95,-0.39,2.97,0.35,-5.41,0.29,0.06,-0.25,976.76
2.185,0.33,0.95,-0.39,2.97,0.35,-5.41,0.09,0.20,-0.01,976.76
2.186,0.33,0.95,-0.39,-0.56,-0.75,-3.16,0.09,0.20,-0.01,976.76
2.188,0.33,0.95,-0.39,-0.56,-0.75,-3.16,0.09,0.20,-0.01,976.75
2.19,0.16,0.91,-0.43,-0.56,-0.75,-3.16,0.09,0.20,-0.01,976.75
2.223,0.10,0.98,-0.46,-0.56,-0.75,-3.16,0.09,0.20,-0.01,976.75
2.227,0.10,0.98,-0.46,-0.56,-0.75,-3.16,-0.02,0.03,-0.06,976.75
2.229,0.10,0.98,-0.46,-0.14,0.61,-0.10,-0.02,0.03,-0.06,976.75
2.231,0.33,0.87,-0.50,-0.14,0.61,-0.10,-0.02,0.03,-0.06,976.75
2.245,0.33,0.87,-0.50,-0.14,0.61,-0.10,-0.02,0.03,-0.06,976.74
2.247,0.41,0.89,-0.45,-0.14,0.61,-0.10,-0.02,0.03,-0.06,976.74
2.248,0.41,0.89,-0.45,-0.14,0.61,-0.10,-0.04,-0.09,-0.16,976.74
2.249,0.41,0.89,-0.45,-0.07,0.58,-0.11,-0.04,-0.09,-0.16,976.74
2.265,0.18,0.87,-0.45,-0.07,0.58,-0.11,-0.04,-0.09,-0.16,976.74
2.283,0.11,0.90,-0.43,-0.07,0.58,-0.11,-0.04,-0.09,-0.16,976.74
2.283,0.11,0.90,-0.43,-0.07,0.58,-0.11,-0.13,0.24,-0.35,976.74
2.284,0.11,0.90,-0.43,1.07,-0.16,-0.58,-0.13,0.24,-0.35,976.74
2.303,0.11,0.90,-0.43,1.07,-0.16,-0.58,-0.13,0.24,-0.35,976.75
2.304,0.11,0.91,-0.48,1.07,-0.16,-0.58,-0.13,0.24,-0.35,976.75
2.33,0.11,0.91,-0.48,-0.63,0.05,-0.40,-0.13,0.24,-0.35,976.75
2.331,0.15,0.90,-0.41,-0.63,0.05,-0.40,-0.13,0.24,-0.35,976.75
2.332,0.15,0.90,-0.41,-0.63,0.05,-0.40,-0.16,0.27,-0.40,976.75
2.353,0.12,0.91,-0.43,-0.63,0.05,-0.40,-0.16,0.27,-0.40,976.75
2.363,-0.01,0.94,-0.36,-0.63,0.05,-0.40,-0.16,0.27,-0.40,976.75
2.364,-0.01,0.94,-0.36,-0.63,0.05,-0.40,-0.18,0.28,-0.34,976.75
2.364,-0.01,0.94,-0.36,-0.55,0.00,-0.47,-0.18,0.28,-0.34,976.75
2.365,-0.01,0.94,-0.36,-0.55,0.00,-0.47,-0.18,0.28,-0.34,976.74
2.382,-0.02,0.96,-0.45,-0.55,0.00,-0.47,-0.18,0.28,-0.34,976.74
2.403,0.05,0.91,-0.38,-0.55,0.00,-0.47,-0.18,0.28,-0.34,976.74
2.406,0.05,0.91,-0.38,-0.55,0.00,-0.47,-0.19,0.34,-0.24,976.74
2.407,0.05,0.91,-0.38,-1.39,0.28,-0.29,-0.19,0.34,-0.24,976.74
2.446,0.11,0.93,-0.31,-1.39,0.28,-0.29,-0.19,0.34,-0.24,976.74
2.449,0.11,0.93,-0.31,-1.39,0.28,-0.29,-0.19,0.34,-0.24,976.73
