time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
0.93,-1.02,1.39,-1.64,-9.45,4.10,-13.84,0.54,0.60,-0.19,1012.87
0.963,-1.13,1.80,0.19,-9.45,4.10,-13.84,0.54,0.60,-0.19,1012.87
0.965,-1.13,1.80,0.19,-9.45,4.10,-13.84,1.23,-1.14,-2.95,1012.87
0.967,-1.13,1.80,0.19,-9.21,8.21,4.38,1.23,-1.14,-2.95,1012.87
0.983,-1.13,1.80,0.19,-9.21,8.21,4.38,1.23,-1.14,-2.95,1012.87
0.999,1.08,-0.61,-0.71,-9.21,8.21,4.38,1.23,-1.14,-2.95,1012.87
1.0,1.08,-0.61,-0.71,-9.21,8.21,4.38,0.83,-0.66,0.73,1012.87
1.001,1.08,-0.61,-0.71,12.10,-15.05,-4.15,0.83,-0.66,0.73,1012.87
1.039,-1.72,1.44,-0.52,12.10,-15.05,-4.15,0.83,-0.66,0.73,1012.87
1.042,-1.72,1.44,-0.52,12.10,-15.05,-4.15,0.21,1.94,-2.33,1012.87
1.043,-1.72,1.44,-0.52,-14.46,5.11,-1.98,0.21,1.94,-2.33,1012.87
1.045,-1.72,1.44,-0.52,-14.46,5.11,-1.98,0.21,1.94,-2.33,1012.88
1.079,-0.55,1.44,-0.40,-14.46,5.11,-1.98,0.21,1.94,-2.33,1012.88
1.082,-0.55,1.44,-0.40,-14.46,5.11,-1.98,0.19,0.01,-0.34,1012.88
1.084,-0.55,1.44,-0.40,-2.91,5.11,-0.78,0.19,0.01,-0.34,1012.88
1.105,-0.55,1.44,-0.40,-2.91,5.11,-0.78,0.19,0.01,-0.34,1012.88
1.133,-0.13,0.72,-0.34,-2.91,5.11,-0.78,0.19,0.01,-0.34,1012.88
1.136,-0.13,0.72,-0.34,-2.91,5.11,-0.78,0.16,-0.43,0.58,1012.88
1.137,-0.13,0.72,-0.34,1.06,-2.00,-0.16,0.16,-0.43,0.58,1012.88
1.179,-0.56,1.05,-0.39,1.06,-2.00,-0.16,0.16,-0.43,0.58,1012.88
1.182,-0.56,1.05,-0.39,1.06,-2.00,-0.16,-0.04,0.37,0.31,1012.88
1.184,-0.56,1.05,-0.39,-3.27,1.14,-0.62,-0.04,0.37,0.31,1012.88
1.186,-0.56,1.05,-0.39,-3.27,1.14,-0.62,-0.04,0.37,0.31,1012.87
1.198,-0.22,0.94,-0.41,-3.27,1.14,-0.62,-0.04,0.37,0.31,1012.87
1.199,-0.22,0.94,-0.41,-3.27,1.14,-0.62,-0.07,-0.40,0.77,1012.87
1.2,-0.22,0.94,-0.41,-0.17,-0.01,-0.83,-0.07,-0.40,0.77,1012.87
1.232,-0.22,0.94,-0.41,-0.17,-0.01,-0.83,-0.07,-0.40,0.77,1012.86
1.237,-0.07,0.93,-0.38,-0.17,-0.01,-0.83,-0.07,-0.40,0.77,1012.86
1.238,-0.07,0.93,-0.38,-0.17,-0.01,-0.83,-0.14,-0.63,0.85,1012.86
1.24,-0.07,0.93,-0.38,1.11,-0.19,-0.62,-0.14,-0.63,0.85,1012.86
1.276,-0.11,0.87,-0.35,1.11,-0.19,-0.62,-0.14,-0.63,0.85,1012.86
1.279,-0.11,0.87,-0.35,1.11,-0.19,-0.62,-0.29,-0.21,0.66,1012.86
1.279,-0.11,0.87,-0.35,0.43,-0.81,-0.45,-0.29,-0.21,0.66,1012.86
1.283,-0.11,0.87,-0.35,0.43,-0.81,-0.45,-0.29,-0.21,0.66,1012.87
1.324,-0.08,0.92,-0.20,0.43,-0.81,-0.45,-0.29,-0.21,0.66,1012.87
1.325,-0.08,0.92,-0.20,0.43,-0.81,-0.45,-0.29,-0.37,0.62,1012.87
1.326,-0.08,0.92,-0.20,0.57,-0.34,0.89,-0.29,-0.37,0.62,1012.87
1.361,-0.08,0.92,-0.20,0.57,-0.34,0.89,-0.29,-0.37,0.62,1012.86
1.366,0.07,0.90,-0.17,0.57,-0.34,0.89,-0.29,-0.37,0.62,1012.86
1.367,0.07,0.90,-0.17,0.57,-0.34,0.89,-0.13,-0.44,0.46,1012.86
1.368,0.07,0.90,-0.17,1.90,-0.57,1.03,-0.13,-0.44,0.46,1012.86
1.395,0.15,0.87,-0.25,1.90,-0.57,1.03,-0.13,-0.44,0.46,1012.86
1.397,0.15,0.87,-0.25,1.90,-0.57,1.03,-0.02,-0.21,0.11,1012.86
1.398,0.15,0.87,-0.25,2.61,-0.89,0.29,-0.02,-0.21,0.11,1012.86
1.403,0.15,0.87,-0.25,2.61,-0.89,0.29,-0.02,-0.21,0.11,1012.85
1.435,0.08,1.02,-0.28,2.61,-0.89,0.29,-0.02,-0.21,0.11,1012.85
1.436,0.08,1.02,-0.28,2.61,-0.89,0.29,0.05,0.22,-0.20,1012.85
1.437,0.08,1.02,-0.28,1.95,0.61,0.00,0.05,0.22,-0.20,1012.85
1.505,0.08,1.02,-0.28,1.95,0.61,0.00,0.05,0.22,-0.20,1012.85
1.506,-0.25,1.26,-0.32,1.95,0.61,0.00,0.05,0.22,-0.20,1012.85
1.507,-0.25,1.26,-0.32,1.95,0.61,0.00,-0.02,0.15,-0.38,1012.85
1.508,-0.25,1.26,-0.32,-1.11,2.93,-0.41,-0.02,0.15,-0.38,1012.85
1.513,-0.12,1.38,-0.33,-1.11,2.93,-0.41,-0.02,0.15,-0.38,1012.85
1.515,-0.12,1.38,-0.33,-1.11,2.93,-0.41,-0.10,-0.84,-0.21,1012.85
1.516,-0.12,1.38,-0.33,0.24,4.02,-0.55,-0.10,-0.84,-0.21,1012.85
1.522,-0.12,1.38,-0.33,0.24,4.02,-0.55,-0.10,-0.84,-0.21,1012.85
1.552,-0.21,1.59,-0.13,0.24,4.02,-0.55,-0.10,-0.84,-0.21,1012.85
1.554,-0.21,1.59,-0.13,0.24,4.02,-0.55,-0.24,-1.34,-0.10,1012.85
1.554,-0.21,1.59,-0.13,-0.47,5.93,1.18,-0.24,-1.34,-0.10,1012.85
1.582,-0.21,1.59,-0.13,-0.47,5.93,1.18,-0.24,-1.34,-0.10,1012.85
1.595,0.85,1.67,0.16,-0.47,5.93,1.18,-0.24,-1.34,-0.10,1012.85
1.598,0.85,1.67,0.16,-0.47,5.93,1.18,-0.48,-0.47,-0.05,1012.85
1.6,0.85,1.67,0.16,9.89,6.58,3.76,-0.48,-0.47,-0.05,1012.85
1.639,0.59,1.29,-0.45,9.89,6.58,3.76,-0.48,-0.47,-0.05,1012.85
1.645,0.59,1.29,-0.45,9.89,6.58,3.76,0.20,1.98,-1.68,1012.85
1.646,0.59,1.29,-0.45,7.63,2.99,-1.93,0.20,1.98,-1.68,1012.85
1.647,0.59,1.29,-0.45,7.63,2.99,-1.93,0.20,1.98,-1.68,1012.84
1.671,-1.21,1.96,-0.90,7.63,2.99,-1.93,0.20,1.98,-1.68,1012.84
1.673,-1.21,1.96,-0.90,7.63,2.99,-1.93,1.74,1.61,-3.73,1012.84
1.673,-1.21,1.96,-0.90,-8.62,9.95,-5.45,1.74,1.61,-3.73,1012.84
1.703,-1.21,1.96,-0.90,-8.62,9.95,-5.45,1.74,1.61,-3.73,1012.84
1.717,-1.21,1.96,-0.90,-2.92,6.87,-2.18,1.74,1.61,-3.73,1012.84
1.719,-0.76,1.58,-0.62,-2.92,6.87,-2.18,1.74,1.61,-3.73,1012.84
1.719,-0.76,1.58,-0.62,-2.92,6.87,-2.18,2.11,-1.59,-2.95,1012.84
1.751,-0.07,1.17,-0.38,-2.92,6.87,-2.18,2.11,-1.59,-2.95,1012.84
1.752,-0.07,1.17,-0.38,-2.92,6.87,-2.18,1.74,-2.77,-2.42,1012.84
1.753,-0.07,1.17,-0.38,5.02,3.53,0.17,1.74,-2.77,-2.42,1012.84
1.765,-0.07,1.17,-0.38,5.02,3.53,0.17,1.74,-2.77,-2.42,1012.84
1.79,-0.01,0.78,-0.26,5.02,3.53,0.17,1.74,-2.77,-2.42,1012.84
1.793,-0.01,0.78,-0.26,5.02,3.53,0.17,1.19,-0.56,-2.28,1012.84
1.794,-0.01,0.78,-0.26,6.29,0.44,1.58,1.19,-0.56,-2.28,1012.84
1.823,-0.01,0.78,-0.26,6.29,0.44,1.58,1.19,-0.56,-2.28,1012.83
1.846,-0.25,0.36,-0.17,6.29,0.44,1.58,1.19,-0.56,-2.28,1012.83
1.848,-0.25,0.36,-0.17,6.29,0.44,1.58,0.66,1.18,-1.73,1012.83
1.848,-0.25,0.36,-0.17,4.12,-3.11,2.83,0.66,1.18,-1.73,1012.83
1.885,-0.13,0.17,-0.14,4.12,-3.11,2.83,0.66,1.18,-1.73,1012.83
1.887,-0.13,0.17,-0.14,4.12,-3.11,2.83,0.25,1.08,-0.42,1012.83
1.888,-0.13,0.17,-0.14,5.12,-4.71,3.48,0.25,1.08,-0.42,1012.83
1.889,-0.13,0.17,-0.14,5.12,-4.71,3.48,0.25,1.08,-0.42,1012.82
1.917,-0.13,0.17,-0.14,4.90,-5.63,4.51,0.25,1.08,-0.42,1012.82
1.919,-0.10,0.09,-0.04,4.90,-5.63,4.51,0.25,1.08,-0.42,1012.82
1.92,-0.10,0.09,-0.04,4.90,-5.63,4.51,-0.25,1.00,0.71,1012.82
1.942,-0.10,0.09,-0.04,4.90,-5.63,4.51,-0.25,1.00,0.71,1012.82
1.947,-0.20,0.05,-0.02,4.90,-5.63,4.51,-0.25,1.00,0.71,1012.82
1.948,-0.20,0.05,-0.02,4.90,-5.63,4.51,-0.67,1.05,1.58,1012.82
1.948,-0.20,0.05,-0.02,3.31,-6.38,4.71,-0.67,1.05,1.58,1012.82
1.988,-0.34,0.10,-0.11,3.31,-6.38,4.71,-0.67,1.05,1.58,1012.82
1.992,-0.34,0.10,-0.11,3.31,-6.38,4.71,-1.00,1.05,2.21,1012.82
1.994,-0.34,0.10,-0.11,1.02,-6.37,3.64,-1.00,1.05,2.21,1012.82
2.003,-0.34,0.10,-0.11,1.02,-6.37,3.64,-1.00,1.05,2.21,1012.82
2.029,-0.62,0.17,-0.36,1.02,-6.37,3.64,-1.00,1.05,2.21,1012.82
2.035,-0.62,0.17,-0.36,1.02,-6.37,3.64,-1.28,0.73,2.31,1012.82
2.037,-0.62,0.17,-0.36,-2.52,-6.18,0.96,-1.28,0.73,2.31,1012.82
2.061,-0.62,0.17,-0.36,-2.52,-6.18,0.96,-1.28,0.73,2.31,1012.81
2.066,-0.83,0.23,-0.53,-2.52,-6.18,0.96,-1.28,0.73,2.31,1012.81
2.067,-0.83,0.23,-0.53,-2.52,-6.18,0.96,-1.20,0.09,1.97,1012.81
2.067,-0.83,0.23,-0.53,-5.11,-5.94,-1.11,-1.20,0.09,1.97,1012.81
2.106,-0.86,0.12,-0.54,-5.11,-5.94,-1.11,-1.20,0.09,1.97,1012.81
2.109,-0.86,0.12,-0.54,-5.11,-5.94,-1.11,-0.75,0.31,1.07,1012.81
2.11,-0.86,0.12,-0.54,-5.72,-7.21,-1.39,-0.75,0.31,1.07,1012.81
2.128,-0.86,0.12,-0.54,-5.72,-7.21,-1.39,-0.75,0.31,1.07,1012.80
2.167,-1.61,0.66,-1.34,-5.72,-7.21,-1.39,-0.75,0.31,1.07,1012.80
2.169,-1.61,0.66,-1.34,-12.94,-1.76,-8.86,-0.75,0.31,1.07,1012.80
2.172,-1.61,0.66,-1.34,-12.94,-1.76,-8.86,0.24,1.05,-0.21,1012.80
2.183,-1.61,0.66,-1.34,-12.94,-1.76,-8.86,0.24,1.05,-0.21,1012.80
2.186,-0.60,2.46,-0.49,-12.94,-1.76,-8.86,0.24,1.05,-0.21,1012.80
2.188,-0.60,2.46,-0.49,-12.94,-1.76,-8.86,0.53,-0.91,-0.84,1012.80
2.189,-0.60,2.46,-0.49,-2.54,15.76,-0.51,0.53,-0.91,-0.84,1012.80
2.23,0.75,0.05,-0.67,-2.54,15.76,-0.51,0.53,-0.91,-0.84,1012.80
2.233,0.75,0.05,-0.67,-2.54,15.76,-0.51,-0.26,0.67,0.74,1012.80
2.235,0.75,0.05,-0.67,10.13,-7.83,-2.18,-0.26,0.67,0.74,1012.80
2.28,0.75,0.05,-0.67,10.13,-7.83,-2.18,-0.26,0.67,0.74,1012.79
2.282,-1.56,0.93,-0.50,10.13,-7.83,-2.18,-0.26,0.67,0.74,1012.79
2.283,-1.56,0.93,-0.50,-12.20,0.78,-0.51,-0.26,0.67,0.74,1012.79
2.286,-1.56,0.93,-0.50,-12.20,0.78,-0.51,-0.41,1.46,-0.93,1012.79
2.303,-1.56,0.93,-0.50,-12.20,0.78,-0.51,-0.41,1.46,-0.93,1012.79
2.305,-0.04,1.21,-0.58,-12.20,0.78,-0.51,-0.41,1.46,-0.93,1012.79
2.306,-0.04,1.21,-0.58,-12.20,0.78,-0.51,-0.17,-0.69,0.69,1012.79
2.306,-0.04,1.21,-0.58,2.51,3.33,-1.43,-0.17,-0.69,0.69,1012.79
2.345,-0.49,0.84,-0.46,2.51,3.33,-1.43,-0.17,-0.69,0.69,1012.79
2.346,-0.49,0.84,-0.46,2.51,3.33,-1.43,-0.46,0.28,0.67,1012.79
2.347,-0.49,0.84,-0.46,-2.18,-0.36,-0.32,-0.46,0.28,0.67,1012.79
2.38,-0.49,0.84,-0.46,-2.18,-0.36,-0.32,-0.46,0.28,0.67,1012.78
2.383,-0.47,0.98,-0.41,-2.18,-0.36,-0.32,-0.46,0.28,0.67,1012.78
2.385,-0.47,0.98,-0.41,-2.18,-0.36,-0.32,-0.55,-0.09,0.84,1012.78
2.387,-0.47,0.98,-0.41,-2.18,0.79,-0.08,-0.55,-0.09,0.84,1012.78
2.43,-0.08,0.95,-0.32,-2.18,0.79,-0.08,-0.55,-0.09,0.84,1012.78
2.434,-0.08,0.95,-0.32,-2.18,0.79,-0.08,-0.55,-0.66,1.06,1012.78
2.436,-0.08,0.95,-0.32,1.33,0.30,0.51,-0.55,-0.66,1.06,1012.78
2.437,-0.08,0.95,-0.32,1.33,0.30,0.51,-0.55,-0.66,1.06,1012.78
2.462,-0.08,0.87,-0.28,1.33,0.30,0.51,-0.55,-0.66,1.06,1012.78
2.465,-0.08,0.87,-0.28,1.33,0.30,0.51,-0.51,-0.51,0.95,1012.78
2.466,-0.08,0.87,-0.28,1.05,-0.60,0.69,-0.51,-0.51,0.95,1012.78
2.481,-0.08,0.87,-0.28,1.05,-0.60,0.69,-0.51,-0.51,0.95,1012.78
2.5,0.07,0.80,-0.24,1.05,-0.60,0.69,-0.51,-0.51,0.95,1012.78
2.501,0.07,0.80,-0.24,1.05,-0.60,0.69,-0.38,-0.50,0.70,1012.78
2.502,0.07,0.80,-0.24,2.32,-1.35,0.95,-0.38,-0.50,0.70,1012.78
2.553,0.16,0.84,-0.19,2.32,-1.35,0.95,-0.38,-0.50,0.70,1012.78
2.557,0.16,0.84,-0.19,2.32,-1.35,0.95,-0.16,-0.31,0.35,1012.78
2.559,0.16,0.84,-0.19,2.32,-1.35,0.95,-0.16,-0.31,0.35,1012.78
2.561,0.16,0.84,-0.19,3.06,-0.97,1.27,-0.16,-0.31,0.35,1012.78
2.58,0.11,0.90,-0.21,3.06,-0.97,1.27,-0.16,-0.31,0.35,1012.78
2.581,0.11,0.90,-0.21,3.06,-0.97,1.27,0.08,0.04,-0.07,1012.78
2.582,0.11,0.90,-0.21,2.56,-0.41,1.13,0.08,0.04,-0.07,1012.78
2.601,0.11,0.90,-0.21,2.56,-0.41,1.13,0.08,0.04,-0.07,1012.79
2.619,-0.11,1.03,-0.30,2.56,-0.41,1.13,0.08,0.04,-0.07,1012.79
2.621,-0.11,1.03,-0.30,2.56,-0.41,1.13,0.23,0.27,-0.39,1012.79
2.621,-0.11,1.03,-0.30,0.44,0.93,0.35,0.23,0.27,-0.39,1012.79
2.66,-0.26,1.13,-0.40,0.44,0.93,0.35,0.23,0.27,-0.39,1012.79
2.664,-0.26,1.13,-0.40,0.44,0.93,0.35,0.21,0.01,-0.45,1012.79
2.664,-0.26,1.13,-0.40,-0.84,1.87,-0.51,0.21,0.01,-0.45,1012.79
2.665,-0.26,1.13,-0.40,-0.84,1.87,-0.51,0.21,0.01,-0.45,1012.79
2.698,-0.10,1.31,-0.52,-0.84,1.87,-0.51,0.21,0.01,-0.45,1012.79
2.7,-0.10,1.31,-0.52,-0.84,1.87,-0.51,0.02,-0.34,-0.30,1012.79
2.701,-0.10,1.31,-0.52,0.84,3.60,-1.71,0.02,-0.34,-0.30,1012.79
2.722,-0.10,1.31,-0.52,0.84,3.60,-1.71,0.02,-0.34,-0.30,1012.80
2.745,-0.38,1.46,-0.38,0.84,3.60,-1.71,0.02,-0.34,-0.30,1012.80
2.747,-0.38,1.46,-0.38,0.84,3.60,-1.71,-0.31,-0.42,-0.18,1012.80
2.749,-0.38,1.46,-0.38,-1.75,5.01,-0.46,-0.31,-0.42,-0.18,1012.80
2.777,-0.22,1.73,0.03,-1.75,5.01,-0.46,-0.31,-0.42,-0.18,1012.80
2.778,-0.22,1.73,0.03,-1.75,5.01,-0.46,-0.60,-0.56,0.06,1012.80
2.779,-0.22,1.73,0.03,-1.75,5.01,-0.46,-0.60,-0.56,0.06,1012.80
2.779,-0.22,1.73,0.03,-0.13,7.42,3.18,-0.60,-0.56,0.06,1012.80
2.828,0.82,1.39,0.14,-0.13,7.42,3.18,-0.60,-0.56,0.06,1012.80
2.831,0.82,1.39,0.14,-0.13,7.42,3.18,-0.67,0.09,0.05,1012.80
2.833,0.82,1.39,0.14,9.94,3.93,3.95,-0.67,0.09,0.05,1012.80
2.841,0.82,1.39,0.14,9.94,3.93,3.95,-0.67,0.09,0.05,1012.80
2.885,0.39,1.48,-0.60,9.94,3.93,3.95,-0.67,0.09,0.05,1012.80
2.888,0.39,1.48,-0.60,9.94,3.93,3.95,0.47,1.57,-1.73,1012.80
2.89,0.39,1.48,-0.60,6.09,4.94,-2.88,0.47,1.57,-1.73,1012.80
2.897,0.39,1.48,-0.60,-7.68,9.12,-4.27,0.47,1.57,-1.73,1012.80
2.899,-1.14,1.85,-0.83,-7.68,9.12,-4.27,0.47,1.57,-1.73,1012.80
2.9,-1.14,1.85,-0.83,-7.68,9.12,-4.27,1.85,1.06,-3.53,1012.80
2.901,-1.14,1.85,-0.83,-7.68,9.12,-4.27,1.85,1.06,-3.53,1012.80
2.949,-0.69,1.49,-0.65,-7.68,9.12,-4.27,1.85,1.06,-3.53,1012.80
2.953,-0.69,1.49,-0.65,-7.68,9.12,-4.27,2.12,-2.32,-2.60,1012.80
2.955,-0.69,1.49,-0.65,-1.96,6.23,-2.18,2.12,-2.32,-2.60,1012.80
2.982,-0.69,1.49,-0.65,-1.96,6.23,-2.18,2.12,-2.32,-2.60,1012.79
2.984,0.00,1.19,-0.39,-1.96,6.23,-2.18,2.12,-2.32,-2.60,1012.79
2.985,0.00,1.19,-0.39,-1.96,6.23,-2.18,1.54,-3.37,-2.15,1012.79
2.986,0.00,1.19,-0.39,5.96,3.93,0.15,1.54,-3.37,-2.15,1012.79
3.02,-0.06,0.70,-0.11,5.96,3.93,0.15,1.54,-3.37,-2.15,1012.79
3.022,-0.06,0.70,-0.11,5.96,3.93,0.15,0.89,-1.26,-2.14,1012.79
3.022,-0.06,0.70,-0.11,6.11,-0.21,2.73,0.89,-1.26,-2.14,1012.79
3.023,-0.06,0.70,-0.11,6.11,-0.21,2.73,0.89,-1.26,-2.14,1012.78
